#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	770605	55228751	73.5892	1.50107	35.5	59.1
HiC_scaffold_2	1	56816963	582530	41793245	73.5577	1.49784	35.5	59.2
HiC_scaffold_3	1	109611085	1081670	78498745	71.6157	1.4437	35.5	58.7
HiC_scaffold_4	1	81599725	827067	59304472	72.6773	1.48185	35.5	59.1
HiC_scaffold_5	1	72353455	747014	53568639	74.0374	1.50981	35.5	59.3
HiC_scaffold_6	1	67692486	696820	49761581	73.5112	1.50441	35.5	59.2
HiC_scaffold_7	1	59159807	604947	43110728	72.8717	1.49343	35.5	59
HiC_scaffold_8	1	13479537	71829	6935567	51.4526	0.782426	35.5	59.5
HiC_scaffold_9	1	58964884	606373	43286890	73.4113	1.50219	35.5	59.1
HiC_scaffold_10	1	36732878	375600	26666860	72.5967	1.49106	35.5	59
HiC_scaffold_11	1	27384	306	7045	25.7267	1.64739	34.9	42.9
HiC_scaffold_12	1	33592	574	6537	19.46	2.24491	34.9	45.3
HiC_scaffold_13	1	184337	6753	144433	78.3527	5.18193	35.5	53.8
HiC_scaffold_14	1	85992	2353	45158	52.5142	3.7915	34.8	44.5
HiC_scaffold_15	1	87022	696	24555	28.217	1.10099	35.1	45.7
HiC_scaffold_16	1	89609	2389	9798	10.9342	2.89102	35.7	50.6
HiC_scaffold_17	1	164154	2237	52912	32.2331	1.97831	35.4	50.9
HiC_scaffold_18	1	104921	84	6487	6.18275	0.115716	35.7	41.7
HiC_scaffold_19	1	103720	456	31912	30.7675	0.629628	35.5	46.5
HiC_scaffold_20	1	90353	698	30073	33.2839	1.10014	35.3	49.8
HiC_scaffold_21	1	85252	369	24610	28.8674	0.624771	35.4	47.3
HiC_scaffold_22	1	80500	453	20495	25.4596	0.835851	35.5	46.4
HiC_scaffold_23	1	75743	277	19569	25.8361	0.533673	35.9	54.5
HiC_scaffold_24	1	75592	1135	19290	25.5186	2.12339	35.3	43.8
HiC_scaffold_25	1	72691	908	33619	46.2492	1.77646	35.4	53.3
HiC_scaffold_26	1	71458	609	35667	49.9132	1.24791	35.4	48
HiC_scaffold_27	1	70045	2205	52933	75.57	4.43368	35.3	51.6
HiC_scaffold_28	1	68558	153	6740	9.83109	0.297967	35.5	54.3
HiC_scaffold_29	1	68222	838	20836	30.5415	1.82393	35.4	44.3
HiC_scaffold_30	1	67017	623	36023	53.752	1.35961	35.3	48.6
HiC_scaffold_31	1	65972	86	8945	13.5588	0.192233	35.3	48.2
HiC_scaffold_32	1	64000	642	33678	52.6219	1.40981	35.4	50.3
HiC_scaffold_33	1	62684	511	15718	25.075	1.00967	35.4	43.2
HiC_scaffold_34	1	60035	460	29823	49.676	1.04836	35.3	56
HiC_scaffold_35	1	59483	104	10388	17.4638	0.255535	35.1	49.9
HiC_scaffold_36	1	58601	811	7190	12.2694	2.00522	34.9	45.8
HiC_scaffold_37	1	57907	143	9889	17.0774	0.357124	35.5	51.6
HiC_scaffold_38	1	57623	244	2919	5.06569	0.592073	35	37.5
HiC_scaffold_39	1	56881	578	17863	31.4042	1.15772	35.5	48.7
HiC_scaffold_40	1	56115	358	6647	11.8453	0.83099	35.5	37.9
HiC_scaffold_41	1	55753	496	20651	37.0402	1.2762	35.2	41.6
HiC_scaffold_42	1	55361	107	4776	8.62701	0.27597	34.7	46.8
HiC_scaffold_43	1	55333	493	9453	17.0838	1.26402	35.1	39.1
HiC_scaffold_44	1	54697	1720	50703	92.698	4.66784	35.5	55.4
HiC_scaffold_45	1	54079	53	2899	5.36068	0.119529	35.6	48.1
HiC_scaffold_46	1	53000	286	7730	14.5849	0.799283	35.4	40.7
HiC_scaffold_47	1	52728	934	20892	39.6222	2.4791	34.9	46.2
HiC_scaffold_48	1	52696	303	21301	40.4224	0.842777	35.5	52.4
HiC_scaffold_49	1	52574	76	5704	10.8495	0.214707	35.1	41.6
HiC_scaffold_50	1	52452	26	784	1.4947	0.0218485	36.1	50.5
HiC_scaffold_51	1	52291	229	7918	15.1422	0.589031	35.2	46.8
HiC_scaffold_52	1	50660	347	27957	55.1856	1.01447	35.7	56.3
HiC_scaffold_53	1	50444	944	31336	62.1204	2.7631	35.7	55.8
HiC_scaffold_54	1	50000	560	39588	79.176	1.62584	35.4	59.6
HiC_scaffold_55	1	49402	81	7039	14.2484	0.239585	35.6	46.2
HiC_scaffold_56	1	48994	226	8324	16.9898	0.648488	35.6	42.5
HiC_scaffold_57	1	48961	110	6560	13.3984	0.330324	35.3	42.2
HiC_scaffold_58	1	48913	351	26890	54.9752	1.06242	35.9	50.6
HiC_scaffold_59	1	48516	452	13906	28.6627	1.37136	35.5	47.7
HiC_scaffold_60	1	48449	326	27212	56.1663	0.998865	35.5	52.4
HiC_scaffold_61	1	48102	107	8631	17.9431	0.328302	34.6	49.5
HiC_scaffold_62	1	47095	411	32898	69.8545	1.28211	35.5	56.1
HiC_scaffold_63	1	45946	657	26711	58.1356	2.10073	35.5	51.5
HiC_scaffold_64	1	45702	167	5025	10.9951	0.483086	35	46.2
HiC_scaffold_65	1	45164	358	11581	25.6421	1.08429	34.9	42
HiC_scaffold_66	1	45000	713	7675	17.0556	2.19353	35.2	46.6
HiC_scaffold_67	1	44932	568	10444	23.244	1.5783	35.1	41.2
HiC_scaffold_68	1	44535	51	5494	12.3364	0.170518	35.7	45.3
HiC_scaffold_69	1	43359	286	12622	29.1104	0.968357	35.7	43.3
HiC_scaffold_70	1	43000	226	7632	17.7488	0.677674	35.2	40.9
HiC_scaffold_71	1	42000	326	13965	33.25	1.0014	35.3	47.6
HiC_scaffold_72	1	41780	41	2317	5.54572	0.14629	35.5	38.7
HiC_scaffold_73	1	41131	54	4063	9.87819	0.190197	34.8	49
HiC_scaffold_74	1	41000	151	11812	28.8098	0.546537	35.1	56.3
HiC_scaffold_75	1	40673	178	5535	13.6085	0.646866	35.4	42.1
HiC_scaffold_76	1	40021	192	4988	12.4635	0.652582	34.9	40.5
HiC_scaffold_77	1	40000	81	5960	14.9	0.284975	35.7	48.2
HiC_scaffold_78	1	39995	134	15015	37.5422	0.492837	35.7	54.2
HiC_scaffold_79	1	39987	34	3636	9.09296	0.127516	35.8	42.9
HiC_scaffold_80	1	39907	58	4340	10.8753	0.205152	35.9	52.7
HiC_scaffold_81	1	39785	296	6010	15.1062	0.92472	35.2	43.6
HiC_scaffold_82	1	39714	1074	10706	26.9577	3.74374	35.3	44.2
HiC_scaffold_83	1	39603	135	11212	28.311	0.501275	35.6	52.5
HiC_scaffold_84	1	39032	1202	23536	60.2992	4.248	35.2	48.8
HiC_scaffold_85	1	38821	267	8743	22.5213	0.979006	35.5	44.2
HiC_scaffold_86	1	38551	203	4046	10.4952	0.661384	35	47.6
HiC_scaffold_87	1	38336	253	6829	17.8135	0.985105	35.2	39.6
HiC_scaffold_88	1	38081	197	7324	19.2327	0.730128	35.3	55.2
HiC_scaffold_89	1	37423	148	1949	5.20803	0.532587	35.5	45.7
HiC_scaffold_90	1	37049	380	12474	33.6689	1.51653	35.5	42.9
HiC_scaffold_91	1	37000	426	29828	80.6162	1.68168	35.6	59.8
HiC_scaffold_92	1	36719	34	2839	7.73169	0.135625	36	55.1
HiC_scaffold_93	1	36624	187	5581	15.2386	0.684196	35.4	40.2
HiC_scaffold_94	1	36550	149	4496	12.301	0.610834	35.4	39.8
HiC_scaffold_95	1	35915	924	16606	46.2369	3.57706	35.1	44.9
HiC_scaffold_96	1	35569	262	10464	29.4189	1.08783	35.8	46.2
HiC_scaffold_97	1	35569	70	5035	14.1556	0.280975	35.4	45.4
HiC_scaffold_98	1	35521	159	4663	13.1274	0.461276	35.5	50.7
HiC_scaffold_99	1	35305	967	24970	70.7265	3.61952	35.5	57.9
HiC_scaffold_100	1	35285	305	23506	66.6175	1.26773	35.5	57.6
HiC_scaffold_101	1	35090	136	10544	30.0484	0.4945	34.9	53.7
HiC_scaffold_102	1	34736	45	5235	15.0708	0.191933	35.7	49.4
