#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	920826	58378285	77.7858	1.78617	35.6	59.1
HiC_scaffold_2	1	56816963	703108	44382324	78.1146	1.80079	35.5	59.2
HiC_scaffold_3	1	109611085	1292879	83079977	75.7952	1.71833	35.6	58.7
HiC_scaffold_4	1	81599725	993716	62996202	77.2015	1.77343	35.6	59.1
HiC_scaffold_5	1	72353455	895840	56670677	78.3248	1.80317	35.6	59.3
HiC_scaffold_6	1	67692486	837082	52774429	77.962	1.80065	35.6	59.2
HiC_scaffold_7	1	59159807	726735	45723298	77.2878	1.78644	35.5	59
HiC_scaffold_8	1	13479537	85413	7523928	55.8174	0.926231	35.5	59.4
HiC_scaffold_9	1	58964884	727869	45845040	77.7497	1.79618	35.5	59.1
HiC_scaffold_10	1	36732878	447918	28211129	76.8008	1.77265	35.5	59.1
HiC_scaffold_11	1	27384	329	7496	27.3736	1.77282	35.1	42.6
HiC_scaffold_12	1	33592	3451	9159	27.2654	13.673	35.2	46.8
HiC_scaffold_13	1	184337	8326	142839	77.488	6.23626	35.6	51.5
HiC_scaffold_14	1	85992	2019	46651	54.2504	3.26973	35	45.4
HiC_scaffold_15	1	87022	1609	31969	36.7367	2.58709	35.2	46.6
HiC_scaffold_16	1	89609	3635	9203	10.2702	4.43253	35.7	50.4
HiC_scaffold_17	1	164154	2604	60097	36.6101	2.25795	35.4	51.7
HiC_scaffold_18	1	104921	156	10145	9.66918	0.211464	35.7	43.5
HiC_scaffold_19	1	103720	609	34571	33.3311	0.830688	35.5	48
HiC_scaffold_20	1	90353	764	34763	38.4746	1.19366	35.4	49.1
HiC_scaffold_21	1	85252	330	20362	23.8845	0.554474	35.2	47.2
HiC_scaffold_22	1	80500	490	25077	31.1516	0.895118	35.4	47.4
HiC_scaffold_23	1	75743	412	23852	31.4907	0.791466	35.4	54.7
HiC_scaffold_24	1	75592	2063	20339	26.9063	3.85075	35.2	42.7
HiC_scaffold_25	1	72691	1944	36056	49.6017	3.81009	35.2	54.1
HiC_scaffold_26	1	71458	889	41347	57.862	1.78863	35.4	47.4
HiC_scaffold_27	1	70045	3286	54505	77.8143	6.6618	35.3	52.5
HiC_scaffold_28	1	68558	118	4984	7.26976	0.221448	35.2	55.7
HiC_scaffold_29	1	68222	1065	21565	31.61	2.3122	35.5	45.1
HiC_scaffold_30	1	67017	795	36682	54.7354	1.72959	35.4	46.9
HiC_scaffold_31	1	65972	89	9111	13.8104	0.200494	35.4	44.8
HiC_scaffold_32	1	64000	731	34247	53.5109	1.55705	35.7	49.1
HiC_scaffold_33	1	62684	719	19996	31.8997	1.4753	35.3	43
HiC_scaffold_34	1	60035	579	32596	54.295	1.30441	35.5	56.2
HiC_scaffold_35	1	59483	153	12818	21.549	0.376679	35.6	50.3
HiC_scaffold_36	1	58601	5737	7007	11.9571	14.2649	35.3	52.1
HiC_scaffold_37	1	57907	258	12876	22.2357	0.627575	35.5	47.2
HiC_scaffold_38	1	57623	238	2840	4.92859	0.559863	35.4	40.4
HiC_scaffold_39	1	56881	788	20804	36.5746	1.58614	35.4	49
HiC_scaffold_40	1	56115	677	9718	17.318	1.45453	35.6	38.8
HiC_scaffold_41	1	55753	1055	24846	44.5644	2.71637	35.1	41.8
HiC_scaffold_42	1	55361	144	4601	8.3109	0.370477	35.2	46.5
HiC_scaffold_43	1	55333	734	11086	20.0351	1.87685	35.2	39.5
HiC_scaffold_44	1	54697	2385	49150	89.8587	6.42799	35.6	56.1
HiC_scaffold_45	1	54079	113	4230	7.82189	0.243089	35.4	46.8
HiC_scaffold_46	1	53000	226	6932	13.0792	0.625094	35.5	39.2
HiC_scaffold_47	1	52728	2348	31545	59.8259	6.2961	35.1	48
HiC_scaffold_48	1	52696	516	29276	55.5564	1.44669	35.4	53.5
HiC_scaffold_49	1	52574	129	5454	10.3739	0.361129	34.9	40.9
HiC_scaffold_50	1	52452	62	1306	2.4899	0.0625906	35.4	52.1
HiC_scaffold_51	1	52291	243	6183	11.8242	0.618366	35.3	44.2
HiC_scaffold_52	1	50660	414	28992	57.2286	1.19542	35.6	56.7
HiC_scaffold_53	1	50444	1565	34208	67.8138	4.56754	35.6	56.3
HiC_scaffold_54	1	50000	670	40568	81.136	1.96062	35.5	59.8
HiC_scaffold_55	1	49402	91	5183	10.4915	0.271568	35.5	45.2
HiC_scaffold_56	1	48994	265	8168	16.6714	0.76342	35.4	42
HiC_scaffold_57	1	48961	114	5848	11.9442	0.336166	35.7	44.7
HiC_scaffold_58	1	48913	419	27641	56.5105	1.25308	35.7	50.1
HiC_scaffold_59	1	48516	393	12860	26.5067	1.18856	35.3	49.1
HiC_scaffold_60	1	48449	343	26672	55.0517	1.03934	35.8	52.4
HiC_scaffold_61	1	48102	384	10259	21.3276	1.14434	35.5	46.7
HiC_scaffold_62	1	47095	508	32706	69.4469	1.58856	35.6	56.1
HiC_scaffold_63	1	45946	685	28559	62.1578	2.20209	35.4	52.2
HiC_scaffold_64	1	45702	147	5990	13.1066	0.436874	35.5	45.4
HiC_scaffold_65	1	45164	262	10621	23.5165	0.800461	34.8	42.9
HiC_scaffold_66	1	45000	1981	8408	18.6844	6.0806	35.2	45.4
HiC_scaffold_67	1	44932	967	11630	25.8836	2.66703	35.2	40.6
