#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	871011	57856340	77.0904	1.69452	35.5	59.1
HiC_scaffold_2	1	56816963	662328	43856929	77.1899	1.70054	35.5	59.2
HiC_scaffold_3	1	109611085	1221889	82293562	75.0778	1.6285	35.5	58.7
HiC_scaffold_4	1	81599725	938132	62437248	76.5165	1.6791	35.5	59.1
HiC_scaffold_5	1	72353455	847642	56217841	77.6989	1.71078	35.5	59.3
HiC_scaffold_6	1	67692486	793193	52386301	77.3886	1.71006	35.5	59.2
HiC_scaffold_7	1	59159807	686978	45313893	76.5957	1.69326	35.5	59
HiC_scaffold_8	1	13479537	80937	7444225	55.2261	0.880707	35.5	59.5
HiC_scaffold_9	1	58964884	691366	45512336	77.1855	1.71031	35.5	59.1
HiC_scaffold_10	1	36732878	427312	28036228	76.3246	1.69478	35.4	59
HiC_scaffold_11	1	27384	285	6547	23.9081	1.54174	35.2	42.4
HiC_scaffold_12	1	33592	1602	7646	22.7614	6.26396	35.1	44.8
HiC_scaffold_13	1	184337	7268	144124	78.1851	5.5215	35.5	52.2
HiC_scaffold_14	1	85992	3395	51417	59.7928	5.48377	34.8	46
HiC_scaffold_15	1	87022	999	29004	33.3295	1.56026	35.2	45.6
HiC_scaffold_16	1	89609	3585	11289	12.5981	4.27378	35.7	50.7
HiC_scaffold_17	1	164154	3075	57962	35.3095	2.69267	35.3	49.5
HiC_scaffold_18	1	104921	542	45503	43.3688	0.744274	35.3	53.2
HiC_scaffold_19	1	103720	480	33612	32.4065	0.666921	35.5	48.1
HiC_scaffold_20	1	90353	734	35091	38.8377	1.13547	35.1	48.4
HiC_scaffold_21	1	85252	335	20789	24.3854	0.551459	35.3	46
HiC_scaffold_22	1	80500	506	24339	30.2348	0.924671	35.4	48.5
HiC_scaffold_23	1	75743	338	22004	29.0509	0.650938	35.6	54
HiC_scaffold_24	1	75592	1638	18794	24.8624	3.04944	35.2	43.1
HiC_scaffold_25	1	72691	1363	35466	48.7901	2.67454	35.3	53.9
HiC_scaffold_26	1	71458	782	39426	55.1737	1.58404	35.5	46.5
HiC_scaffold_27	1	70045	2885	54019	77.1204	5.82631	35.3	51.5
HiC_scaffold_28	1	68558	111	5196	7.57898	0.217991	35.2	51.8
HiC_scaffold_29	1	68222	874	18922	27.7359	1.89926	35.5	45
HiC_scaffold_30	1	67017	800	37357	55.7426	1.73829	35.3	46.3
HiC_scaffold_31	1	65972	92	10472	15.8734	0.208073	35.2	45.7
HiC_scaffold_32	1	64000	774	38472	60.1125	1.69219	35.4	49.6
HiC_scaffold_33	1	62684	625	19472	31.0637	1.26581	35.4	41.8
HiC_scaffold_34	1	60035	388	26605	44.3158	0.875373	35.4	55.4
HiC_scaffold_35	1	59483	92	9826	16.519	0.227275	35.6	47.4
HiC_scaffold_36	1	58601	286	4776	8.15003	0.707787	35	43.8
HiC_scaffold_37	1	57907	154	11436	19.7489	0.374911	35.5	47.8
HiC_scaffold_38	1	57623	229	3176	5.51169	0.54211	35	38.1
HiC_scaffold_39	1	56881	825	21954	38.5964	1.65604	35.5	48.9
HiC_scaffold_40	1	56115	567	10378	18.4942	1.26961	35.5	39.1
HiC_scaffold_41	1	55753	591	15965	28.6352	1.49626	35.3	41.2
HiC_scaffold_42	1	55361	85	4516	8.15737	0.224219	34.7	45
HiC_scaffold_43	1	55333	605	12596	22.764	1.54991	35.2	40
HiC_scaffold_44	1	54697	1979	47791	87.3741	5.3577	35.6	55.7
HiC_scaffold_45	1	54079	94	3713	6.86588	0.183176	35.8	47
HiC_scaffold_46	1	53000	262	7241	13.6623	0.718868	35.4	38.9
HiC_scaffold_47	1	52728	1901	19958	37.8509	5.07681	34.8	46.5
HiC_scaffold_48	1	52696	380	24663	46.8024	1.06154	35.6	52.9
HiC_scaffold_49	1	52574	97	5009	9.52752	0.273824	35.2	37.7
HiC_scaffold_50	1	52452	46	1333	2.54137	0.0664798	35.6	52.4
HiC_scaffold_51	1	52291	286	6886	13.1686	0.721749	35.1	42.9
HiC_scaffold_52	1	50660	387	27242	53.7742	1.11936	35.6	56.7
HiC_scaffold_53	1	50444	1232	31358	62.164	3.59143	35.5	56.1
HiC_scaffold_54	1	50000	685	41811	83.622	1.9911	35.5	59.7
HiC_scaffold_55	1	49402	84	5882	11.9064	0.249464	35.3	44.2
HiC_scaffold_56	1	48994	229	7868	16.0591	0.64761	35.5	41.8
HiC_scaffold_57	1	48961	127	6217	12.6979	0.378403	35.4	42.2
HiC_scaffold_58	1	48913	279	14910	30.4827	0.840697	35.7	49
HiC_scaffold_59	1	48516	487	12906	26.6015	1.47883	35.3	48.6
HiC_scaffold_60	1	48449	412	29182	60.2324	1.26095	35.6	51.9
HiC_scaffold_61	1	48102	201	10040	20.8723	0.614881	35.2	46.8
HiC_scaffold_62	1	47095	481	34757	73.8019	1.49534	35.5	56.7
HiC_scaffold_63	1	45946	700	26408	57.4762	2.23856	35.3	49.6
HiC_scaffold_64	1	45702	176	5425	11.8704	0.534812	35.2	46.1
HiC_scaffold_65	1	45164	328	10156	22.4869	0.989992	35.2	44.4
HiC_scaffold_66	1	45000	1071	9043	20.0956	3.28138	35.4	47
HiC_scaffold_67	1	44932	798	10730	23.8805	2.2151	35.1	41.4
HiC_scaffold_68	1	44535	74	7181	16.1244	0.245605	35	43.3
HiC_scaffold_69	1	43359	543	14851	34.2513	1.83231	35.5	43.3
HiC_scaffold_70	1	43000	322	11511	26.7698	0.951465	35.3	42.4
HiC_scaffold_71	1	42000	448	14923	35.531	1.33038	35.4	47.1
HiC_scaffold_72	1	41780	32	2865	6.85735	0.11405	35	40.3
HiC_scaffold_73	1	41131	80	5751	13.9822	0.290414	35.3	45
HiC_scaffold_74	1	41000	164	12409	30.2659	0.59578	35.4	54
HiC_scaffold_75	1	40673	220	6107	15.0149	0.800384	35.5	41.3
HiC_scaffold_76	1	40021	277	6119	15.2895	0.958822	35	39.2
HiC_scaffold_77	1	40000	55	4331	10.8275	0.188875	34.4	53.7
HiC_scaffold_78	1	39995	177	16676	41.6952	0.653032	35.7	53.1
HiC_scaffold_79	1	39987	16	1382	3.45612	0.0544677	35.2	40.4
HiC_scaffold_80	1	39907	54	4392	11.0056	0.197409	35.2	52.7
HiC_scaffold_81	1	39785	314	6684	16.8003	0.918512	35.4	44.9
HiC_scaffold_82	1	39714	1359	11299	28.4509	4.70459	35.3	44.5
HiC_scaffold_83	1	39603	128	10127	25.5713	0.472439	35.7	53.1
HiC_scaffold_84	1	39032	1324	24590	62.9996	4.69692	35.2	48.6
HiC_scaffold_85	1	38821	333	10861	27.9771	1.22575	35.4	44.4
HiC_scaffold_86	1	38551	243	6333	16.4276	0.741615	35.4	46.8
HiC_scaffold_87	1	38336	293	7934	20.696	1.13669	35.4	40.8
HiC_scaffold_88	1	38081	245	6813	17.8908	0.890628	35.5	56.3
HiC_scaffold_89	1	37423	148	1541	4.11779	0.544692	35.3	42.5
HiC_scaffold_90	1	37049	353	10773	29.0777	1.4141	35.6	44
HiC_scaffold_91	1	37000	504	31013	83.8189	1.98203	35.4	59.9
HiC_scaffold_92	1	36719	26	2117	5.76541	0.106021	36.1	57
HiC_scaffold_93	1	36624	395	7863	21.4695	1.44812	35.3	40
HiC_scaffold_94	1	36550	138	3972	10.8673	0.559644	35.4	40.9
HiC_scaffold_95	1	35915	584	12851	35.7817	2.26095	35	42.5
HiC_scaffold_96	1	35569	388	12116	34.0634	1.61157	35.4	47.7
HiC_scaffold_97	1	35569	158	8263	23.2309	0.621328	35.4	47.4
HiC_scaffold_98	1	35521	257	5191	14.6139	0.749866	35.3	48.5
HiC_scaffold_99	1	35305	1075	25976	73.576	4.05297	35.3	58.2
HiC_scaffold_100	1	35285	366	24700	70.0014	1.51384	35.5	57.3
HiC_scaffold_101	1	35090	157	10913	31.1	0.606441	34.5	53.8
