#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	723559	51364985	68.441	1.39551	35.7	59.2
HiC_scaffold_2	1	56816963	552431	39067910	68.761	1.40678	35.7	59.2
HiC_scaffold_3	1	109611085	1018238	72888245	66.4971	1.34542	35.7	58.8
HiC_scaffold_4	1	81599725	777850	55257308	67.7175	1.37966	35.7	59.1
HiC_scaffold_5	1	72353455	706124	49979018	69.0762	1.41272	35.7	59.3
HiC_scaffold_6	1	67692486	658472	46368387	68.4986	1.40762	35.7	59.2
HiC_scaffold_7	1	59159807	571521	40236015	68.0124	1.39748	35.7	59.1
HiC_scaffold_8	1	13479537	66906	6200169	45.9969	0.720591	35.6	59.5
HiC_scaffold_9	1	58964884	574740	40375882	68.4745	1.4097	35.7	59.2
HiC_scaffold_10	1	36732878	351942	24806847	67.5331	1.38534	35.6	59.1
HiC_scaffold_11	1	27384	164	4987	18.2114	0.88077	35.5	44.4
HiC_scaffold_12	1	33592	1849	7637	22.7346	7.41188	35.3	46.7
HiC_scaffold_13	1	184337	5932	138465	75.1151	4.47659	35.6	52.4
HiC_scaffold_14	1	85992	2856	47410	55.133	4.64785	35.2	46.6
HiC_scaffold_15	1	87022	907	27832	31.9827	1.43653	35.5	46.3
HiC_scaffold_16	1	89609	1873	10192	11.3739	2.33192	35.7	50.6
HiC_scaffold_17	1	164154	1616	49116	29.9207	1.40763	35.7	50.6
HiC_scaffold_18	1	104921	458	39755	37.8904	0.624012	35.7	53.5
HiC_scaffold_19	1	103720	393	28454	27.4335	0.543087	35.5	49.3
HiC_scaffold_20	1	90353	553	27171	30.0721	0.879528	35.3	50
HiC_scaffold_21	1	85252	310	22188	26.0264	0.524527	35.4	47.7
HiC_scaffold_22	1	80500	354	22328	27.7366	0.651317	35.6	49.8
HiC_scaffold_23	1	75743	321	20700	27.3293	0.620572	35.8	54.8
HiC_scaffold_24	1	75592	1140	18719	24.7632	2.1517	35.4	44.4
HiC_scaffold_25	1	72691	1477	35711	49.1271	2.87447	35.5	54.4
HiC_scaffold_26	1	71458	553	33503	46.8849	1.12998	35.7	48.7
HiC_scaffold_27	1	70045	2563	53247	76.0183	5.21692	35.5	53.7
HiC_scaffold_28	1	68558	89	5438	7.93197	0.169389	35.1	53.2
HiC_scaffold_29	1	68222	722	17347	25.4273	1.55504	35.4	46.2
HiC_scaffold_30	1	67017	619	34620	51.6585	1.33923	35.6	48.8
HiC_scaffold_31	1	65972	53	5842	8.85527	0.119111	35.7	48
HiC_scaffold_32	1	64000	579	27630	43.1719	1.26583	35.6	48.9
HiC_scaffold_33	1	62684	511	14934	23.8243	1.08359	35.7	41.6
HiC_scaffold_34	1	60035	467	30382	50.6071	1.06516	35.8	55.4
HiC_scaffold_35	1	59483	88	8697	14.621	0.216583	35.7	50.9
HiC_scaffold_36	1	58601	1511	5679	9.69096	3.7505	35.3	50.7
HiC_scaffold_37	1	57907	169	11133	19.2257	0.421952	35.6	48.6
HiC_scaffold_38	1	57623	178	2844	4.93553	0.424674	35.5	38.2
HiC_scaffold_39	1	56881	525	18352	32.2638	1.13089	35.8	49.4
HiC_scaffold_40	1	56115	467	7955	14.1762	1.09124	35.8	38.5
HiC_scaffold_41	1	55753	592	20496	36.7621	1.53882	35.5	42
HiC_scaffold_42	1	55361	82	3708	6.69786	0.205831	34.8	45.9
HiC_scaffold_43	1	55333	421	10204	18.4411	1.07916	35.3	40.8
HiC_scaffold_44	1	54697	1854	48076	87.8951	4.94749	35.7	55.8
HiC_scaffold_45	1	54079	58	3946	7.29673	0.149245	36.2	44.7
HiC_scaffold_46	1	53000	163	5319	10.0358	0.433245	35.5	40.5
HiC_scaffold_47	1	52728	1208	14342	27.2	3.25552	35.3	48.4
HiC_scaffold_48	1	52696	260	17090	32.4313	0.711686	35.5	50.7
HiC_scaffold_49	1	52574	99	4015	7.63685	0.27797	35.3	39.7
HiC_scaffold_50	1	52452	17	875	1.66819	0.0360901	36	57.1
HiC_scaffold_51	1	52291	152	4909	9.38785	0.378841	35.7	46.3
HiC_scaffold_52	1	50660	384	26698	52.7004	1.10892	35.4	56.7
HiC_scaffold_53	1	50444	1341	30869	61.1946	3.91256	35.7	55.8
HiC_scaffold_54	1	50000	530	34897	69.794	1.54054	35.5	59.8
HiC_scaffold_55	1	49402	86	3968	8.03206	0.253492	35.8	45.9
HiC_scaffold_56	1	48994	130	5780	11.7974	0.351002	35.8	45.3
HiC_scaffold_57	1	48961	128	5631	11.501	0.385838	35.7	40.8
HiC_scaffold_58	1	48913	245	20973	42.8782	0.732484	35.7	51.9
HiC_scaffold_59	1	48516	304	11709	24.1343	0.922582	35.5	50.7
HiC_scaffold_60	1	48449	277	22816	47.0928	0.84299	35.9	52.5
HiC_scaffold_61	1	48102	184	7908	16.4401	0.551516	35.2	48
HiC_scaffold_62	1	47095	410	29573	62.7944	1.28215	35.7	56.3
HiC_scaffold_63	1	45946	377	24565	53.4649	1.20711	35.5	56.4
HiC_scaffold_64	1	45702	177	5945	13.0082	0.533915	35.5	47.1
HiC_scaffold_65	1	45164	529	12268	27.1632	1.60686	35.3	44
HiC_scaffold_66	1	45000	1062	8262	18.36	3.31144	35.5	47
HiC_scaffold_67	1	44932	581	9302	20.7024	1.66193	35.6	41.9
HiC_scaffold_68	1	44535	67	5294	11.8873	0.219535	35.2	44.6
HiC_scaffold_69	1	43359	306	12082	27.865	1.02855	35.6	43.3
HiC_scaffold_70	1	43000	212	7397	17.2023	0.656651	35.6	43.2
HiC_scaffold_71	1	42000	360	12922	30.7667	1.15002	35.7	50
HiC_scaffold_72	1	41780	31	2257	5.40211	0.109694	34.8	42
HiC_scaffold_73	1	41131	70	4381	10.6513	0.249301	35.8	48.5
HiC_scaffold_74	1	41000	154	10696	26.0878	0.559927	36.1	55.9
HiC_scaffold_75	1	40673	164	4568	11.231	0.599784	35.6	40.6
HiC_scaffold_76	1	40021	344	7040	17.5908	1.19147	35.3	40.4
HiC_scaffold_77	1	40000	44	2320	5.8	0.156125	35.9	52.9
HiC_scaffold_78	1	39995	145	11483	28.7111	0.498687	35.5	53.8
HiC_scaffold_79	1	39987	31	3284	8.21267	0.115863	36.1	44
HiC_scaffold_80	1	39907	32	2404	6.02401	0.116521	35.5	55
HiC_scaffold_81	1	39785	224	6008	15.1012	0.698002	35.6	45.6
HiC_scaffold_82	1	39714	1524	10628	26.7613	5.41205	35.3	44.8
HiC_scaffold_83	1	39603	111	8346	21.0742	0.407469	35.9	52.7
HiC_scaffold_84	1	39032	1221	21418	54.8729	4.39637	35.5	49.4
HiC_scaffold_85	1	38821	303	8406	21.6532	1.1223	35.7	43.1
HiC_scaffold_86	1	38551	298	4802	12.4562	0.986875	35.5	45.4
HiC_scaffold_87	1	38336	251	6708	17.4979	0.973445	35.5	41.3
HiC_scaffold_88	1	38081	217	6891	18.0956	0.79499	35.2	56.8
HiC_scaffold_89	1	37423	100	1586	4.23804	0.373407	35.3	43
HiC_scaffold_90	1	37049	226	10028	27.0669	0.904667	35.8	44.7
HiC_scaffold_91	1	37000	363	24969	67.4838	1.41557	35.6	59.8
HiC_scaffold_92	1	36719	101	4206	11.4546	0.405512	35.9	49.6
HiC_scaffold_93	1	36624	315	6744	18.4142	1.21319	35.7	40.9
HiC_scaffold_94	1	36550	105	3236	8.85363	0.421642	35.9	41.9
HiC_scaffold_95	1	35915	1065	16324	45.4518	4.18396	35.2	45.2
HiC_scaffold_96	1	35569	330	11592	32.5902	1.37069	35.8	48.9
HiC_scaffold_97	1	35569	227	9278	26.0845	0.904861	35.1	47.9
HiC_scaffold_98	1	35521	137	2256	6.35117	0.419358	35.4	46.6
HiC_scaffold_99	1	35305	909	23552	66.7101	3.38128	35.5	58.4
HiC_scaffold_100	1	35285	317	20386	57.7753	1.30625	35.6	57.9
HiC_scaffold_101	1	35090	151	7540	21.4876	0.488715	35.6	50.7
HiC_scaffold_102	1	34736	26	2882	8.29687	0.110375	36	52.7
HiC_scaffold_103	1	34662	655	14563	42.0143	2.64875	35.6	42.7
HiC_scaffold_104	1	34539	126	11245	32.5574	0.527114	35.6	51.2
HiC_scaffold_105	1	34367	58	3899	11.3452	0.23572	35.3	51.6
HiC_scaffold_106	1	34092	15	1242	3.64308	0.0542649	36.1	46.4
HiC_scaffold_107	1	34034	963	29221	85.8583	4.02847	35.7	58.3
HiC_scaffold_108	1	34000	126	3860	11.3529	0.545618	35.8	39.9
HiC_scaffold_109	1	33013	244	9809	29.7125	1.00351	34.9	44.4
HiC_scaffold_110	1	32894	41	2276	6.91919	0.174074	35.1	47.2
HiC_scaffold_111	1	32703	85	7290	22.2915	0.386478	35.7	48.3
HiC_scaffold_112	1	32055	131	8514	26.5606	0.590641	35.7	55.5
HiC_scaffold_113	1	31996	131	2408	7.52594	0.41949	35.3	45.4
HiC_scaffold_114	1	31869	155	6309	19.7967	0.629452	35.7	50.9
HiC_scaffold_115	1	31497	129	5816	18.4653	0.58396	35.3	41.1
HiC_scaffold_116	1	31452	164	12103	38.4809	0.773973	35.6	54.8
HiC_scaffold_117	1	31435	117	9797	31.1659	0.54996	35.5	50.5
HiC_scaffold_118	1	31168	165	13754	44.1286	0.768866	35.5	56.6
HiC_scaffold_119	1	31094	33	2711	8.71872	0.158712	36.1	45.7
HiC_scaffold_120	1	31000	145	8455	27.2742	0.685935	35.6	47.9
HiC_scaffold_121	1	30892	39	3185	10.3101	0.185388	34.9	43.2
HiC_scaffold_122	1	30671	224	5513	17.9746	1.08568	35.3	38.8
HiC_scaffold_123	1	30159	308	22584	74.8831	1.47962	35.8	59.9
HiC_scaffold_124	1	30112	8	1086	3.60654	0.0398512	35.7	40.8
HiC_scaffold_125	1	30000	101	2669	8.89667	0.497733	35.6	39.8
