#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	1024008	60643304	80.8038	1.98309	35.6	59.1
HiC_scaffold_2	1	56816963	778355	46037168	81.0272	1.98996	35.6	59.2
HiC_scaffold_3	1	109611085	1437254	86388664	78.8138	1.90732	35.6	58.8
HiC_scaffold_4	1	81599725	1101886	65404312	80.1526	1.96282	35.6	59.1
HiC_scaffold_5	1	72353455	997108	58951359	81.4769	2.00374	35.6	59.3
HiC_scaffold_6	1	67692486	928786	54749832	80.8802	1.99363	35.6	59.2
HiC_scaffold_7	1	59159807	809499	47532187	80.3454	1.98634	35.6	59
HiC_scaffold_8	1	13479537	94236	8008786	59.4144	1.01994	35.5	59.4
HiC_scaffold_9	1	58964884	812115	47677837	80.858	2.00049	35.6	59.1
HiC_scaffold_10	1	36732878	503001	29442356	80.1526	1.98656	35.5	59
HiC_scaffold_11	1	27384	211	6545	23.9008	1.14644	35.5	43.7
HiC_scaffold_12	1	33592	4797	8785	26.1521	19.1053	35.1	46.2
HiC_scaffold_13	1	184337	8838	146556	79.5044	6.66901	35.5	52.2
HiC_scaffold_14	1	85992	2765	48220	56.075	4.46512	35.1	46.1
HiC_scaffold_15	1	87022	1341	31708	36.4368	2.12216	35.3	46.8
HiC_scaffold_16	1	89609	3996	11001	12.2767	4.85469	35.7	50.7
HiC_scaffold_17	1	164154	2027	56540	34.4433	1.75296	35.4	49.9
HiC_scaffold_18	1	104921	660	50129	47.7779	0.915231	35.4	53.3
HiC_scaffold_19	1	103720	595	35747	34.4649	0.821982	35.5	48.8
HiC_scaffold_20	1	90353	866	37199	41.1707	1.37197	35.4	49.6
HiC_scaffold_21	1	85252	467	27481	32.235	0.76519	35.6	47.5
HiC_scaffold_22	1	80500	613	25284	31.4087	1.12166	35.5	47.7
HiC_scaffold_23	1	75743	484	25156	33.2123	0.93606	35.5	53.6
HiC_scaffold_24	1	75592	1723	20630	27.2912	3.21859	35.4	42.8
HiC_scaffold_25	1	72691	1766	35705	49.1189	3.45039	35.5	53.8
HiC_scaffold_26	1	71458	897	43184	60.4327	1.82139	35.6	47.9
HiC_scaffold_27	1	70045	3301	55587	79.359	6.60495	35.3	51.8
HiC_scaffold_28	1	68558	73	3623	5.28458	0.156729	35.6	55.6
HiC_scaffold_29	1	68222	1057	21374	31.3301	2.29342	35.4	44.7
HiC_scaffold_30	1	67017	993	38317	57.175	2.15953	35.4	45.8
HiC_scaffold_31	1	65972	118	12132	18.3896	0.264976	35.8	47.7
HiC_scaffold_32	1	64000	814	35371	55.2672	1.74003	35.6	50
HiC_scaffold_33	1	62684	812	20190	32.2092	1.64589	35.4	43.2
HiC_scaffold_34	1	60035	538	32377	53.9302	1.26066	35.4	56
HiC_scaffold_35	1	59483	121	10690	17.9715	0.296673	35.4	50.3
HiC_scaffold_36	1	58601	2089	6440	10.9896	5.23099	35.2	50
HiC_scaffold_37	1	57907	238	12753	22.0232	0.560761	35.5	47.4
HiC_scaffold_38	1	57623	328	3267	5.66961	0.776183	35.4	38.5
HiC_scaffold_39	1	56881	928	23616	41.5183	1.80482	35.4	50.3
HiC_scaffold_40	1	56115	720	12532	22.3327	1.64917	35.6	39.5
HiC_scaffold_41	1	55753	644	23616	42.3583	1.64784	35.3	41.2
HiC_scaffold_42	1	55361	84	3196	5.77302	0.204187	35.2	44
HiC_scaffold_43	1	55333	777	11122	20.1001	2.00322	35	39.7
HiC_scaffold_44	1	54697	2115	47458	86.7653	5.67958	35.6	55.8
HiC_scaffold_45	1	54079	142	5540	10.2443	0.299932	35.5	47.4
HiC_scaffold_46	1	53000	257	7162	13.5132	0.715302	35.2	39.7
HiC_scaffold_47	1	52728	2174	21952	41.6325	5.8082	35.1	46.1
HiC_scaffold_48	1	52696	453	30019	56.9664	1.25577	35.4	54
HiC_scaffold_49	1	52574	124	4907	9.33351	0.340796	35.4	39.7
HiC_scaffold_50	1	52452	43	1029	1.96179	0.0429345	35.7	51.8
HiC_scaffold_51	1	52291	189	6434	12.3042	0.498059	35.5	45
HiC_scaffold_52	1	50660	507	32663	64.4749	1.47669	35.6	57.3
HiC_scaffold_53	1	50444	1575	33918	67.2389	4.59371	35.6	56.3
HiC_scaffold_54	1	50000	720	42476	84.952	2.12238	35.5	59.9
HiC_scaffold_55	1	49402	119	5958	12.0602	0.350168	35.3	45.2
HiC_scaffold_56	1	48994	221	7489	15.2855	0.649161	35.2	43.3
HiC_scaffold_57	1	48961	121	6888	14.0683	0.360634	35.6	42.7
HiC_scaffold_58	1	48913	110	7645	15.6298	0.332877	35.5	49.9
HiC_scaffold_59	1	48516	533	14728	30.357	1.62122	35.6	48
HiC_scaffold_60	1	48449	457	31072	64.1334	1.37668	35.6	53.5
HiC_scaffold_61	1	48102	251	8906	18.5148	0.739512	35.2	48.5
HiC_scaffold_62	1	47095	590	36143	76.7449	1.84631	35.8	56.8
HiC_scaffold_63	1	45946	629	26924	58.5992	2.01356	35.5	53.6
HiC_scaffold_64	1	45702	222	6340	13.8725	0.658483	35.2	46.7
HiC_scaffold_65	1	45164	461	11472	25.4008	1.3981	35.1	45
HiC_scaffold_66	1	45000	891	8433	18.74	2.79369	35.2	47.3
HiC_scaffold_67	1	44932	831	10338	23.0081	2.29736	35.3	40.4
HiC_scaffold_68	1	44535	62	5131	11.5213	0.200359	35.6	43.1
HiC_scaffold_69	1	43359	487	14868	34.2905	1.62497	35.5	43.4
HiC_scaffold_70	1	43000	423	9674	22.4977	1.25677	35.5	41.3
HiC_scaffold_71	1	42000	353	14250	33.9286	1.09633	35.7	48.4
HiC_scaffold_72	1	41780	44	3246	7.76927	0.156534	34.5	39.8
HiC_scaffold_73	1	41131	147	6446	15.6719	0.520435	35.4	45.3
HiC_scaffold_74	1	41000	215	13776	33.6	0.778415	35.7	54.6
HiC_scaffold_75	1	40673	242	5833	14.3412	0.877831	35.6	41.6
HiC_scaffold_76	1	40021	268	5927	14.8097	0.921591	35.2	38.8
HiC_scaffold_77	1	40000	104	6182	15.455	0.380825	35.4	43.2
HiC_scaffold_78	1	39995	194	17374	43.4404	0.714339	35.6	52.9
HiC_scaffold_79	1	39987	30	2883	7.20984	0.110661	35.4	42.7
HiC_scaffold_80	1	39907	74	4378	10.9705	0.256421	35.6	54.7
HiC_scaffold_81	1	39785	461	7635	19.1906	1.42642	35.2	43.7
HiC_scaffold_82	1	39714	1474	11893	29.9466	5.22393	35.2	44
HiC_scaffold_83	1	39603	120	10961	27.6772	0.448325	35.7	52.9
HiC_scaffold_84	1	39032	1530	25438	65.1722	5.47699	35.3	48.9
HiC_scaffold_85	1	38821	459	12297	31.6762	1.71018	35.4	42.5
HiC_scaffold_86	1	38551	392	4651	12.0645	1.32077	35.3	47.4
HiC_scaffold_87	1	38336	250	8227	21.4602	0.964107	35.7	43.3
HiC_scaffold_88	1	38081	263	6727	17.665	0.979281	35.3	57.1
HiC_scaffold_89	1	37423	174	2121	5.66764	0.650456	35.3	45.4
HiC_scaffold_90	1	37049	521	11509	31.0643	2.08189	35.7	43.2
HiC_scaffold_91	1	37000	601	32296	87.2865	2.35235	35.6	59.9
HiC_scaffold_92	1	36719	158	5515	15.0195	0.634549	35.4	47.9
HiC_scaffold_93	1	36624	537	8465	23.1133	1.96983	35.4	39.4
HiC_scaffold_94	1	36550	178	4226	11.5622	0.720274	35.8	40.9
HiC_scaffold_95	1	35915	1109	17649	49.141	4.30336	35.1	44.6
HiC_scaffold_96	1	35569	384	11415	32.0926	1.5843	35.7	48
HiC_scaffold_97	1	35569	146	6944	19.5226	0.56479	35.1	45.8
HiC_scaffold_98	1	35521	262	6998	19.701	0.825624	35.5	49.1
HiC_scaffold_99	1	35305	1127	27685	78.4167	4.20816	35.5	57.7
HiC_scaffold_100	1	35285	423	25209	71.444	1.73127	35.7	58.6
HiC_scaffold_101	1	35090	311	14397	41.0288	1.13616	34.7	50.7
HiC_scaffold_102	1	34736	57	5599	16.1187	0.242947	35.6	51.4
HiC_scaffold_103	1	34662	1213	16845	48.5979	4.899	35.4	42.4
HiC_scaffold_104	1	34539	142	11806	34.1816	0.610296	35.5	48.9
HiC_scaffold_105	1	34367	85	5798	16.8708	0.358629	35.6	49.7
HiC_scaffold_106	1	34092	9	462	1.35516	0.0384841	36.4	54.2
HiC_scaffold_107	1	34034	1261	27752	81.542	5.3044	35.5	58.5
HiC_scaffold_108	1	34000	149	4085	12.0147	0.644	35.6	39.3
HiC_scaffold_109	1	33013	340	12338	37.3732	1.41532	34.8	44
HiC_scaffold_110	1	32894	48	2754	8.37235	0.202651	34.8	48.5
HiC_scaffold_111	1	32703	102	8515	26.0374	0.462251	36.1	48.5
HiC_scaffold_112	1	32055	138	8933	27.8677	0.602246	35.4	53.8
HiC_scaffold_113	1	31996	269	4004	12.5141	0.828385	35.6	43.4
HiC_scaffold_114	1	31869	272	8269	25.9468	1.05523	35.7	50.8
HiC_scaffold_115	1	31497	351	11863	37.6639	1.57694	35.4	44.4
HiC_scaffold_116	1	31452	197	14621	46.4867	0.909735	35.8	55.7
HiC_scaffold_117	1	31435	163	14194	45.1535	0.76717	35.4	48
HiC_scaffold_118	1	31168	309	18716	60.0488	1.43843	35.4	56.7
HiC_scaffold_119	1	31094	109	4913	15.8005	0.516723	35.7	48.3
HiC_scaffold_120	1	31000	118	8296	26.7613	0.565839	35.9	47.2
HiC_scaffold_121	1	30892	81	3781	12.2394	0.389842	35.6	45.5
HiC_scaffold_122	1	30671	462	6779	22.1023	2.24828	35.5	38.1
HiC_scaffold_123	1	30159	431	24696	81.886	2.05292	35.6	59.9
HiC_scaffold_124	1	30112	18	1958	6.50239	0.0894992	34.6	40.7
HiC_scaffold_125	1	30000	117	2985	9.95	0.578167	36	38.2
HiC_scaffold_126	1	30000	56	3792	12.64	0.263033	35.7	47.4
HiC_scaffold_127	1	29632	332	4591	15.4934	1.49291	35.2	42.3
HiC_scaffold_128	1	29216	132	11081	37.9278	0.677266	35.8	48.6
HiC_scaffold_129	1	29000	46	2305	7.94828	0.233931	35.7	52.2
HiC_scaffold_130	1	28743	8	661	2.29969	0.0404272	35.5	52.5
HiC_scaffold_131	1	28267	572	8942	31.6341	2.99243	35.7	40.5
HiC_scaffold_132	1	28006	319	6039	21.5632	1.69221	35.4	41.2
HiC_scaffold_133	1	27859	164	13460	48.3147	0.859435	35.4	55.3
HiC_scaffold_134	1	27837	459	23456	84.262	2.34695	35.6	59.8
HiC_scaffold_135	1	27503	289	6185	22.4885	1.56405	35.6	38.9
HiC_scaffold_136	1	27405	435	24540	89.5457	2.2778	35.5	59.9
HiC_scaffold_137	1	27128	6	900	3.31761	0.0331761	35.3	39.7
HiC_scaffold_138	1	27000	128	10232	37.8963	0.685519	35.7	51.8
HiC_scaffold_139	1	26958	63	4282	15.884	0.334335	35.6	47.4
HiC_scaffold_140	1	26822	59	2544	9.48475	0.304489	35.4	37.3
HiC_scaffold_141	1	26714	492	11060	41.4015	2.59531	35.4	44
HiC_scaffold_142	1	26597	372	12758	47.9678	1.92277	35.3	46.8
HiC_scaffold_143	1	26526	27	1909	7.19671	0.123011	35.5	53
HiC_scaffold_144	1	26403	182	4257	16.1232	1.0256	35.4	42.7
HiC_scaffold_145	1	26321	556	13770	52.3156	3.11846	35.4	42.5
HiC_scaffold_146	1	26302	200	2774	10.5467	0.960763	34.8	39.6
HiC_scaffold_147	1	26228	77	5200	19.8261	0.423631	35.8	55.8
HiC_scaffold_148	1	26220	453	5140	19.6034	2.55435	35.6	38.7
HiC_scaffold_149	1	26169	51	5555	21.2274	0.287401	35.3	47.4
HiC_scaffold_150	1	26140	360	21835	83.531	1.99836	35.6	59.6
HiC_scaffold_151	1	25970	110	6122	23.5734	0.609164	35.5	39.2
HiC_scaffold_152	1	25914	86	3382	13.0509	0.426912	34.9	43.9
HiC_scaffold_153	1	25756	15	2098	8.14567	0.0865818	35.5	47.5
HiC_scaffold_154	1	25701	129	9544	37.1347	0.739621	35.1	53.9
HiC_scaffold_155	1	25484	537	11258	44.1767	3.0715	35.3	42.8
HiC_scaffold_156	1	25347	1703	13743	54.2194	9.33783	34.9	43.7
HiC_scaffold_157	1	25300	233	7879	31.1423	1.36447	35.5	46.6
HiC_scaffold_158	1	25137	584	10738	42.7179	3.33636	35.4	41.6
HiC_scaffold_159	1	25068	63	3232	12.8929	0.35312	35.2	45.1
HiC_scaffold_160	1	25021	300	17308	69.1739	1.73794	35.6	55.7
HiC_scaffold_161	1	25021	21	1863	7.44575	0.125535	36.3	51
HiC_scaffold_162	1	25013	690	1948	7.78795	3.237	35.1	42.7
HiC_scaffold_163	1	25000	12	1018	4.072	0.07152	35.3	33.8
HiC_scaffold_164	1	25000	4	304	1.216	0.02152	35.5	39.5
HiC_scaffold_165	1	25000	34	1816	7.264	0.20344	35.4	38
HiC_scaffold_166	1	25000	138	3227	12.908	0.80076	34.7	37.7
HiC_scaffold_167	1	25000	428	21355	85.42	2.40236	35.4	58.5
HiC_scaffold_168	1	25000	429	22649	90.596	2.5146	35.3	59.8
HiC_scaffold_169	1	25000	369	21132	84.528	2.12732	35.3	59.1
HiC_scaffold_170	1	25000	358	20798	83.192	2.04432	35.5	59.9
HiC_scaffold_171	1	25000	349	21013	84.052	2.03424	35.5	59.9
HiC_scaffold_172	1	25000	393	22364	89.456	2.28108	35.6	59.8
HiC_scaffold_173	1	25000	338	20597	82.388	1.95752	35.3	59.8
HiC_scaffold_174	1	25000	357	20892	83.568	2.07464	35.3	59.9
HiC_scaffold_175	1	25000	408	22641	90.564	2.34976	35.5	59.9
HiC_scaffold_176	1	25000	309	19482	77.928	1.82652	35.1	59.4
HiC_scaffold_177	1	25000	419	21531	86.124	2.41836	35.4	59.8
HiC_scaffold_178	1	25000	410	21835	87.34	2.31116	35.4	58.8
