#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	906871	58367686	77.7717	1.7619	35.6	59.1
HiC_scaffold_2	1	56816963	689073	44237479	77.8596	1.76771	35.6	59.2
HiC_scaffold_3	1	109611085	1274509	82923276	75.6523	1.69637	35.6	58.7
HiC_scaffold_4	1	81599725	972754	62769873	76.9241	1.73878	35.6	59.1
HiC_scaffold_5	1	72353455	880399	56497580	78.0855	1.77503	35.6	59.3
HiC_scaffold_6	1	67692486	821342	52664674	77.7999	1.76814	35.6	59.2
HiC_scaffold_7	1	59159807	714302	45563169	77.0171	1.75804	35.6	59
HiC_scaffold_8	1	13479537	82471	7447747	55.2522	0.895624	35.6	59.4
HiC_scaffold_9	1	58964884	716359	45736636	77.5659	1.77003	35.6	59.1
HiC_scaffold_10	1	36732878	441702	28143705	76.6172	1.74921	35.5	59
HiC_scaffold_11	1	27384	265	6588	24.0578	1.43423	35.5	46.9
HiC_scaffold_12	1	33592	2416	8224	24.482	9.71722	35.1	46.2
HiC_scaffold_13	1	184337	6936	145981	79.1925	5.28032	35.6	53.2
HiC_scaffold_14	1	85992	2102	42880	49.8651	3.40287	35.1	46.6
HiC_scaffold_15	1	87022	980	29496	33.8949	1.54228	35.2	46.6
HiC_scaffold_16	1	89609	3075	10476	11.6908	3.75951	35.7	50.8
HiC_scaffold_17	1	164154	4537	57546	35.0561	3.99932	35.3	49.8
HiC_scaffold_18	1	104921	77	6077	5.79198	0.101819	35.4	43.5
HiC_scaffold_19	1	103720	563	36107	34.812	0.788151	35.5	47.1
HiC_scaffold_20	1	90353	823	30809	34.0985	1.29547	35.2	49.4
HiC_scaffold_21	1	85252	422	26977	31.6438	0.718576	35.4	46.6
HiC_scaffold_22	1	80500	391	22696	28.1938	0.713056	35.5	50.4
HiC_scaffold_23	1	75743	362	22511	29.7202	0.696764	35.8	54.1
HiC_scaffold_24	1	75592	1366	17963	23.7631	2.54597	35.3	43.3
HiC_scaffold_25	1	72691	1405	35571	48.9345	2.75108	35.3	53.8
HiC_scaffold_26	1	71458	665	36426	50.9754	1.35565	35.6	48.6
