#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	716662	53502158	71.2887	1.39573	35.4	59.1
HiC_scaffold_2	1	56816963	543837	40574028	71.4118	1.39746	35.4	59.2
HiC_scaffold_3	1	109611085	1004362	75922881	69.2657	1.33976	35.4	58.7
HiC_scaffold_4	1	81599725	769527	57609704	70.6004	1.37777	35.4	59.1
HiC_scaffold_5	1	72353455	694264	51906718	71.7405	1.4029	35.4	59.3
HiC_scaffold_6	1	67692486	651391	48439756	71.5585	1.40592	35.4	59.2
HiC_scaffold_7	1	59159807	564608	41934134	70.8828	1.39289	35.4	59
HiC_scaffold_8	1	13479537	75979	7216121	53.5339	0.827144	35.4	59.5
HiC_scaffold_9	1	58964884	569063	42081555	71.3671	1.40918	35.4	59.1
HiC_scaffold_10	1	36732878	352455	25973065	70.7079	1.39922	35.4	59
HiC_scaffold_11	1	27384	143	5705	20.8333	0.767894	34.9	44
HiC_scaffold_12	1	33592	2541	7906	23.5354	10.0462	35.1	46.4
HiC_scaffold_13	1	184337	6509	142442	77.2726	4.90906	35.4	51.6
HiC_scaffold_14	1	85992	3305	45826	53.291	5.327	34.8	44.7
HiC_scaffold_15	1	87022	1163	31723	36.454	1.82499	35	46.2
HiC_scaffold_16	1	89609	2852	12079	13.4797	3.40012	35.6	50.7
HiC_scaffold_17	1	164154	2719	56295	34.294	2.39479	35.3	48.8
HiC_scaffold_18	1	104921	85	7490	7.1387	0.111941	34.7	43.6
HiC_scaffold_19	1	103720	400	29090	28.0467	0.553857	35.1	47.8
HiC_scaffold_20	1	90353	903	30575	33.8395	1.39352	34.8	47.8
HiC_scaffold_21	1	85252	360	25876	30.3524	0.601171	35.5	46.6
HiC_scaffold_22	1	80500	352	22468	27.9106	0.645342	35.6	49.6
HiC_scaffold_23	1	75743	284	18751	24.7561	0.546149	35.4	54.8
HiC_scaffold_24	1	75592	1839	18436	24.3888	3.39588	35.1	42.6
HiC_scaffold_25	1	72691	981	34858	47.9537	1.91186	35.4	53.8
HiC_scaffold_26	1	71458	660	34736	48.6104	1.33583	35.4	46.7
HiC_scaffold_27	1	70045	2279	52694	75.2288	4.58046	35.2	51.9
HiC_scaffold_28	1	68558	62	4073	5.94096	0.112941	35.5	52.2
HiC_scaffold_29	1	68222	755	18618	27.2903	1.64056	35.3	45
HiC_scaffold_30	1	67017	566	34654	51.7093	1.23443	35	48.1
HiC_scaffold_31	1	65972	35	4237	6.42242	0.0794125	36.4	48.9
HiC_scaffold_32	1	64000	615	33833	52.8641	1.32047	35.5	50.8
HiC_scaffold_33	1	62684	601	18411	29.3711	1.21243	35.2	42.8
HiC_scaffold_34	1	60035	411	29020	48.3385	0.934105	35.5	55
HiC_scaffold_35	1	59483	93	9053	15.2195	0.228452	35.8	51.4
HiC_scaffold_36	1	58601	2351	8267	14.1073	5.87099	35	50.3
HiC_scaffold_37	1	57907	138	10908	18.8371	0.337697	35	48.3
HiC_scaffold_38	1	57623	183	2826	4.90429	0.436406	35.3	37.9
HiC_scaffold_39	1	56881	665	20958	36.8453	1.37028	35.5	49.9
HiC_scaffold_40	1	56115	433	9144	16.2951	0.960153	35.5	37.7
HiC_scaffold_41	1	55753	472	22694	40.7045	1.19619	35.2	41.8
HiC_scaffold_42	1	55361	79	3449	6.23002	0.19586	34.9	43.7
HiC_scaffold_43	1	55333	642	11459	20.7092	1.63024	35.1	39.4
HiC_scaffold_44	1	54697	1171	41421	75.7281	3.16251	35.4	55.3
HiC_scaffold_45	1	54079	75	3544	6.55338	0.159138	35.4	44.6
HiC_scaffold_46	1	53000	191	7665	14.4623	0.532	35.4	41.1
HiC_scaffold_47	1	52728	1881	25317	48.0143	5.0107	34.8	47.4
HiC_scaffold_48	1	52696	277	20767	39.4091	0.773398	35.3	54.2
HiC_scaffold_49	1	52574	95	5638	10.7239	0.269981	35.1	40.6
HiC_scaffold_50	1	52452	29	1159	2.20964	0.0354038	35.7	44.7
HiC_scaffold_51	1	52291	148	7902	15.1116	0.368113	34.9	45.1
HiC_scaffold_52	1	50660	363	27436	54.1571	1.06103	35.5	57
HiC_scaffold_53	1	50444	1021	30306	60.0785	2.9882	35.5	56.3
HiC_scaffold_54	1	50000	592	40342	80.684	1.71234	35.2	59.8
HiC_scaffold_55	1	49402	100	6041	12.2282	0.300352	35.2	42.4
HiC_scaffold_56	1	48994	176	7434	15.1733	0.496489	35.5	43.6
HiC_scaffold_57	1	48961	196	7767	15.8636	0.588223	35.6	40
HiC_scaffold_58	1	48913	326	25274	51.6713	0.97561	35.3	50.9
HiC_scaffold_59	1	48516	812	13165	27.1354	2.4779	35.5	47
HiC_scaffold_60	1	48449	284	25324	52.2694	0.867201	35.5	51.3
HiC_scaffold_61	1	48102	196	9287	19.3069	0.588188	34.6	48.8
HiC_scaffold_62	1	47095	376	30300	64.338	1.18134	35.6	55.4
HiC_scaffold_63	1	45946	548	24143	52.5465	1.75643	35.3	50.8
HiC_scaffold_64	1	45702	122	4126	9.02805	0.360466	35.2	43.3
HiC_scaffold_65	1	45164	345	11174	24.7409	1.02378	34.8	42.9
HiC_scaffold_66	1	45000	932	8713	19.3622	2.90236	35.2	47
HiC_scaffold_67	1	44932	794	10324	22.9769	2.20475	35.1	40.5
HiC_scaffold_68	1	44535	72	6884	15.4575	0.240844	35.5	43.7
HiC_scaffold_69	1	43359	227	11794	27.2008	0.767038	35.4	44.6
HiC_scaffold_70	1	43000	226	8228	19.1349	0.689256	35	41.5
HiC_scaffold_71	1	42000	279	12507	29.7786	0.837071	35.4	48.8
HiC_scaffold_72	1	41780	45	2545	6.09143	0.161178	35.4	37
HiC_scaffold_73	1	41131	38	3693	8.97863	0.136928	35.5	47.6
HiC_scaffold_74	1	41000	162	12401	30.2463	0.580488	35.3	56.2
HiC_scaffold_75	1	40673	164	4735	11.6416	0.587097	35.5	40.3
HiC_scaffold_76	1	40021	189	5175	12.9307	0.634417	35.1	40
HiC_scaffold_77	1	40000	55	4571	11.4275	0.20415	35.9	51.7
HiC_scaffold_78	1	39995	189	18771	46.9334	0.703013	35.6	52.4
HiC_scaffold_79	1	39987	26	2293	5.73436	0.0975067	35.7	44.5
HiC_scaffold_80	1	39907	50	4045	10.1361	0.171549	35.3	53.4
HiC_scaffold_81	1	39785	398	6958	17.489	1.21005	35.2	43.4
HiC_scaffold_82	1	39714	1303	9766	24.5908	4.52513	35.1	45.2
HiC_scaffold_83	1	39603	113	9889	24.9703	0.421003	35.4	53.7
HiC_scaffold_84	1	39032	954	23235	59.5281	3.4203	35.2	48.8
HiC_scaffold_85	1	38821	251	8565	22.0628	0.934984	35.4	45.5
HiC_scaffold_86	1	38551	247	4634	12.0204	0.80745	34.9	48
HiC_scaffold_87	1	38336	200	7544	19.6786	0.772459	35.4	41.4
HiC_scaffold_88	1	38081	215	6674	17.5258	0.808618	35.2	56.9
HiC_scaffold_89	1	37423	102	1231	3.28942	0.362451	35.3	42.9
HiC_scaffold_90	1	37049	403	10164	27.4339	1.61532	35.6	41.9
HiC_scaffold_91	1	37000	408	27994	75.6595	1.60241	35.5	59.8
HiC_scaffold_92	1	36719	72	4096	11.155	0.285765	35.4	54.7
HiC_scaffold_93	1	36624	265	6596	18.01	0.924257	35	39.9
HiC_scaffold_94	1	36550	153	4359	11.9261	0.623064	35.6	41.7
HiC_scaffold_95	1	35915	703	17155	47.7656	2.71541	34.9	43.5
