#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	798601	55589948	74.0705	1.54918	35.5	59.2
HiC_scaffold_2	1	56816963	608464	42131414	74.1529	1.55735	35.5	59.2
HiC_scaffold_3	1	109611085	1125629	79166940	72.2253	1.4959	35.5	58.7
HiC_scaffold_4	1	81599725	856327	59838815	73.3321	1.52734	35.5	59.1
HiC_scaffold_5	1	72353455	778441	53992060	74.6226	1.56585	35.5	59.3
HiC_scaffold_6	1	67692486	727098	50296546	74.3015	1.56305	35.5	59.2
HiC_scaffold_7	1	59159807	624308	43451025	73.4469	1.53484	35.5	59.1
HiC_scaffold_8	1	13479537	74298	7008635	51.9946	0.805428	35.5	59.5
HiC_scaffold_9	1	58964884	633750	43698550	74.1094	1.56389	35.5	59.2
HiC_scaffold_10	1	36732878	392234	26942796	73.3479	1.55162	35.5	59
HiC_scaffold_11	1	27384	133	5603	20.4609	0.724474	35.3	44.8
HiC_scaffold_12	1	33592	678	5955	17.7274	2.69695	35	45.6
HiC_scaffold_13	1	184337	5038	141671	76.8543	3.87787	35.5	54.6
HiC_scaffold_14	1	85992	1691	41846	48.6627	2.71559	35	46.2
HiC_scaffold_15	1	87022	471	21023	24.1583	0.755556	35.1	45
HiC_scaffold_16	1	89609	1194	8710	9.72001	1.42135	35.6	50.2
HiC_scaffold_17	1	164154	3127	48300	29.4236	2.7681	35.2	50.5
HiC_scaffold_18	1	104921	110	8898	8.48067	0.151037	35.5	45.2
HiC_scaffold_19	1	103720	429	31332	30.2083	0.598901	35.5	48.6
HiC_scaffold_20	1	90353	581	28794	31.8683	0.922913	35.3	50
HiC_scaffold_21	1	85252	282	22743	26.6774	0.478616	35.3	47.9
HiC_scaffold_22	1	80500	318	20763	25.7925	0.583441	35.5	50.6
HiC_scaffold_23	1	75743	308	20452	27.0018	0.592741	35.5	53.9
HiC_scaffold_24	1	75592	713	15812	20.9176	1.34858	35.2	43.4
HiC_scaffold_25	1	72691	1497	35537	48.8878	2.98492	35.5	54
HiC_scaffold_26	1	71458	504	32542	45.54	1.02585	35.5	49
HiC_scaffold_27	1	70045	2365	52895	75.5157	4.82209	35.3	53.9
HiC_scaffold_28	1	68558	86	4183	6.1014	0.17079	35.3	55
HiC_scaffold_29	1	68222	641	19043	27.9133	1.4005	35.4	46.5
HiC_scaffold_30	1	67017	612	37406	55.8157	1.33212	35.4	50.2
HiC_scaffold_31	1	65972	89	8751	13.2647	0.201722	35.5	48.3
HiC_scaffold_32	1	64000	463	29968	46.825	1.0183	35.5	51.2
HiC_scaffold_33	1	62684	324	13619	21.7264	0.618691	35.5	44
HiC_scaffold_34	1	60035	451	31528	52.516	1.06425	35.3	55.4
HiC_scaffold_35	1	59483	136	12746	21.428	0.341324	35.3	49.8
HiC_scaffold_36	1	58601	937	7180	12.2524	2.32733	35.2	48.7
HiC_scaffold_37	1	57907	97	7645	13.2022	0.244599	35.2	52.1
HiC_scaffold_38	1	57623	138	2642	4.58497	0.327126	35.5	38.1
HiC_scaffold_39	1	56881	445	18839	33.12	0.965595	35.6	49.3
HiC_scaffold_40	1	56115	216	6694	11.9291	0.487356	35.4	38.7
HiC_scaffold_41	1	55753	269	15705	28.1689	0.684555	35.1	41.1
HiC_scaffold_42	1	55361	71	4226	7.63353	0.179332	35.3	48.3
HiC_scaffold_43	1	55333	327	9882	17.8591	0.848571	35.2	40.4
HiC_scaffold_44	1	54697	2035	48349	88.3942	5.47838	35.5	56.1
HiC_scaffold_45	1	54079	55	3399	6.28525	0.125243	35.2	47.9
HiC_scaffold_46	1	53000	111	5897	11.1264	0.308245	35.2	40.8
HiC_scaffold_47	1	52728	1090	22211	42.1237	2.92065	34.9	47.3
HiC_scaffold_48	1	52696	244	19909	37.7809	0.674416	35.5	52.5
HiC_scaffold_49	1	52574	53	4150	7.89364	0.140259	35.6	44.7
HiC_scaffold_50	1	52452	6	204	0.388927	0.00547167	32.8	56
HiC_scaffold_51	1	52291	131	6164	11.7879	0.348205	35.3	45.7
HiC_scaffold_52	1	50660	359	27022	53.3399	1.05063	35.7	56.9
HiC_scaffold_53	1	50444	1358	30317	60.1003	3.95853	35.6	55.7
HiC_scaffold_54	1	50000	589	40582	81.164	1.71384	35.5	59.8
HiC_scaffold_55	1	49402	74	5780	11.6999	0.210862	35.3	43
HiC_scaffold_56	1	48994	62	4333	8.84394	0.180451	35.7	44.1
HiC_scaffold_57	1	48961	89	6608	13.4965	0.259308	35.5	45.4
HiC_scaffold_58	1	48913	210	19235	39.3249	0.625887	35.6	50.3
HiC_scaffold_59	1	48516	269	10665	21.9824	0.822904	35.6	49.6
HiC_scaffold_60	1	48449	282	23981	49.4974	0.8601	35.6	51.6
HiC_scaffold_61	1	48102	97	6192	12.8726	0.287514	35	49.2
HiC_scaffold_62	1	47095	438	30670	65.1237	1.37433	35.6	56.1
HiC_scaffold_63	1	45946	454	24380	53.0623	1.45162	35.5	53.7
HiC_scaffold_64	1	45702	116	4486	9.81576	0.339919	35.5	46.2
HiC_scaffold_65	1	45164	170	8553	18.9376	0.514636	34.9	44.9
HiC_scaffold_66	1	45000	625	7799	17.3311	1.93258	35.1	46.5
HiC_scaffold_67	1	44932	258	6819	15.1763	0.71172	35.1	41.1
HiC_scaffold_68	1	44535	113	9880	22.1848	0.3731	35.4	41.8
HiC_scaffold_69	1	43359	396	12598	29.0551	1.35003	35.5	43.3
HiC_scaffold_70	1	43000	163	6516	15.1535	0.476628	35.3	42.7
HiC_scaffold_71	1	42000	226	12092	28.7905	0.715643	35.5	48.9
HiC_scaffold_72	1	41780	25	2322	5.55768	0.0875539	35.1	39.8
HiC_scaffold_73	1	41131	47	4410	10.7218	0.164766	35.5	48.9
HiC_scaffold_74	1	41000	141	11382	27.761	0.510098	35.1	55.5
HiC_scaffold_75	1	40673	113	4160	10.2279	0.400634	35.8	42.2
HiC_scaffold_76	1	40021	101	3033	7.57852	0.335524	35.1	41.3
HiC_scaffold_77	1	40000	41	3987	9.9675	0.1514	35.3	49.1
HiC_scaffold_78	1	39995	154	16319	40.8026	0.567496	35.5	53.2
HiC_scaffold_79	1	39987	9	1104	2.7609	0.0330858	34.7	46.6
HiC_scaffold_80	1	39907	68	4639	11.6245	0.250683	35.8	54.7
HiC_scaffold_81	1	39785	197	4430	11.1348	0.59158	35.2	43.1
HiC_scaffold_82	1	39714	1199	10257	25.8272	4.18235	35.2	44.7
HiC_scaffold_83	1	39603	166	12232	30.8865	0.621443	35.1	52.6
HiC_scaffold_84	1	39032	812	23791	60.9526	2.90715	35.3	48.8
HiC_scaffold_85	1	38821	176	8216	21.1638	0.632055	35.6	46.4
HiC_scaffold_86	1	38551	111	3648	9.46279	0.348577	35	48.2
HiC_scaffold_87	1	38336	95	4679	12.2052	0.359897	35.2	42.5
HiC_scaffold_88	1	38081	213	7501	19.6975	0.784171	35.4	56.2
HiC_scaffold_89	1	37423	62	1524	4.07236	0.236165	35.3	46
HiC_scaffold_90	1	37049	317	9060	24.4541	1.2575	35.8	43.6
HiC_scaffold_91	1	37000	483	30399	82.1595	1.91338	35.5	59.8
HiC_scaffold_92	1	36719	40	3097	8.43433	0.15812	35.6	53.2
HiC_scaffold_93	1	36624	151	5619	15.3424	0.546227	35.4	43.1
HiC_scaffold_94	1	36550	128	3683	10.0766	0.521888	35.6	41.6
HiC_scaffold_95	1	35915	518	12854	35.7901	1.97628	35.1	44.9
HiC_scaffold_96	1	35569	281	11432	32.1403	1.1668	35.6	48.3
HiC_scaffold_97	1	35569	145	7009	19.7054	0.576373	35.5	45
HiC_scaffold_98	1	35521	90	2702	7.60677	0.244897	35.6	48.2
HiC_scaffold_99	1	35305	1135	27003	76.4849	4.19269	35.5	57.9
HiC_scaffold_100	1	35285	375	24641	69.8342	1.54678	35.5	57.7
HiC_scaffold_101	1	35090	91	5363	15.2836	0.318866	35.5	54.5
HiC_scaffold_102	1	34736	35	3788	10.9051	0.150161	36.1	49.6
HiC_scaffold_103	1	34662	459	15068	43.4712	1.8625	35.5	42.8
HiC_scaffold_104	1	34539	112	10338	29.9314	0.480645	35.9	49.8
HiC_scaffold_105	1	34367	65	4619	13.4402	0.279512	36	44.6
HiC_scaffold_106	1	34092	7	417	1.22316	0.0239939	34.2	43.4
HiC_scaffold_107	1	34034	1204	28471	83.6546	5.08412	35.6	58.4
HiC_scaffold_108	1	34000	87	3148	9.25882	0.375265	35.6	40.5
HiC_scaffold_109	1	33013	146	7860	23.8088	0.629055	35.4	45.2
HiC_scaffold_110	1	32894	10	1175	3.57208	0.044081	35.8	52.9
HiC_scaffold_111	1	32703	73	6410	19.6006	0.322264	35.2	45.3
HiC_scaffold_112	1	32055	111	7828	24.4205	0.509312	35.4	52
HiC_scaffold_113	1	31996	116	3287	10.2732	0.387392	35.3	41.9
HiC_scaffold_114	1	31869	109	6766	21.2307	0.475321	35.7	52.5
HiC_scaffold_115	1	31497	144	6863	21.7894	0.67127	35.3	40.7
HiC_scaffold_116	1	31452	167	13248	42.1213	0.77197	35.9	55.6
HiC_scaffold_117	1	31435	98	10506	33.4213	0.45093	35.6	51.7
HiC_scaffold_118	1	31168	218	15292	49.0631	1.01177	35.4	57
HiC_scaffold_119	1	31094	34	3064	9.85399	0.162572	35.9	43
HiC_scaffold_120	1	31000	120	9302	30.0065	0.567484	35.3	48.9
HiC_scaffold_121	1	30892	26	2264	7.32876	0.125243	35.5	47.6
HiC_scaffold_122	1	30671	212	6749	22.0045	1.02481	35.1	40.6
HiC_scaffold_123	1	30159	382	25173	83.4676	1.85643	35.5	60
HiC_scaffold_124	1	30112	12	1465	4.86517	0.0594779	36	40.3
HiC_scaffold_125	1	30000	70	2291	7.63667	0.346033	35.1	38.8
HiC_scaffold_126	1	30000	42	3727	12.4233	0.201967	35.7	52.6
HiC_scaffold_127	1	29632	171	4237	14.2987	0.751451	35.1	42.1
HiC_scaffold_128	1	29216	114	7963	27.2556	0.57756	35.6	50.1
HiC_scaffold_129	1	29000	23	2028	6.9931	0.115724	35.6	49.8
HiC_scaffold_130	1	28743	21	1963	6.82949	0.105243	35.1	51.2
HiC_scaffold_131	1	28267	252	7262	25.6907	1.32377	35.6	39.6
HiC_scaffold_132	1	28006	222	5827	20.8063	1.18135	35.2	40.3
HiC_scaffold_133	1	27859	113	8739	31.3687	0.601062	35.7	56.9
HiC_scaffold_134	1	27837	335	20679	74.286	1.67956	35.5	59.9
HiC_scaffold_135	1	27503	101	4693	17.0636	0.533978	35.6	40.6
HiC_scaffold_136	1	27405	340	22326	81.4669	1.80861	35.6	59.9
HiC_scaffold_137	1	27128	2	143	0.527131	0.0105426	36.3	48
HiC_scaffold_138	1	27000	145	11881	44.0037	0.797407	35.4	52
HiC_scaffold_139	1	26958	33	2532	9.39239	0.181134	36	48.3
HiC_scaffold_140	1	26822	15	1584	5.9056	0.0823205	35.8	42.7
HiC_scaffold_141	1	26714	318	10054	37.6357	1.65453	35.4	44.3
HiC_scaffold_142	1	26597	528	15507	58.3036	2.81302	35.1	45.8
HiC_scaffold_143	1	26526	36	2057	7.75466	0.140014	34.9	55.2
HiC_scaffold_144	1	26403	149	3557	13.472	0.839033	35.6	42.5
HiC_scaffold_145	1	26321	260	11815	44.8881	1.4697	35.2	44.7
HiC_scaffold_146	1	26302	88	1643	6.24667	0.402289	35	39.2
HiC_scaffold_147	1	26228	51	3660	13.9546	0.281531	35.2	53.1
HiC_scaffold_148	1	26220	230	5018	19.1381	1.29847	35.4	38.3
HiC_scaffold_149	1	26169	54	4793	18.3156	0.308304	35.7	50.5
HiC_scaffold_150	1	26140	314	20914	80.0077	1.75287	35.2	60
HiC_scaffold_151	1	25970	42	2895	11.1475	0.234078	36	40
HiC_scaffold_152	1	25914	32	2703	10.4307	0.174153	35.7	44.7
HiC_scaffold_153	1	25756	12	1336	5.18714	0.0669747	34.8	46.7
HiC_scaffold_154	1	25701	62	5923	23.0458	0.356445	35.3	52.7
HiC_scaffold_155	1	25484	274	10699	41.9832	1.54991	35.2	42.6
HiC_scaffold_156	1	25347	756	11455	45.1927	4.18428	35.2	44.5
HiC_scaffold_157	1	25300	115	6652	26.2925	0.666324	35.7	46.1
HiC_scaffold_158	1	25137	181	7549	30.0314	1.04953	35.1	42.3
HiC_scaffold_159	1	25068	19	1204	4.80294	0.107547	35.2	46.6
HiC_scaffold_160	1	25021	161	13025	52.0563	0.92862	35.3	54.4
HiC_scaffold_161	1	25021	21	2235	8.9325	0.121818	36	52.8
HiC_scaffold_162	1	25013	208	1231	4.92144	0.927078	35.4	45.8
HiC_scaffold_163	1	25000	6	690	2.76	0.03596	34.3	38.7
HiC_scaffold_164	1	25000	10	648	2.592	0.05992	34.5	36.4
HiC_scaffold_166	1	25000	32	1387	5.548	0.1854	35.1	36.5
HiC_scaffold_167	1	25000	261	18132	72.528	1.5146	35.5	59.1
HiC_scaffold_168	1	25000	296	19514	78.056	1.72708	35.4	60
HiC_scaffold_169	1	25000	323	21315	85.26	1.90072	35.5	59.3
HiC_scaffold_170	1	25000	291	19565	78.26	1.69556	35.5	59.8
HiC_scaffold_171	1	25000	314	21473	85.892	1.85156	35.6	60
HiC_scaffold_172	1	25000	344	20816	83.264	2.02096	35.6	60
HiC_scaffold_173	1	25000	273	19033	76.132	1.55336	35.3	59.7
HiC_scaffold_174	1	25000	309	19029	76.116	1.74788	35.4	59.6
HiC_scaffold_175	1	25000	317	19912	79.648	1.83296	35.5	60
HiC_scaffold_176	1	25000	309	19104	76.416	1.81084	35.3	59.4
HiC_scaffold_177	1	25000	279	20513	82.052	1.62772	35.4	59.8
HiC_scaffold_178	1	25000	287	18483	73.932	1.65904	35.2	58.7
HiC_scaffold_179	1	25000	342	20908	83.632	2.00868	35.4	59.8
HiC_scaffold_180	1	25000	286	17046	68.184	1.6494	35.6	56.2
HiC_scaffold_181	1	25000	335	20785	83.14	1.96384	35.5	60
HiC_scaffold_182	1	25000	359	21330	85.32	2.09936	35.2	60
HiC_scaffold_183	1	25000	85	3689	14.756	0.50288	35.7	42.9
HiC_scaffold_184	1	25000	383	20794	83.176	2.19728	35.4	59.9
HiC_scaffold_185	1	25000	647	24402	97.608	3.74144	35.5	59.8
HiC_scaffold_186	1	25000	283	19861	79.444	1.65328	35.8	59.9
HiC_scaffold_187	1	25000	11	1228	4.912	0.06528	35.2	42.2
HiC_scaffold_188	1	24887	73	3182	12.7858	0.398722	35.3	44.7
HiC_scaffold_189	1	24881	332	11954	48.0447	1.59785	35.2	44.2
HiC_scaffold_190	1	24860	149	12317	49.5455	0.879364	35.6	55.9
HiC_scaffold_191	1	24785	127	9628	38.8461	0.762316	35.7	50.9
HiC_scaffold_192	1	24606	19	1666	6.77071	0.11042	35	43.9
HiC_scaffold_193	1	24582	105	2777	11.2969	0.624685	35.2	46.5
HiC_scaffold_194	1	24552	280	10825	44.0901	1.55686	35.3	44
HiC_scaffold_195	1	24515	102	7557	30.826	0.615419	35.3	54.1
HiC_scaffold_196	1	24429	79	5074	20.7704	0.4396	35.9	52
HiC_scaffold_197	1	24404	91	6493	26.6063	0.554663	35.4	55.8
HiC_scaffold_198	1	24065	179	14043	58.3545	1.07654	35.5	56.8
HiC_scaffold_199	1	24034	58	5359	22.2976	0.355122	35.2	51.3
HiC_scaffold_200	1	24000	24	1207	5.02917	0.149542	35.6	42.4
HiC_scaffold_201	1	24000	377	3918	16.325	2.33663	35.5	45.9
HiC_scaffold_202	1	23940	166	3788	15.8229	0.947494	35.3	39.6
HiC_scaffold_203	1	23878	33	2101	8.79889	0.203618	35.9	38.2
HiC_scaffold_204	1	23813	61	5493	23.0672	0.373871	36	52.4
HiC_scaffold_205	1	23764	41	4130	17.3792	0.25223	35.6	49.6
HiC_scaffold_206	1	23660	16	1960	8.28402	0.0997041	35.7	45.8
HiC_scaffold_207	1	23581	184	14322	60.7353	1.15457	35.3	53.5
HiC_scaffold_208	1	23490	33	2246	9.56152	0.203959	35.6	38
HiC_scaffold_209	1	23453	118	9533	40.6473	0.743103	36	54.1
HiC_scaffold_210	1	23041	50	3544	15.3813	0.31062	35.5	56.5
HiC_scaffold_211	1	23000	261	2872	12.487	1.69813	35.8	39.7
HiC_scaffold_212	1	23000	96	7801	33.9174	0.603391	35.8	49.6
HiC_scaffold_213	1	23000	18	1536	6.67826	0.108478	35.2	50.1
HiC_scaffold_214	1	23000	121	5906	25.6783	0.784652	36	37.5
HiC_scaffold_215	1	23000	29	2192	9.53043	0.18587	35.6	51
HiC_scaffold_216	1	22979	12	1308	5.69215	0.0738936	36.2	37.8
HiC_scaffold_217	1	22964	70	3881	16.9004	0.456323	35.6	39.7
HiC_scaffold_218	1	22956	69	7061	30.7588	0.449817	35.4	50.8
HiC_scaffold_220	1	22604	114	8807	38.9621	0.743718	35.5	53.6
HiC_scaffold_221	1	22426	20	1866	8.3207	0.132123	34.7	55.6
HiC_scaffold_222	1	22303	217	10455	46.8771	1.42582	35.2	47.4
HiC_scaffold_223	1	22199	46	3312	14.9196	0.290959	35.3	50.8
HiC_scaffold_224	1	22128	8	832	3.75994	0.0537328	35.5	59.6
HiC_scaffold_225	1	22127	4	481	2.17381	0.0271162	36.5	48.8
HiC_scaffold_226	1	21688	74	6369	29.3665	0.494744	35.5	51.3
HiC_scaffold_227	1	21648	141	9572	44.2166	0.942304	35.6	53.9
HiC_scaffold_228	1	21608	146	9659	44.701	0.923778	35.3	54.6
HiC_scaffold_229	1	21598	4	323	1.49551	0.0277804	35.5	36.5
HiC_scaffold_230	1	21510	6	709	3.29614	0.041655	35.4	47.3
HiC_scaffold_231	1	21437	29	2701	12.5997	0.200821	35.5	45.4
HiC_scaffold_232	1	21282	90	9167	43.074	0.629734	35.6	48.7
HiC_scaffold_233	1	20959	86	4157	19.834	0.487476	35.3	41.9
HiC_scaffold_234	1	20824	9	876	4.20668	0.0615636	36.4	49.3
HiC_scaffold_235	1	20622	42	3386	16.4194	0.303559	35	56.5
HiC_scaffold_236	1	20377	52	4423	21.7058	0.376454	36	48.9
HiC_scaffold_237	1	20369	82	7175	35.2251	0.591438	35.8	50
HiC_scaffold_238	1	20340	26	2632	12.94	0.184415	35.6	50.5
HiC_scaffold_239	1	20281	21	1091	5.37942	0.13308	34.8	43.2
HiC_scaffold_240	1	20166	26	2491	12.3525	0.191114	35.5	50
HiC_scaffold_241	1	20140	102	7604	37.7557	0.725919	35.2	55.1
HiC_scaffold_242	1	20135	200	13748	68.2791	1.46039	35.7	59.9
HiC_scaffold_243	1	20122	11	1350	6.70907	0.0819004	35.5	52.7
HiC_scaffold_244	1	20044	23	1795	8.9553	0.168679	34.7	42.6
HiC_scaffold_245	1	20021	23	1733	8.65591	0.165177	34.9	56.7
HiC_scaffold_246	1	20000	22	1602	8.01	0.14545	35.4	57.1
HiC_scaffold_247	1	20000	28	2440	12.2	0.19735	36.1	54.5
HiC_scaffold_248	1	19739	154	6479	32.8233	1.13	35.5	44
HiC_scaffold_249	1	19737	3	408	2.06718	0.0206718	36.6	60
HiC_scaffold_250	1	19724	16	1152	5.8406	0.115697	35.2	55
HiC_scaffold_251	1	19667	16	1128	5.7355	0.121371	35.5	39.5
HiC_scaffold_252	1	19649	46	4632	23.5737	0.347753	35.8	47.8
HiC_scaffold_253	1	19394	35	3416	17.6137	0.266526	35.5	51.8
HiC_scaffold_254	1	19304	46	3270	16.9395	0.335993	35.1	52.2
HiC_scaffold_255	1	19231	9	1032	5.36634	0.0701992	35.8	42.1
HiC_scaffold_256	1	19176	56	3666	19.1176	0.424332	35.3	56.3
HiC_scaffold_257	1	19156	767	6692	34.9342	5.52746	35.1	45
HiC_scaffold_258	1	19143	56	930	4.85817	0.383221	35.1	44.3
HiC_scaffold_259	1	19058	39	4002	20.9991	0.304911	35.7	46.6
HiC_scaffold_260	1	19000	92	4225	22.2368	0.709053	35.1	43.6
HiC_scaffold_261	1	18934	12	1408	7.43636	0.0950143	35.5	52.3
HiC_scaffold_262	1	18930	274	7447	39.3397	2.11236	35.3	44.6
HiC_scaffold_263	1	18729	216	14198	75.8076	1.68589	35.7	57.1
HiC_scaffold_264	1	18528	29	2232	12.0466	0.206228	34.1	59.3
HiC_scaffold_265	1	18283	18	1676	9.16699	0.134497	34.7	43.5
HiC_scaffold_266	1	18272	18	494	2.70359	0.10787	35.5	42.9
HiC_scaffold_267	1	18066	21	2225	12.316	0.148843	35.9	50.1
HiC_scaffold_268	1	18044	28	2340	12.9683	0.225338	35.5	36.1
HiC_scaffold_269	1	18026	60	4102	22.756	0.482081	35.5	59.1
HiC_scaffold_270	1	18000	157	6603	36.6833	1.298	35.6	45.7
HiC_scaffold_271	1	18000	82	7129	39.6056	0.673778	36.1	49.9
HiC_scaffold_272	1	18000	39	2357	13.0944	0.314278	35	43.8
HiC_scaffold_273	1	17971	244	6417	35.7075	2.00979	36	44.3
HiC_scaffold_274	1	17888	34	3482	19.4656	0.284548	35.2	44.3
HiC_scaffold_275	1	17782	22	2697	15.167	0.185581	35.2	50.5
HiC_scaffold_276	1	17690	55	5500	31.091	0.458903	35.2	48.8
HiC_scaffold_277	1	17675	20	2148	12.1528	0.163112	35.7	41.9
HiC_scaffold_278	1	17531	3	148	0.844219	0.0107239	36	60
HiC_scaffold_279	1	17508	119	1840	10.5095	0.577222	35.3	48.5
HiC_scaffold_280	1	17420	47	4742	27.2216	0.404018	35.7	52.5
HiC_scaffold_281	1	17399	25	2280	13.1042	0.205069	36.1	55.5
HiC_scaffold_282	1	17398	53	5631	32.3658	0.4485	36	50
HiC_scaffold_283	1	17257	476	7370	42.7073	3.46358	35.2	52.8
HiC_scaffold_284	1	17224	205	13056	75.8012	1.76353	35.9	54.1
HiC_scaffold_285	1	17131	68	6311	36.8396	0.58508	34.8	49.8
HiC_scaffold_286	1	17073	33	2854	16.7165	0.289111	35.6	53.1
HiC_scaffold_287	1	17000	36	2648	15.5765	0.297412	35.8	48.8
