#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	596435	48606578	64.7656	1.15945	35.4	59.1
HiC_scaffold_2	1	56816963	454579	36923445	64.9867	1.16607	35.4	59.1
HiC_scaffold_3	1	109611085	829388	68516235	62.5085	1.1045	35.4	58.7
HiC_scaffold_4	1	81599725	639971	52292431	64.0841	1.14409	35.4	59.1
HiC_scaffold_5	1	72353455	580197	47227015	65.2726	1.17005	35.4	59.3
HiC_scaffold_6	1	67692486	542946	43999978	64.9998	1.17023	35.4	59.1
HiC_scaffold_7	1	59159807	468327	37908174	64.0776	1.15296	35.4	59
HiC_scaffold_8	1	13479537	57304	5897657	43.7527	0.621976	35.4	59.4
HiC_scaffold_9	1	58964884	466166	37958236	64.3743	1.15213	35.4	59.1
HiC_scaffold_10	1	36732878	292621	23575062	64.1797	1.1599	35.4	59
HiC_scaffold_11	1	27384	237	6467	23.616	1.28469	35.3	43.3
HiC_scaffold_12	1	33592	3446	8041	23.9372	13.6717	35	46.1
HiC_scaffold_13	1	184337	5818	135694	73.6119	4.37991	35.4	51
HiC_scaffold_14	1	85992	2426	43677	50.7919	3.92559	34.7	45.5
HiC_scaffold_15	1	87022	545	19519	22.43	0.863471	35.1	44.7
HiC_scaffold_16	1	89609	3424	11499	12.8324	4.15388	35.6	50.7
HiC_scaffold_17	1	164154	1375	49949	30.4281	1.20272	35.2	49.7
HiC_scaffold_18	1	104921	325	30509	29.0781	0.450263	35.6	53.3
HiC_scaffold_19	1	103720	329	25432	24.5199	0.446394	35.3	47.7
HiC_scaffold_20	1	90353	355	23536	26.0489	0.561077	35.1	50.5
HiC_scaffold_21	1	85252	258	17753	20.8241	0.419955	35.3	48
HiC_scaffold_22	1	80500	326	19706	24.4795	0.601615	35.2	49.7
HiC_scaffold_23	1	75743	251	19633	25.9205	0.488204	35.6	53.8
HiC_scaffold_24	1	75592	1348	15122	20.0048	2.49795	35.3	43.1
HiC_scaffold_25	1	72691	1183	33842	46.556	2.33248	35.3	53.6
HiC_scaffold_26	1	71458	609	36737	51.4106	1.23334	35.3	47.8
HiC_scaffold_27	1	70045	2213	49330	70.4262	4.51814	35.2	52.8
HiC_scaffold_28	1	68558	76	5244	7.649	0.15279	35.3	53.1
HiC_scaffold_29	1	68222	826	18619	27.2918	1.79888	35.3	44.6
HiC_scaffold_30	1	67017	609	33262	49.6322	1.31946	35.2	45.6
HiC_scaffold_31	1	65972	73	8636	13.0904	0.162766	34.9	46.7
HiC_scaffold_32	1	64000	555	31136	48.65	1.18717	35.4	50
HiC_scaffold_33	1	62684	545	15834	25.26	1.11097	35.2	42.5
HiC_scaffold_34	1	60035	330	24334	40.533	0.747664	35.5	55.8
HiC_scaffold_35	1	59483	73	8070	13.5669	0.181749	35.7	52.2
HiC_scaffold_36	1	58601	296	4075	6.95381	0.735465	35	42.6
HiC_scaffold_37	1	57907	113	8390	14.4887	0.270088	35.7	51.5
HiC_scaffold_38	1	57623	197	2890	5.01536	0.466862	35.2	37.7
HiC_scaffold_39	1	56881	698	19123	33.6193	1.38915	35.2	48.7
HiC_scaffold_40	1	56115	465	8455	15.0673	1.03425	35.4	38
HiC_scaffold_41	1	55753	471	15208	27.2775	1.22758	35.2	40.5
HiC_scaffold_42	1	55361	67	3270	5.90669	0.174888	34.7	43.3
HiC_scaffold_43	1	55333	652	10597	19.1513	1.68458	35	39.3
HiC_scaffold_44	1	54697	1430	44776	81.8619	3.86113	35.5	54.8
HiC_scaffold_45	1	54079	70	2996	5.54004	0.132436	35.3	45.8
HiC_scaffold_46	1	53000	182	6600	12.4528	0.503151	35.1	40.2
HiC_scaffold_47	1	52728	1143	23477	44.5247	3.04764	34.9	47
HiC_scaffold_48	1	52696	260	21312	40.4433	0.716734	35.3	54.1
HiC_scaffold_49	1	52574	94	4559	8.67159	0.264009	35	39.6
HiC_scaffold_50	1	52452	18	863	1.64531	0.0278731	34.6	57.1
HiC_scaffold_51	1	52291	185	6152	11.7649	0.460462	35	47.2
HiC_scaffold_52	1	50660	294	24978	49.3052	0.839459	35.3	56.1
HiC_scaffold_53	1	50444	1278	31595	62.6338	3.72072	35.5	56.1
HiC_scaffold_54	1	50000	454	34308	68.616	1.3039	35.5	59.8
HiC_scaffold_55	1	49402	66	4651	9.4146	0.19566	35.3	44.2
HiC_scaffold_56	1	48994	156	6152	12.5566	0.444932	35.4	44.8
HiC_scaffold_57	1	48961	81	4687	9.57293	0.244664	35.6	42.1
HiC_scaffold_58	1	48913	191	18151	37.1087	0.569256	35.4	49.8
HiC_scaffold_59	1	48516	315	10408	21.4527	0.962054	35.4	48.1
HiC_scaffold_60	1	48449	280	24716	51.0145	0.850276	35.3	52
HiC_scaffold_61	1	48102	70	5579	11.5983	0.21049	35.4	49.2
HiC_scaffold_62	1	47095	357	28071	59.6051	1.11893	35.4	55.7
HiC_scaffold_63	1	45946	487	22600	49.1882	1.54205	35.2	49.6
HiC_scaffold_64	1	45702	167	4909	10.7413	0.495952	35.4	43.5
HiC_scaffold_65	1	45164	389	10797	23.9062	1.2049	34.8	43.4
HiC_scaffold_66	1	45000	1375	9233	20.5178	4.26533	35.1	47.1
HiC_scaffold_67	1	44932	692	10333	22.997	1.95963	35.1	42
HiC_scaffold_68	1	44535	43	4778	10.7286	0.143011	35.4	43.7
HiC_scaffold_69	1	43359	258	10491	24.1957	0.87758	35.8	43.3
HiC_scaffold_70	1	43000	436	13533	31.4721	1.33812	35.2	44
HiC_scaffold_71	1	42000	294	12861	30.6214	0.906548	35.2	47.6
HiC_scaffold_72	1	41780	17	1851	4.43035	0.0608186	35	43
HiC_scaffold_73	1	41131	30	2951	7.17464	0.0999246	35.6	49.7
HiC_scaffold_74	1	41000	96	8500	20.7317	0.348634	35.5	57.7
HiC_scaffold_75	1	40673	124	3483	8.56342	0.448553	35.5	40.7
HiC_scaffold_76	1	40021	211	5819	14.5399	0.72302	35.2	40.4
HiC_scaffold_77	1	40000	33	3156	7.89	0.1184	35.8	52.9
HiC_scaffold_78	1	39995	115	13367	33.4217	0.423053	35.3	54
HiC_scaffold_79	1	39987	9	1312	3.28107	0.0335609	34.7	44
HiC_scaffold_80	1	39907	46	3878	9.71759	0.167214	35.3	53.4
HiC_scaffold_81	1	39785	398	5932	14.9101	1.15116	35.2	44.5
HiC_scaffold_82	1	39714	793	9678	24.3692	2.74828	35.2	45.9
HiC_scaffold_83	1	39603	105	9409	23.7583	0.383102	35.5	54.1
HiC_scaffold_84	1	39032	812	22458	57.5374	2.94358	35.2	49.1
HiC_scaffold_85	1	38821	339	8460	21.7923	1.25682	35.3	43.4
HiC_scaffold_86	1	38551	204	4976	12.9076	0.647662	34.8	45.6
HiC_scaffold_87	1	38336	227	7867	20.5212	0.883843	35.5	39.1
HiC_scaffold_88	1	38081	135	5477	14.3825	0.506132	35	56.7
HiC_scaffold_89	1	37423	121	1448	3.86928	0.435534	35.5	46.3
HiC_scaffold_90	1	37049	324	9964	26.8941	1.2985	35.6	41
HiC_scaffold_91	1	37000	359	28404	76.7676	1.43357	35.4	60
HiC_scaffold_92	1	36719	89	4095	11.1523	0.356764	35.4	50.5
HiC_scaffold_93	1	36624	295	5955	16.2598	1.07353	35.3	38.6
HiC_scaffold_94	1	36550	116	3162	8.65116	0.473844	35.8	38.3
HiC_scaffold_95	1	35915	535	15018	41.8154	2.08615	34.7	42.3
HiC_scaffold_96	1	35569	306	10095	28.3815	1.26695	35.6	44.7
HiC_scaffold_97	1	35569	67	5893	16.5678	0.26689	34.6	47.2
HiC_scaffold_98	1	35521	273	6011	16.9224	0.87064	35.3	47.6
HiC_scaffold_99	1	35305	621	22825	64.6509	2.33953	35	58.3
HiC_scaffold_100	1	35285	270	21080	59.7421	1.11659	35.2	57.5
HiC_scaffold_101	1	35090	109	6598	18.8031	0.359333	35.2	51.8
HiC_scaffold_102	1	34736	42	4499	12.952	0.179756	35.7	50.5
HiC_scaffold_103	1	34662	582	14368	41.4517	2.33258	35.1	41.4
HiC_scaffold_104	1	34539	78	8013	23.1999	0.333044	35.4	49.6
HiC_scaffold_105	1	34367	46	4255	12.3811	0.188378	35.9	50.1
HiC_scaffold_106	1	34092	18	1135	3.32923	0.06371	34.5	47.9
HiC_scaffold_107	1	34034	774	26500	77.8633	3.26588	35.3	58.8
HiC_scaffold_108	1	34000	134	4392	12.9176	0.589559	35.4	39.8
HiC_scaffold_109	1	33013	307	10806	32.7326	1.27968	34.9	41.7
HiC_scaffold_110	1	32894	29	2099	6.3811	0.113334	35.3	42.6
HiC_scaffold_111	1	32703	58	6648	20.3284	0.258631	35.3	45.3
HiC_scaffold_112	1	32055	113	7895	24.6295	0.512588	35.3	52.5
HiC_scaffold_113	1	31996	267	3431	10.7232	0.785442	35	44
HiC_scaffold_114	1	31869	115	4996	15.6767	0.448994	35.5	50.7
HiC_scaffold_115	1	31497	179	7226	22.9419	0.826714	35	40.5
HiC_scaffold_116	1	31452	170	14049	44.6681	0.789616	35.5	56.2
HiC_scaffold_117	1	31435	104	11350	36.1063	0.490631	35.5	48.7
HiC_scaffold_118	1	31168	175	15130	48.5434	0.813751	35.4	56.9
HiC_scaffold_119	1	31094	41	3836	12.3368	0.190776	35.4	48.7
HiC_scaffold_120	1	31000	86	7157	23.0871	0.404613	35.4	46.2
HiC_scaffold_121	1	30892	50	3351	10.8475	0.240159	35.8	43.6
HiC_scaffold_122	1	30671	274	6703	21.8545	1.32956	35.4	38.5
HiC_scaffold_123	1	30159	275	22114	73.3247	1.333	35.3	59.9
HiC_scaffold_124	1	30112	12	1241	4.12128	0.0559245	36	43.6
HiC_scaffold_125	1	30000	118	3150	10.5	0.584667	35.5	37
HiC_scaffold_126	1	30000	40	1891	6.30333	0.186067	35.5	38.4
HiC_scaffold_127	1	29632	334	5441	18.3619	1.50216	35.2	42.6
HiC_scaffold_128	1	29216	70	7499	25.6674	0.351759	35.5	48.5
HiC_scaffold_129	1	29000	31	3053	10.5276	0.158138	35.3	49.9
HiC_scaffold_130	1	28743	22	2349	8.17242	0.109975	34.6	47.2
HiC_scaffold_131	1	28267	537	8178	28.9313	2.84031	35.5	38.9
HiC_scaffold_132	1	28006	364	6556	23.4093	1.93141	35	39.3
HiC_scaffold_133	1	27859	75	6814	24.4589	0.395815	34.8	54
HiC_scaffold_134	1	27837	245	19057	68.4592	1.28505	35.5	59.7
HiC_scaffold_135	1	27503	80	3893	14.1548	0.433153	35.2	38.3
HiC_scaffold_136	1	27405	257	19430	70.8995	1.36723	35.2	60
HiC_scaffold_137	1	27128	6	743	2.73887	0.0327337	35.5	36.7
HiC_scaffold_138	1	27000	65	6931	25.6704	0.355296	35.7	48.8
HiC_scaffold_139	1	26958	47	3396	12.5974	0.251094	34.9	44.2
HiC_scaffold_140	1	26822	32	1903	7.09492	0.175043	35.7	39.7
HiC_scaffold_141	1	26714	413	8833	33.0651	2.08902	35.2	43.6
HiC_scaffold_142	1	26597	111	6846	25.7397	0.577246	34.9	47.8
HiC_scaffold_143	1	26526	51	2529	9.53404	0.242328	34.9	52.3
HiC_scaffold_144	1	26403	163	3916	14.8316	0.92338	35.2	40.9
HiC_scaffold_145	1	26321	329	10185	38.6953	1.83393	35.2	41
HiC_scaffold_146	1	26302	151	2692	10.235	0.743213	34.7	38.7
HiC_scaffold_147	1	26228	44	4345	16.5663	0.248056	34.4	49.4
HiC_scaffold_148	1	26220	388	5961	22.7346	2.19317	35.5	38.7
HiC_scaffold_149	1	26169	51	5981	22.8553	0.285567	35	48.5
HiC_scaffold_150	1	26140	237	18415	70.4476	1.3251	34.9	59.9
HiC_scaffold_151	1	25970	80	4742	18.2595	0.451367	34.9	38.8
HiC_scaffold_152	1	25914	36	1940	7.4863	0.193872	35.6	43.4
HiC_scaffold_153	1	25756	16	1757	6.82171	0.0931822	35.8	44
HiC_scaffold_154	1	25701	59	5293	20.5945	0.326719	35.5	54.2
HiC_scaffold_155	1	25484	447	12045	47.265	2.54462	35.2	40.9
HiC_scaffold_156	1	25347	1078	10648	42.0089	5.98063	34.8	43.6
HiC_scaffold_157	1	25300	179	6144	24.2846	1.05557	35.3	43.3
HiC_scaffold_158	1	25137	279	7778	30.9424	1.57652	35.4	41.2
HiC_scaffold_159	1	25068	28	2447	9.76145	0.166387	34.8	44.7
HiC_scaffold_160	1	25021	129	12066	48.2235	0.748371	35.1	56.1
HiC_scaffold_161	1	25021	16	1669	6.6704	0.0907638	36	53.6
HiC_scaffold_162	1	25013	511	1680	6.71651	2.32715	35.2	45.3
HiC_scaffold_163	1	25000	6	638	2.552	0.0358	35.5	35.7
HiC_scaffold_164	1	25000	16	796	3.184	0.09556	35.6	35
HiC_scaffold_165	1	25000	12	813	3.252	0.07172	35.9	40.1
HiC_scaffold_166	1	25000	70	3185	12.74	0.39644	35.3	37.1
HiC_scaffold_167	1	25000	192	14805	59.22	1.08164	35.3	57.1
HiC_scaffold_168	1	25000	254	17783	71.132	1.47652	35.1	59.9
HiC_scaffold_169	1	25000	244	17984	71.936	1.41852	35.5	59.7
HiC_scaffold_170	1	25000	205	16886	67.544	1.20092	35.4	59.8
HiC_scaffold_171	1	25000	219	16861	67.444	1.27904	35.4	59.9
HiC_scaffold_172	1	25000	249	19270	77.08	1.45372	35.7	59.8
HiC_scaffold_173	1	25000	201	15732	62.928	1.1592	35.5	60
HiC_scaffold_174	1	25000	235	17234	68.936	1.34944	35.1	59.8
HiC_scaffold_175	1	25000	235	18255	73.02	1.368	35.1	59.7
HiC_scaffold_176	1	25000	183	15524	62.096	1.07212	35.2	59.5
HiC_scaffold_177	1	25000	199	16993	67.972	1.17372	35.8	59.9
HiC_scaffold_178	1	25000	217	17521	70.084	1.22668	35.3	58.8
HiC_scaffold_179	1	25000	212	16918	67.672	1.23388	35.2	59.9
HiC_scaffold_180	1	25000	169	13613	54.452	0.94592	35.2	58.3
HiC_scaffold_181	1	25000	261	18556	74.224	1.52648	35.4	60
HiC_scaffold_182	1	25000	203	17281	69.124	1.17616	35.3	59.9
HiC_scaffold_183	1	25000	108	3593	14.372	0.64388	35.2	43.8
HiC_scaffold_184	1	25000	201	16842	67.368	1.15336	35.3	59.7
HiC_scaffold_185	1	25000	500	23842	95.368	2.8984	35.3	59.6
