#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	1063189	59596372	79.4089	2.03908	35.6	59
HiC_scaffold_2	1	56816963	804503	45124455	79.4207	2.03648	35.5	59.1
HiC_scaffold_3	1	109611085	1467553	83166202	75.8739	1.92731	35.6	58.6
HiC_scaffold_4	1	81599725	1134406	63762275	78.1403	2.00056	35.6	59
HiC_scaffold_5	1	72353455	1035918	57956866	80.1024	2.06142	35.6	59.2
HiC_scaffold_6	1	67692486	961359	53879799	79.5949	2.04443	35.6	59.1
HiC_scaffold_7	1	59159807	834224	46291517	78.2483	2.02659	35.5	58.9
HiC_scaffold_8	1	13479537	100292	8090170	60.0182	1.07919	35.5	59.3
HiC_scaffold_9	1	58964884	839776	46726542	79.2447	2.04896	35.6	59
HiC_scaffold_10	1	36732878	513753	28477207	77.5251	2.00824	35.5	58.8
HiC_scaffold_11	1	27384	284	7001	25.566	1.50621	35.4	44.8
HiC_scaffold_12	1	33592	1365	8080	24.0533	5.32758	35	44.9
HiC_scaffold_13	1	184337	7071	145018	78.67	5.45159	35.5	54.2
HiC_scaffold_14	1	85992	1527	39131	45.5054	2.44523	35.1	44.1
HiC_scaffold_15	1	87022	1087	19378	22.2679	1.69127	35.3	45.1
HiC_scaffold_16	1	89609	4727	11269	12.5757	5.66686	35.6	50.9
HiC_scaffold_17	1	164154	2472	54764	33.3614	2.16966	35.4	50.9
HiC_scaffold_18	1	104921	107	7187	6.84992	0.141383	35.6	44.8
HiC_scaffold_19	1	103720	636	35727	34.4456	0.888006	35.5	47.3
HiC_scaffold_20	1	90353	1053	26694	29.5441	1.59177	35.1	47.3
HiC_scaffold_21	1	85252	278	15376	18.0359	0.456517	35.2	46.6
HiC_scaffold_22	1	80500	342	19469	24.1851	0.623366	35.7	52.3
HiC_scaffold_23	1	75743	502	21217	28.0118	0.962888	35.6	53.6
HiC_scaffold_24	1	75592	2187	20181	26.6973	4.11231	35.3	42.5
HiC_scaffold_25	1	72691	253	17064	23.4747	0.484613	35.6	51.1
HiC_scaffold_26	1	71458	961	32743	45.8213	1.93645	35.6	44.5
HiC_scaffold_27	1	70045	2072	50847	72.5919	4.11067	35.1	49.5
HiC_scaffold_28	1	68558	102	4293	6.26185	0.208276	35	53.6
HiC_scaffold_29	1	68222	755	18041	26.4445	1.63336	35.6	47.3
HiC_scaffold_30	1	67017	1068	35936	53.6222	2.29655	35.3	43.7
HiC_scaffold_31	1	65972	70	6588	9.98605	0.156187	35.4	43.9
HiC_scaffold_32	1	64000	951	36683	57.3172	2.03236	35.5	49.5
HiC_scaffold_33	1	62684	937	19085	30.4464	1.95437	35.5	42.2
HiC_scaffold_34	1	60035	329	18112	30.1691	0.721413	35.5	53.3
HiC_scaffold_35	1	59483	136	11443	19.2374	0.33502	35.3	50.5
HiC_scaffold_36	1	58601	2197	4779	8.15515	5.41919	35.4	48.3
HiC_scaffold_37	1	57907	232	12409	21.4292	0.553543	35.5	46.6
HiC_scaffold_38	1	57623	519	3309	5.7425	1.17639	35.4	37.9
HiC_scaffold_39	1	56881	914	16372	28.7829	1.69823	35.5	47.5
HiC_scaffold_40	1	56115	804	8564	15.2615	1.77167	35.7	38.2
HiC_scaffold_41	1	55753	1060	14610	26.2049	2.74401	35.4	42.4
HiC_scaffold_42	1	55361	98	3192	5.76579	0.25368	34.7	42.2
HiC_scaffold_43	1	55333	199	7415	13.4007	0.506154	35.4	45.9
HiC_scaffold_44	1	54697	694	30986	56.6503	1.84156	35.4	53.9
HiC_scaffold_45	1	54079	92	4076	7.53712	0.222452	35.5	45.5
HiC_scaffold_46	1	53000	501	6943	13.1	1.39868	35.6	39.3
HiC_scaffold_47	1	52728	1856	29004	55.0068	4.92763	35.1	44.6
HiC_scaffold_48	1	52696	395	23168	43.9654	1.09948	35.6	50.4
HiC_scaffold_49	1	52574	133	2256	4.29109	0.366512	35.4	41.5
HiC_scaffold_50	1	52452	56	1100	2.09716	0.0725044	35.7	53.4
