#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	730802	51939602	69.2066	1.40541	35.6	59
HiC_scaffold_2	1	56816963	553757	39295628	69.1618	1.40494	35.5	59
HiC_scaffold_3	1	109611085	1011039	72411162	66.0619	1.33123	35.6	58.6
HiC_scaffold_4	1	81599725	784264	55737533	68.306	1.38693	35.6	59
HiC_scaffold_5	1	72353455	712412	50593852	69.926	1.42178	35.6	59.1
HiC_scaffold_6	1	67692486	666210	47144228	69.6447	1.42012	35.6	59.1
HiC_scaffold_7	1	59159807	571238	40402928	68.2946	1.39256	35.5	58.9
HiC_scaffold_8	1	13479537	137659	9643444	71.5414	1.48558	35.5	59.4
HiC_scaffold_9	1	58964884	581508	40909329	69.3791	1.42286	35.5	59
HiC_scaffold_10	1	36732878	356304	24986536	68.0223	1.39707	35.5	58.8
HiC_scaffold_11	1	27384	137	4859	17.7439	0.717025	34.8	44.8
HiC_scaffold_12	1	33592	1346	8002	23.8211	5.33246	35.1	46.1
HiC_scaffold_13	1	184337	5295	144605	78.446	4.1028	35.5	54.3
HiC_scaffold_14	1	85992	1197	37425	43.5215	1.97453	35	43.4
HiC_scaffold_15	1	87022	902	19877	22.8414	1.41075	35.3	44.1
HiC_scaffold_16	1	89609	4151	10198	11.3806	5.0545	35.8	50.8
HiC_scaffold_17	1	164154	4731	65458	39.876	4.16252	35.4	51.4
HiC_scaffold_18	1	104921	395	33328	31.7649	0.534936	35.3	54
HiC_scaffold_19	1	103720	628	36996	35.6691	0.849798	35.3	46.1
HiC_scaffold_20	1	90353	735	22605	25.0185	1.11937	35.2	48.1
HiC_scaffold_21	1	85252	195	10617	12.4537	0.315887	35	44.8
HiC_scaffold_22	1	80500	306	18019	22.3839	0.564435	35.6	49.8
HiC_scaffold_23	1	75743	435	18837	24.8696	0.840527	35.5	51.4
HiC_scaffold_24	1	75592	1295	17582	23.2591	2.42952	35.3	42.3
HiC_scaffold_25	1	72691	618	29613	40.7382	1.20467	35.4	51.9
HiC_scaffold_26	1	71458	648	28396	39.738	1.31046	35.5	45.4
HiC_scaffold_27	1	70045	1810	48971	69.9136	3.661	35.4	53.1
HiC_scaffold_28	1	68558	46	2766	4.03454	0.0837685	35.4	54.9
HiC_scaffold_29	1	68222	544	17139	25.1224	1.17821	35.7	48.7
HiC_scaffold_30	1	67017	561	27577	41.1493	1.22087	35.4	46.2
HiC_scaffold_31	1	65972	38	4445	6.73771	0.0807312	35	43.7
HiC_scaffold_32	1	64000	741	33075	51.6797	1.60308	35.5	48.4
HiC_scaffold_33	1	62684	596	15511	24.7448	1.17896	35.4	42.5
HiC_scaffold_34	1	60035	448	30219	50.3356	0.996652	35.6	54.6
HiC_scaffold_35	1	59483	125	11258	18.9264	0.305314	35.6	50.7
HiC_scaffold_36	1	58601	1322	4777	8.15174	3.27305	35.4	47.5
HiC_scaffold_37	1	57907	155	9774	16.8788	0.380455	35	47.7
HiC_scaffold_38	1	57623	528	3419	5.93339	1.17243	35.4	37.2
HiC_scaffold_39	1	56881	671	14982	26.3392	1.26051	35.5	48
HiC_scaffold_40	1	56115	437	7412	13.2086	0.991001	35.6	39.9
HiC_scaffold_41	1	55753	548	13649	24.4812	1.42166	35.3	41.5
HiC_scaffold_42	1	55361	94	4480	8.09234	0.236773	35.1	45.9
HiC_scaffold_43	1	55333	193	6048	10.9302	0.477184	35.2	43.4
HiC_scaffold_44	1	54697	1388	38828	70.9874	3.71591	35.5	54.5
HiC_scaffold_45	1	54079	75	3159	5.84145	0.169345	35.5	46.9
HiC_scaffold_46	1	53000	258	6719	12.6774	0.723208	35.5	38.9
HiC_scaffold_47	1	52728	1291	24987	47.3885	3.41625	35	43.7
HiC_scaffold_48	1	52696	250	16950	32.1656	0.693468	35.7	49.7
HiC_scaffold_49	1	52574	93	2572	4.89215	0.255069	35.6	41.4
HiC_scaffold_50	1	52452	43	1399	2.6672	0.070331	35.6	49.3
HiC_scaffold_51	1	52291	308	5906	11.2945	0.844906	35.6	46.5
HiC_scaffold_52	1	50660	355	26057	51.4351	1.02355	35.6	56.2
HiC_scaffold_53	1	50444	851	27165	53.8518	2.47128	35.7	56
HiC_scaffold_54	1	50000	536	39494	78.988	1.55692	35.5	59.8
HiC_scaffold_55	1	49402	193	7187	14.548	0.568175	35.8	41.8
HiC_scaffold_56	1	48994	298	6404	13.071	0.862085	35.5	42.5
HiC_scaffold_57	1	48961	74	5329	10.8842	0.223688	35.7	43.3
HiC_scaffold_58	1	48913	222	14831	30.3212	0.662053	35.5	48.1
HiC_scaffold_59	1	48516	162	10075	20.7663	0.493033	35.4	47.8
HiC_scaffold_60	1	48449	221	18685	38.5663	0.665566	35.7	51.4
HiC_scaffold_61	1	48102	106	6217	12.9246	0.302794	35.4	44.7
HiC_scaffold_62	1	47095	361	28953	61.4779	1.1266	35.7	55.5
HiC_scaffold_63	1	45946	332	23079	50.2307	1.04383	35.4	58.6
HiC_scaffold_64	1	45702	256	5836	12.7697	0.750427	35.1	44
HiC_scaffold_65	1	45164	166	8503	18.8269	0.499203	35.3	41.4
HiC_scaffold_66	1	45000	4250	12246	27.2133	13.2576	35.3	47.9
HiC_scaffold_67	1	44932	699	9844	21.9087	1.92912	35.4	40.8
HiC_scaffold_68	1	44535	24	2055	4.61435	0.0747053	35	46.2
HiC_scaffold_69	1	43359	437	8851	20.4133	1.46265	35.7	42.9
HiC_scaffold_70	1	43000	833	13229	30.7651	2.56356	35.3	43.8
HiC_scaffold_71	1	42000	318	11591	27.5976	0.882976	35.5	49.1
HiC_scaffold_72	1	41780	16	1323	3.16659	0.0574198	35	39.1
HiC_scaffold_73	1	41131	36	2624	6.37962	0.126109	35.5	45.5
HiC_scaffold_74	1	41000	166	11379	27.7537	0.596341	35.5	55.6
HiC_scaffold_75	1	40673	106	4452	10.9458	0.368795	35.6	42.6
HiC_scaffold_76	1	40021	51	2405	6.00935	0.160291	35	41.6
HiC_scaffold_77	1	40000	45	3856	9.64	0.16085	35	54.1
HiC_scaffold_78	1	39995	126	11698	29.2487	0.457757	35.5	50.5
HiC_scaffold_79	1	39987	8	788	1.97064	0.0299847	36.6	41
HiC_scaffold_80	1	39907	38	3360	8.41958	0.142156	34.6	55.4
HiC_scaffold_81	1	39785	323	7037	17.6876	0.967525	35.4	44.8
HiC_scaffold_82	1	39714	1292	11141	28.0531	4.57088	35.2	43.2
HiC_scaffold_83	1	39603	102	8583	21.6726	0.379264	35.7	55.9
HiC_scaffold_84	1	39032	385	12934	33.1369	1.38269	35.4	48.6
HiC_scaffold_85	1	38821	254	8104	20.8753	0.904717	35.6	44
HiC_scaffold_86	1	38551	136	5995	15.5508	0.369744	35.6	43.5
HiC_scaffold_87	1	38336	62	4461	11.6366	0.242122	35.5	49
HiC_scaffold_88	1	38081	252	8204	21.5436	0.91245	35.7	53
HiC_scaffold_89	1	37423	41	1032	2.75766	0.143602	35.7	46.1
HiC_scaffold_90	1	37049	243	9378	25.3124	0.96116	35.3	46.3
HiC_scaffold_91	1	37000	398	28808	77.8595	1.57727	35.6	60
HiC_scaffold_92	1	36719	157	4109	11.1904	0.627141	35.5	44.4
HiC_scaffold_93	1	36624	224	6620	18.0756	0.823531	35.5	42.5
HiC_scaffold_94	1	36550	74	2419	6.61833	0.295321	35.7	44.6
HiC_scaffold_95	1	35915	1528	21022	58.5326	5.94537	35	43.2
HiC_scaffold_96	1	35569	310	11994	33.7204	1.28455	35.6	47.7
HiC_scaffold_97	1	35569	104	5416	15.2267	0.402963	35.7	48.2
HiC_scaffold_98	1	35521	147	4590	12.9219	0.411419	35.3	47.8
HiC_scaffold_99	1	35305	1073	23337	66.1011	4.07577	35.4	56.2
HiC_scaffold_100	1	35285	270	20122	57.0271	1.09352	35.6	58
HiC_scaffold_101	1	35090	172	9107	25.9533	0.636079	34.9	53.2
HiC_scaffold_102	1	34736	153	7417	21.3525	0.652032	35.6	47.6
HiC_scaffold_103	1	34662	1221	14516	41.8787	4.94689	35.5	39.7
HiC_scaffold_104	1	34539	60	5844	16.92	0.257274	36	48
HiC_scaffold_105	1	34367	53	4095	11.9155	0.206215	35.6	46.1
HiC_scaffold_106	1	34092	22	812	2.38179	0.0796668	34.9	48.3
HiC_scaffold_107	1	34034	991	27344	80.3432	4.1884	35.5	58.5
HiC_scaffold_108	1	34000	175	5393	15.8618	0.751118	35.3	40.7
HiC_scaffold_109	1	33013	188	5285	16.0088	0.715536	35	38.5
HiC_scaffold_110	1	32894	24	1652	5.02219	0.108257	35.1	59
HiC_scaffold_111	1	32703	65	5998	18.3408	0.294132	35.4	44.8
