#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	757016	54949938	73.2177	1.47615	35.4	59.1
HiC_scaffold_2	1	56816963	577808	41743406	73.47	1.4867	35.4	59.2
HiC_scaffold_3	1	109611085	1061224	77927390	71.0944	1.41748	35.4	58.7
HiC_scaffold_4	1	81599725	812496	59116549	72.447	1.45717	35.4	59.1
HiC_scaffold_5	1	72353455	734348	53228274	73.567	1.48515	35.4	59.3
HiC_scaffold_6	1	67692486	685832	49559648	73.2129	1.48199	35.4	59.2
HiC_scaffold_7	1	59159807	598003	42958906	72.615	1.47699	35.4	59
HiC_scaffold_8	1	13479537	70367	6848426	50.8061	0.766324	35.4	59.4
HiC_scaffold_9	1	58964884	598380	43126861	73.1399	1.48338	35.4	59.1
HiC_scaffold_10	1	36732878	370941	26546742	72.2697	1.47391	35.4	59
HiC_scaffold_11	1	27384	146	5787	21.1328	0.777936	35	43.9
HiC_scaffold_12	1	33592	2615	8445	25.1399	10.2901	34.9	45.7
HiC_scaffold_13	1	184337	7156	146623	79.5407	5.4578	35.4	52.6
HiC_scaffold_14	1	85992	3099	49484	57.5449	4.97385	34.7	44.9
HiC_scaffold_15	1	87022	892	26543	30.5015	1.38528	35.1	46.5
HiC_scaffold_16	1	89609	2750	12550	14.0053	3.21038	35.6	51
HiC_scaffold_17	1	164154	1304	51318	31.2621	1.14337	35.2	50.7
HiC_scaffold_18	1	104921	100	7128	6.79368	0.134577	34.8	43.5
HiC_scaffold_19	1	103720	418	31164	30.0463	0.5793	35.4	48.8
HiC_scaffold_20	1	90353	476	30086	33.2983	0.753788	35.2	51.8
HiC_scaffold_21	1	85252	350	25242	29.6087	0.58537	35.4	48.3
HiC_scaffold_22	1	80500	457	23913	29.7056	0.84528	35.2	48.4
HiC_scaffold_23	1	75743	287	20001	26.4064	0.554137	35.4	55.8
HiC_scaffold_24	1	75592	1363	18994	25.127	2.54209	35.2	42.8
HiC_scaffold_25	1	72691	1535	35383	48.6759	3.04464	35.3	54.2
HiC_scaffold_26	1	71458	630	36277	50.7669	1.27595	35.5	48.1
HiC_scaffold_27	1	70045	2761	53677	76.6322	5.53857	35.2	51.1
HiC_scaffold_28	1	68558	101	5762	8.40456	0.193763	35.5	53.5
HiC_scaffold_29	1	68222	798	19245	28.2094	1.73762	35.5	44.3
HiC_scaffold_30	1	67017	609	32722	48.8264	1.32631	35.1	45.3
HiC_scaffold_31	1	65972	108	10407	15.7749	0.244619	35.8	46
HiC_scaffold_32	1	64000	693	36299	56.7172	1.47411	35.4	50.2
HiC_scaffold_33	1	62684	680	19422	30.984	1.33822	35.1	42.4
HiC_scaffold_34	1	60035	361	26294	43.7978	0.769151	35.3	55
HiC_scaffold_35	1	59483	116	11512	19.3534	0.290739	35.6	49.9
HiC_scaffold_36	1	58601	364	4363	7.44527	0.901316	34.9	43
HiC_scaffold_37	1	57907	153	10616	18.3328	0.371648	35.2	49.6
HiC_scaffold_38	1	57623	163	3007	5.2184	0.391441	35	38.6
HiC_scaffold_39	1	56881	722	21489	37.7789	1.47221	35.3	48.6
HiC_scaffold_40	1	56115	428	6618	11.7936	0.937325	35.5	36.8
HiC_scaffold_41	1	55753	776	25776	46.2325	1.98956	35	41.1
HiC_scaffold_42	1	55361	80	4504	8.13569	0.203735	35	48
HiC_scaffold_43	1	55333	641	11043	19.9573	1.61531	35	38.8
HiC_scaffold_44	1	54697	1843	45706	83.5622	4.95981	35.5	55.8
HiC_scaffold_45	1	54079	65	4323	7.99386	0.153553	35.3	47.6
HiC_scaffold_46	1	53000	185	6866	12.9547	0.515585	35.5	39.7
HiC_scaffold_47	1	52728	1546	24286	46.059	4.14053	34.7	47.3
HiC_scaffold_48	1	52696	356	26137	49.5996	0.9963	35.6	53.6
HiC_scaffold_49	1	52574	66	3916	7.44855	0.181839	34.7	39.4
HiC_scaffold_50	1	52452	39	962	1.83406	0.0438305	34.9	51.4
HiC_scaffold_51	1	52291	232	7041	13.465	0.551261	35.4	45.1
HiC_scaffold_52	1	50660	359	28618	56.4903	1.05497	35.5	55.8
HiC_scaffold_53	1	50444	1320	32797	65.0167	3.85419	35.4	55.6
HiC_scaffold_54	1	50000	596	40441	80.882	1.75562	35.3	59.7
HiC_scaffold_55	1	49402	74	5617	11.37	0.220578	35.3	45.2
HiC_scaffold_56	1	48994	186	7089	14.4691	0.536127	35.4	42.6
HiC_scaffold_57	1	48961	77	4279	8.73961	0.234146	35.4	40.8
HiC_scaffold_58	1	48913	291	24319	49.7189	0.881197	35.4	49.4
HiC_scaffold_59	1	48516	538	12833	26.4511	1.64886	35.2	47.3
HiC_scaffold_60	1	48449	248	23647	48.808	0.760263	35.6	51.3
HiC_scaffold_61	1	48102	172	8588	17.8537	0.52135	35	45.7
HiC_scaffold_62	1	47095	428	31999	67.9456	1.33481	35.6	56.3
HiC_scaffold_63	1	45946	561	23370	50.8641	1.81071	35.2	49.4
HiC_scaffold_64	1	45702	362	6876	15.0453	1.06954	35.3	45.2
HiC_scaffold_65	1	45164	491	12074	26.7337	1.51019	35	43.7
HiC_scaffold_66	1	45000	1074	9129	20.2867	3.26349	35	46.6
HiC_scaffold_67	1	44932	832	11970	26.6403	2.3007	35.2	41.9
HiC_scaffold_68	1	44535	78	7301	16.3938	0.257101	35.2	44.2
HiC_scaffold_69	1	43359	225	11623	26.8064	0.76088	35.4	43
HiC_scaffold_70	1	43000	229	8912	20.7256	0.695791	35.2	40.9
HiC_scaffold_71	1	42000	329	13990	33.3095	0.993024	35.6	48.8
HiC_scaffold_72	1	41780	29	2258	5.4045	0.101197	35	43.4
HiC_scaffold_73	1	41131	61	4738	11.5193	0.221706	35.5	45.8
HiC_scaffold_74	1	41000	180	13392	32.6634	0.652927	35.2	54.4
HiC_scaffold_75	1	40673	173	5726	14.0781	0.629115	35.5	41.4
HiC_scaffold_76	1	40021	175	5325	13.3055	0.588141	35	39
HiC_scaffold_77	1	40000	40	3414	8.535	0.13745	35.3	54.1
HiC_scaffold_78	1	39995	122	13421	33.5567	0.450181	35.4	54
HiC_scaffold_79	1	39987	43	4122	10.3084	0.159052	35.5	44.3
HiC_scaffold_80	1	39907	65	4507	11.2938	0.237678	35.2	56.5
HiC_scaffold_81	1	39785	534	7713	19.3867	1.58778	34.9	44.3
HiC_scaffold_82	1	39714	1531	10801	27.197	5.30825	35.2	44.9
HiC_scaffold_83	1	39603	133	11166	28.1948	0.487741	35.5	54.3
HiC_scaffold_84	1	39032	1257	24679	63.2276	4.49526	35.2	48.4
HiC_scaffold_85	1	38821	212	9988	25.7283	0.784884	35.6	45.4
HiC_scaffold_86	1	38551	185	5893	15.2862	0.570439	35.1	46.6
HiC_scaffold_87	1	38336	215	7340	19.1465	0.828803	35	40.7
HiC_scaffold_88	1	38081	144	6211	16.31	0.531184	35.5	55.4
HiC_scaffold_89	1	37423	123	1579	4.21933	0.438981	35	44.9
HiC_scaffold_90	1	37049	336	11172	30.1547	1.34209	35.4	41.6
HiC_scaffold_91	1	37000	434	30013	81.1162	1.72308	35.3	60
