#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	885917	57924067	77.1806	1.72276	35.6	59.2
HiC_scaffold_2	1	56816963	672244	43941726	77.3391	1.72571	35.5	59.2
HiC_scaffold_3	1	109611085	1242029	82307621	75.0906	1.65495	35.6	58.8
HiC_scaffold_4	1	81599725	949159	62362724	76.4252	1.69759	35.6	59.1
HiC_scaffold_5	1	72353455	857623	56151308	77.6069	1.73068	35.6	59.3
HiC_scaffold_6	1	67692486	804468	52384382	77.3858	1.73431	35.6	59.2
HiC_scaffold_7	1	59159807	695819	45025326	76.108	1.71436	35.5	59
HiC_scaffold_8	1	13479537	82805	7461280	55.3526	0.90055	35.5	59.4
HiC_scaffold_9	1	58964884	699900	45516729	77.1929	1.73131	35.5	59.2
HiC_scaffold_10	1	36732878	431948	28045058	76.3487	1.71185	35.5	59
HiC_scaffold_11	1	27384	195	5929	21.6513	1.05123	35.5	44
HiC_scaffold_12	1	33592	4814	8958	26.6671	19.2402	35.1	46.5
HiC_scaffold_13	1	184337	6138	142036	77.0524	4.67808	35.5	53.9
HiC_scaffold_14	1	85992	2082	45344	52.7305	3.38026	35	46.9
HiC_scaffold_15	1	87022	772	27952	32.1206	1.20913	35.2	46.6
HiC_scaffold_16	1	89609	2236	9571	10.6808	2.69321	35.7	51.2
HiC_scaffold_17	1	164154	2012	54451	33.1707	1.77261	35.3	50.6
HiC_scaffold_18	1	104921	97	7352	7.00718	0.133148	35.3	41.5
HiC_scaffold_19	1	103720	525	32379	31.2177	0.731739	35.5	47.1
HiC_scaffold_20	1	90353	557	31785	35.1787	0.887541	35.3	50.7
HiC_scaffold_21	1	85252	348	23409	27.4586	0.585206	35.2	48.8
HiC_scaffold_22	1	80500	349	21771	27.0447	0.64487	35.6	49.9
HiC_scaffold_23	1	75743	383	22638	29.8879	0.745165	35.6	52.5
HiC_scaffold_24	1	75592	1195	17800	23.5475	2.22423	35.3	43.6
HiC_scaffold_25	1	72691	1739	35314	48.581	3.46168	35.3	54.2
HiC_scaffold_26	1	71458	702	39388	55.1205	1.42601	35.5	49.8
HiC_scaffold_27	1	70045	2924	54715	78.1141	5.95827	35.4	53.6
HiC_scaffold_28	1	68558	131	6450	9.40809	0.274921	34.8	55.7
HiC_scaffold_29	1	68222	951	20526	30.0871	2.06438	35.4	45.6
HiC_scaffold_30	1	67017	658	35877	53.5342	1.43617	35.3	48.3
HiC_scaffold_31	1	65972	20	2648	4.01382	0.0452313	36.3	41.9
HiC_scaffold_32	1	64000	802	39173	61.2078	1.77931	35.7	50.4
HiC_scaffold_33	1	62684	545	18416	29.3791	1.08688	35.4	43.9
HiC_scaffold_34	1	60035	372	27486	45.7833	0.849055	35.7	55.4
HiC_scaffold_35	1	59483	132	12280	20.6446	0.33001	35.3	49.5
HiC_scaffold_36	1	58601	434	4554	7.7712	1.07196	35.1	42.5
HiC_scaffold_37	1	57907	162	9888	17.0757	0.388347	35.6	50.7
HiC_scaffold_38	1	57623	194	2652	4.60233	0.470645	35.5	40
HiC_scaffold_39	1	56881	487	17485	30.7396	0.960092	35.3	49.2
HiC_scaffold_40	1	56115	364	6121	10.908	0.818925	35.4	37.8
HiC_scaffold_41	1	55753	621	21692	38.9073	1.60486	35.2	42.7
HiC_scaffold_42	1	55361	83	3987	7.20182	0.212532	35.1	45.9
HiC_scaffold_43	1	55333	543	10196	18.4266	1.38736	35	39.1
HiC_scaffold_44	1	54697	2211	47356	86.5788	5.98857	35.6	55.8
HiC_scaffold_45	1	54079	75	4069	7.52418	0.169049	35.8	46.7
HiC_scaffold_46	1	53000	261	8927	16.8434	0.720906	35.5	41.2
HiC_scaffold_47	1	52728	1458	22156	42.0194	3.92317	35	47
HiC_scaffold_48	1	52696	419	21716	41.21	1.16311	35.6	54.1
HiC_scaffold_49	1	52574	116	5148	9.79191	0.325104	35.3	42.3
HiC_scaffold_50	1	52452	30	793	1.51186	0.0439068	35.2	55.5
