#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	975165	60689978	80.866	1.90331	35.5	59.1
HiC_scaffold_2	1	56816963	739574	46102030	81.1413	1.9063	35.5	59.2
HiC_scaffold_3	1	109611085	1372718	86717093	79.1134	1.83556	35.5	58.7
HiC_scaffold_4	1	81599725	1046209	65488660	80.256	1.87887	35.5	59.1
HiC_scaffold_5	1	72353455	945203	58874526	81.3707	1.91353	35.5	59.3
HiC_scaffold_6	1	67692486	887775	55014373	81.271	1.92046	35.5	59.2
HiC_scaffold_7	1	59159807	768892	47554674	80.3834	1.90178	35.5	59
HiC_scaffold_8	1	13479537	92272	8159452	60.5321	1.00773	35.5	59.4
HiC_scaffold_9	1	58964884	775372	47765565	81.0068	1.92492	35.5	59.1
HiC_scaffold_10	1	36732878	477588	29424341	80.1036	1.90065	35.4	59
HiC_scaffold_11	1	27384	163	5929	21.6513	0.86682	35.5	44.6
HiC_scaffold_12	1	33592	2574	8958	26.6671	10.1876	35	45
HiC_scaffold_13	1	184337	7800	148123	80.3545	5.94092	35.4	53
HiC_scaffold_14	1	85992	3124	51005	59.3137	5.0159	34.7	45.3
HiC_scaffold_15	1	87022	1288	31834	36.5816	2.03345	34.9	46.2
HiC_scaffold_16	1	89609	2477	9414	10.5056	2.93428	35.6	50.8
HiC_scaffold_17	1	164154	11747	62183	37.8809	10.4833	35.2	50.2
HiC_scaffold_18	1	104921	622	44826	42.7236	0.872847	35.4	51.8
HiC_scaffold_19	1	103720	547	37738	36.3845	0.760413	35.4	48.3
HiC_scaffold_20	1	90353	780	33310	36.8665	1.23145	34.9	50
HiC_scaffold_21	1	85252	429	28370	33.2778	0.7083	35.4	48.4
HiC_scaffold_22	1	80500	491	23556	29.2621	0.903491	35.3	48.3
HiC_scaffold_23	1	75743	418	23313	30.7791	0.807045	35.7	53.8
HiC_scaffold_24	1	75592	1421	20420	27.0134	2.66448	35.2	43.5
HiC_scaffold_25	1	72691	1327	35830	49.2908	2.62096	35.4	53.9
HiC_scaffold_26	1	71458	746	41100	57.5163	1.5252	35.5	48.2
HiC_scaffold_27	1	70045	3229	53558	76.4623	6.54071	35.1	51.4
HiC_scaffold_28	1	68558	187	7709	11.2445	0.362919	35.2	53.9
HiC_scaffold_29	1	68222	1084	20884	30.6118	2.36723	35.3	44.9
HiC_scaffold_30	1	67017	757	38405	57.3064	1.64881	35.4	47.3
HiC_scaffold_31	1	65972	97	9099	13.7922	0.218972	35.7	48.2
HiC_scaffold_32	1	64000	756	37338	58.3406	1.65733	35.5	50.7
HiC_scaffold_33	1	62684	517	18554	29.5993	1.03838	35.2	43.7
HiC_scaffold_34	1	60035	593	33750	56.2172	1.32544	35.4	56.5
HiC_scaffold_35	1	59483	142	13804	23.2066	0.354471	35.5	50
HiC_scaffold_36	1	58601	534	4833	8.2473	1.30726	34.8	43.1
HiC_scaffold_37	1	57907	151	11399	19.685	0.370249	35.3	49.9
HiC_scaffold_38	1	57623	301	3988	6.92085	0.714749	35.1	38.6
HiC_scaffold_39	1	56881	678	21204	37.2778	1.38173	35.5	49.2
HiC_scaffold_40	1	56115	409	10728	19.1179	0.928468	35.5	38.8
HiC_scaffold_41	1	55753	760	23013	41.2767	1.96481	35.1	42.2
HiC_scaffold_42	1	55361	103	4382	7.91532	0.264446	34.8	48.4
HiC_scaffold_43	1	55333	583	13291	24.02	1.48683	35	40.5
HiC_scaffold_44	1	54697	2059	51424	94.0161	5.55672	35.5	55.5
HiC_scaffold_45	1	54079	86	4192	7.75162	0.179127	35.3	46.6
HiC_scaffold_46	1	53000	214	7790	14.6981	0.597698	35.3	41.2
HiC_scaffold_47	1	52728	1632	24133	45.7689	4.33787	34.8	45.6
HiC_scaffold_48	1	52696	407	26635	50.5446	1.13177	35.4	51.8
HiC_scaffold_49	1	52574	81	3738	7.10998	0.228554	35.1	41.5
HiC_scaffold_50	1	52452	37	1147	2.18676	0.0522573	35.3	52.8
HiC_scaffold_51	1	52291	208	6072	11.6119	0.517833	35	44.5
HiC_scaffold_52	1	50660	490	31727	62.6273	1.42762	35.4	57.1
HiC_scaffold_53	1	50444	1341	32559	64.5448	3.93944	35.5	56
HiC_scaffold_54	1	50000	672	42544	85.088	1.98382	35.3	59.9
HiC_scaffold_55	1	49402	132	7004	14.1776	0.394741	35.2	44.1
HiC_scaffold_56	1	48994	151	6298	12.8546	0.408724	35.7	45.7
HiC_scaffold_57	1	48961	119	6759	13.8049	0.359756	35.7	43.9
HiC_scaffold_58	1	48913	195	19309	39.4762	0.591929	35.4	51.3
HiC_scaffold_59	1	48516	572	16989	35.0173	1.75357	35.4	48
HiC_scaffold_60	1	48449	394	28943	59.7391	1.20832	35.6	51.5
HiC_scaffold_61	1	48102	120	7885	16.3922	0.363083	35	47
HiC_scaffold_62	1	47095	483	31069	65.9709	1.52403	35.6	56.6
HiC_scaffold_63	1	45946	678	27047	58.8669	2.17542	35.2	51.5
HiC_scaffold_64	1	45702	190	5888	12.8835	0.552405	34.6	47.9
HiC_scaffold_65	1	45164	356	12945	28.6622	1.06959	34.8	43.6
HiC_scaffold_66	1	45000	2074	10851	24.1133	6.44087	35.1	47.5
HiC_scaffold_67	1	44932	752	10877	24.2077	2.08604	35.1	41.4
HiC_scaffold_68	1	44535	47	4368	9.80802	0.150758	35.7	43.6
HiC_scaffold_69	1	43359	411	13567	31.2899	1.39544	35.3	42.4
HiC_scaffold_70	1	43000	237	7876	18.3163	0.68986	35.1	43.9
