#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	878388	57874515	77.1146	1.70949	35.6	59.1
HiC_scaffold_2	1	56816963	668892	43938154	77.3328	1.71808	35.6	59.2
HiC_scaffold_3	1	109611085	1234435	82300482	75.0841	1.64556	35.6	58.7
HiC_scaffold_4	1	81599725	941966	62290417	76.3366	1.68618	35.6	59.1
HiC_scaffold_5	1	72353455	856281	56292526	77.8021	1.72911	35.6	59.3
HiC_scaffold_6	1	67692486	800449	52343496	77.3254	1.72666	35.6	59.2
HiC_scaffold_7	1	59159807	692260	45278594	76.5361	1.70695	35.6	59
HiC_scaffold_8	1	13479537	162100	10554554	78.3006	1.76425	35.5	59.5
HiC_scaffold_9	1	58964884	695918	45499509	77.1637	1.72202	35.6	59.1
HiC_scaffold_10	1	36732878	430488	28005346	76.2405	1.70847	35.5	59
HiC_scaffold_11	1	27384	269	5874	21.4505	1.43682	35.4	45.2
HiC_scaffold_12	1	33592	2827	8972	26.7087	11.2714	35.2	45.3
HiC_scaffold_13	1	184337	8201	145412	78.8838	6.17792	35.5	51.3
HiC_scaffold_14	1	85992	1846	49755	57.86	3.01502	35	44.7
HiC_scaffold_15	1	87022	911	26668	30.6451	1.42359	35.3	45.4
HiC_scaffold_16	1	89609	3813	11784	13.1505	4.65139	35.7	51.1
HiC_scaffold_17	1	164154	7953	76405	46.5447	7.0321	35.4	49.2
HiC_scaffold_18	1	104921	596	44831	42.7283	0.820274	35.4	52
HiC_scaffold_19	1	103720	560	33398	32.2002	0.768	35.5	47.1
HiC_scaffold_20	1	90353	773	30482	33.7366	1.20308	35.2	49.2
HiC_scaffold_21	1	85252	406	24403	28.6245	0.671644	35.3	47.6
HiC_scaffold_22	1	80500	439	23058	28.6435	0.807081	35.5	49.2
HiC_scaffold_23	1	75743	312	20352	26.8698	0.597058	35.7	55.4
HiC_scaffold_24	1	75592	1765	17220	22.7802	3.29933	35.3	42.5
HiC_scaffold_25	1	72691	1952	37175	51.1411	3.87075	35.5	54
HiC_scaffold_26	1	71458	830	39180	54.8294	1.6833	35.5	46.5
HiC_scaffold_27	1	70045	3442	52594	75.086	6.9846	35.3	52.8
HiC_scaffold_28	1	68558	266	7527	10.979	0.486231	35.3	54.2
HiC_scaffold_29	1	68222	1021	20092	29.4509	2.22178	35.4	44.5
HiC_scaffold_30	1	67017	1095	40552	60.51	2.37952	35.2	45.3
HiC_scaffold_31	1	65972	54	6614	10.0255	0.121324	35.7	44.4
HiC_scaffold_32	1	64000	859	38236	59.7437	1.84155	35.5	49.2
HiC_scaffold_33	1	62684	920	21134	33.7151	1.83324	35.3	42.7
HiC_scaffold_34	1	60035	338	24907	41.4875	0.735571	35.7	53.6
HiC_scaffold_35	1	59483	182	15063	25.3232	0.451171	35.9	50.9
