#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	774239	53180793	70.8605	1.48721	35.6	59
HiC_scaffold_2	1	56816963	587426	40378377	71.0675	1.48967	35.6	59.1
HiC_scaffold_3	1	109611085	1065104	74020264	67.5299	1.40136	35.6	58.6
HiC_scaffold_4	1	81599725	831384	57175738	70.0685	1.46854	35.6	59
HiC_scaffold_5	1	72353455	755450	51885624	71.7113	1.50654	35.6	59.2
HiC_scaffold_6	1	67692486	702042	48246314	71.2728	1.49574	35.6	59.1
HiC_scaffold_7	1	59159807	611318	41402620	69.9844	1.48809	35.6	58.7
HiC_scaffold_8	1	13479537	145589	9910372	73.5216	1.56942	35.6	59.4
HiC_scaffold_9	1	58964884	613273	41869729	71.0079	1.49919	35.6	59
HiC_scaffold_10	1	36732878	376394	25615259	69.7339	1.47385	35.5	58.8
HiC_scaffold_11	1	27384	218	6181	22.5716	1.13723	34.9	44.2
HiC_scaffold_12	1	33592	1494	8117	24.1635	5.96705	35	45.1
HiC_scaffold_13	1	184337	4550	141206	76.6021	3.52615	35.6	55.9
HiC_scaffold_14	1	85992	788	31521	36.6557	1.27799	35	45.1
HiC_scaffold_15	1	87022	878	18424	21.1717	1.35001	35.3	44.4
HiC_scaffold_16	1	89609	3732	10154	11.3315	4.53237	35.7	51.3
HiC_scaffold_17	1	164154	3073	63551	38.7143	2.68258	35.4	49.2
HiC_scaffold_18	1	104921	155	9289	8.85333	0.203496	35.5	42.6
HiC_scaffold_19	1	103720	581	31474	30.3452	0.797648	35.5	46.7
HiC_scaffold_20	1	90353	1014	24830	27.4811	1.56923	35.2	47.4
HiC_scaffold_21	1	85252	213	13670	16.0348	0.343699	35.1	45.6
HiC_scaffold_22	1	80500	278	17019	21.1416	0.505019	35.7	50.5
HiC_scaffold_23	1	75743	309	18388	24.2768	0.580648	35.4	54.3
HiC_scaffold_24	1	75592	1395	19635	25.975	2.6194	35.3	42.2
HiC_scaffold_25	1	72691	469	26146	35.9687	0.868746	35.4	52.1
HiC_scaffold_26	1	71458	621	27009	37.797	1.2448	35.5	46.8
HiC_scaffold_27	1	70045	1819	48239	68.8686	3.66175	35.2	48.6
HiC_scaffold_28	1	68558	34	2422	3.53278	0.067607	35.1	55.7
HiC_scaffold_29	1	68222	545	16277	23.8589	1.17524	35.5	48.6
HiC_scaffold_30	1	67017	913	29035	43.3248	1.96371	35.2	42.7
HiC_scaffold_31	1	65972	56	6062	9.18875	0.123598	35.2	43.9
HiC_scaffold_32	1	64000	672	32052	50.0812	1.4468	35.6	49.1
HiC_scaffold_33	1	62684	585	17445	27.8301	1.17162	35.4	42.1
HiC_scaffold_34	1	60035	380	25736	42.8683	0.865678	35.5	54.6
HiC_scaffold_35	1	59483	83	7930	13.3315	0.203823	35.7	49.4
HiC_scaffold_36	1	58601	708	4426	7.55277	1.75419	35.1	47.2
HiC_scaffold_37	1	57907	131	9960	17.2	0.316663	35.6	45.9
HiC_scaffold_38	1	57623	388	3468	6.01843	0.860837	35.4	37
HiC_scaffold_39	1	56881	777	14088	24.7675	1.46868	35.4	47.5
HiC_scaffold_40	1	56115	461	6815	12.1447	1.0386	35.5	39.1
HiC_scaffold_41	1	55753	589	14049	25.1986	1.50048	35.3	41
HiC_scaffold_42	1	55361	129	4633	8.36871	0.325626	35.7	45.4
HiC_scaffold_43	1	55333	179	6348	11.4724	0.446099	35.3	44.3
HiC_scaffold_44	1	54697	1201	40936	74.8414	3.20005	35.5	54.1
HiC_scaffold_45	1	54079	106	4308	7.96612	0.240445	36	45.7
HiC_scaffold_46	1	53000	357	5682	10.7208	1.00194	35.7	39
HiC_scaffold_47	1	52728	680	23310	44.208	1.79205	35	42.7
HiC_scaffold_48	1	52696	306	16291	30.9151	0.846345	35.5	50.6
HiC_scaffold_49	1	52574	58	2151	4.09138	0.157759	35.4	40.2
HiC_scaffold_50	1	52452	52	1340	2.55472	0.0488447	35	52.7
HiC_scaffold_51	1	52291	265	5594	10.6978	0.708325	35.5	46.4
HiC_scaffold_52	1	50660	363	26142	51.6028	1.03571	35.3	56.4
HiC_scaffold_53	1	50444	564	24693	48.9513	1.65136	35.5	56.2
HiC_scaffold_54	1	50000	574	39454	78.908	1.67502	35.6	59.9
HiC_scaffold_55	1	49402	204	7028	14.2261	0.604976	35.4	43.5
HiC_scaffold_56	1	48994	214	5712	11.6586	0.613238	35.3	44.1
HiC_scaffold_57	1	48961	88	4227	8.6334	0.255142	35.9	42.1
HiC_scaffold_58	1	48913	254	20477	41.8641	0.768998	35.5	48.2
HiC_scaffold_59	1	48516	108	6963	14.352	0.325728	35.1	47
HiC_scaffold_60	1	48449	262	20911	43.1608	0.797705	35.7	51.2
HiC_scaffold_61	1	48102	77	6378	13.2593	0.238265	35.9	50.2
HiC_scaffold_62	1	47095	403	30929	65.6736	1.2551	35.5	53.8
HiC_scaffold_63	1	45946	385	24783	53.9394	1.22598	35.5	58.1
HiC_scaffold_64	1	45702	240	6276	13.7324	0.725286	35.3	46.8
HiC_scaffold_65	1	45164	129	6843	15.1514	0.380657	35.5	41.4
HiC_scaffold_66	1	45000	4939	12365	27.4778	15.4165	35.3	48.4
HiC_scaffold_67	1	44932	694	9002	20.0347	1.90929	35.3	41.1
HiC_scaffold_68	1	44535	36	3379	7.58729	0.119973	35.8	45.4
HiC_scaffold_69	1	43359	534	8647	19.9428	1.79619	35.7	43
HiC_scaffold_70	1	43000	1165	13407	31.1791	3.62016	35.2	45.1
HiC_scaffold_71	1	42000	283	12106	28.8238	0.804786	35.7	48.6
HiC_scaffold_72	1	41780	32	2413	5.77549	0.108329	34.7	37.8
HiC_scaffold_73	1	41131	50	3322	8.07663	0.172692	34.7	48.2
HiC_scaffold_74	1	41000	193	11730	28.6098	0.69522	35.4	54.3
HiC_scaffold_75	1	40673	116	4355	10.7073	0.41605	35.6	41.7
HiC_scaffold_76	1	40021	77	2498	6.24172	0.226481	35	44
HiC_scaffold_77	1	40000	50	4182	10.455	0.1685	35.1	52.6
HiC_scaffold_78	1	39995	228	18431	46.0833	0.84093	35.7	51.4
HiC_scaffold_79	1	39987	38	1829	4.57399	0.140121	35.3	43.1
HiC_scaffold_80	1	39907	58	3712	9.30163	0.207282	35.4	57.9
HiC_scaffold_81	1	39785	338	6215	15.6215	1.00882	35.4	45
HiC_scaffold_82	1	39714	1716	11750	29.5865	6.04059	35.2	43.2
HiC_scaffold_83	1	39603	158	11452	28.917	0.589021	35.5	54.3
HiC_scaffold_84	1	39032	372	13438	34.4282	1.32502	35.5	47.8
HiC_scaffold_85	1	38821	200	8397	21.63	0.713454	35.6	46.8
HiC_scaffold_86	1	38551	139	4087	10.6015	0.367928	35.6	44.2
HiC_scaffold_87	1	38336	58	4528	11.8114	0.219298	34.9	50.4
HiC_scaffold_88	1	38081	258	5928	15.5668	0.956803	35.5	55.4
HiC_scaffold_89	1	37423	61	1666	4.45181	0.231729	35.4	45.4
HiC_scaffold_90	1	37049	192	9276	25.0371	0.758455	35.4	48.4
HiC_scaffold_91	1	37000	425	29465	79.6351	1.66459	35.6	59.9
HiC_scaffold_92	1	36719	155	4973	13.5434	0.61878	35.8	45.2
HiC_scaffold_93	1	36624	206	6116	16.6994	0.755379	35.5	41.3
HiC_scaffold_94	1	36550	111	3296	9.01778	0.448536	35.8	39.8
HiC_scaffold_95	1	35915	1633	22760	63.3719	6.31736	34.9	43.2
HiC_scaffold_96	1	35569	271	11584	32.5677	1.11724	35.6	49.2
HiC_scaffold_97	1	35569	120	7111	19.9921	0.481993	35.5	47.5
HiC_scaffold_98	1	35521	127	4131	11.6297	0.357451	35.8	48.8
HiC_scaffold_99	1	35305	1194	25667	72.7008	4.55001	35.5	56.2
HiC_scaffold_100	1	35285	343	21516	60.9778	1.40635	35.3	57.8
HiC_scaffold_101	1	35090	157	9658	27.5235	0.591365	34.8	53.3
HiC_scaffold_102	1	34736	174	7204	20.7393	0.743609	35.7	46.2
HiC_scaffold_103	1	34662	1169	15229	43.9357	4.65706	35.5	40.2
HiC_scaffold_104	1	34539	105	10045	29.0831	0.448131	35.9	48.3
HiC_scaffold_105	1	34367	64	4460	12.9776	0.265284	35.2	45.2
HiC_scaffold_106	1	34092	17	1068	3.1327	0.0591048	34.2	42.7
HiC_scaffold_107	1	34034	562	26422	77.6341	2.32324	35.6	57.4
HiC_scaffold_108	1	34000	119	4487	13.1971	0.506088	35.3	41.3
HiC_scaffold_109	1	33013	132	4853	14.7003	0.541423	34.5	38
HiC_scaffold_110	1	32894	27	1646	5.00395	0.107679	36	51.9
HiC_scaffold_111	1	32703	66	6591	20.1541	0.297282	35.7	45.6
HiC_scaffold_112	1	32055	114	7078	22.0808	0.511777	35.6	52.2
HiC_scaffold_113	1	31996	85	2146	6.70709	0.276253	35.5	42.9
HiC_scaffold_114	1	31869	150	6260	19.6429	0.57363	35.6	50.2
HiC_scaffold_115	1	31497	342	2933	9.312	1.60564	35.7	38
HiC_scaffold_116	1	31452	170	12504	39.7558	0.802048	35.4	55.5
HiC_scaffold_117	1	31435	183	14013	44.5777	0.843232	35.8	48.8
HiC_scaffold_118	1	31168	125	9617	30.8554	0.550372	35.3	54.6
HiC_scaffold_119	1	31094	50	2400	7.71853	0.240368	35.7	50.6
HiC_scaffold_120	1	31000	48	4221	13.6161	0.219871	35.8	49
HiC_scaffold_121	1	30892	72	4156	13.4533	0.34763	35.2	43.8
HiC_scaffold_122	1	30671	257	6365	20.7525	1.24985	35.5	38.7
HiC_scaffold_123	1	30159	339	23023	76.3387	1.61119	35.6	59.9
HiC_scaffold_124	1	30112	6	691	2.29477	0.0267335	34.9	34.8
