#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	710677	53032866	70.6633	1.38256	35.5	59.1
HiC_scaffold_2	1	56816963	537265	40128821	70.6282	1.3797	35.4	59.2
HiC_scaffold_3	1	109611085	994955	75258128	68.6592	1.32617	35.5	58.7
HiC_scaffold_4	1	81599725	761607	56985801	69.8358	1.36304	35.5	59.1
HiC_scaffold_5	1	72353455	687868	51445370	71.1029	1.38837	35.5	59.3
HiC_scaffold_6	1	67692486	641750	47870713	70.7179	1.38395	35.5	59.2
HiC_scaffold_7	1	59159807	558820	41474616	70.1061	1.37693	35.4	59
HiC_scaffold_8	1	13479537	66480	6556848	48.643	0.723519	35.4	59.4
HiC_scaffold_9	1	58964884	558765	41486698	70.3583	1.3827	35.5	59.1
HiC_scaffold_10	1	36732878	347862	25735220	70.0605	1.37982	35.4	59
HiC_scaffold_11	1	27384	112	5294	19.3325	0.583918	34.9	45.8
HiC_scaffold_12	1	33592	2574	7480	22.2672	10.207	35	45.8
HiC_scaffold_13	1	184337	5311	139428	75.6376	4.03297	35.5	52.1
HiC_scaffold_14	1	85992	1753	45473	52.8805	2.84032	34.9	45.8
HiC_scaffold_15	1	87022	678	20381	23.4205	1.07327	35.2	46.9
HiC_scaffold_16	1	89609	3039	11969	13.3569	3.61632	35.6	51
HiC_scaffold_17	1	164154	1194	46324	28.2198	1.04049	35.3	51.5
HiC_scaffold_18	1	104921	72	5171	4.92847	0.0948618	35.3	42.6
HiC_scaffold_19	1	103720	437	30424	29.3328	0.600974	35.3	48.4
HiC_scaffold_20	1	90353	601	32075	35.4997	0.949897	35.2	50.2
HiC_scaffold_21	1	85252	310	21873	25.6569	0.506064	35.4	48.6
HiC_scaffold_22	1	80500	370	22279	27.6758	0.679876	35.5	49.5
HiC_scaffold_23	1	75743	271	20258	26.7457	0.513645	35.4	52.6
HiC_scaffold_24	1	75592	1591	16291	21.5512	2.9474	35.2	43.4
HiC_scaffold_25	1	72691	1231	35877	49.3555	2.43038	35.2	53.5
HiC_scaffold_26	1	71458	580	34425	48.1752	1.17017	35.3	46.6
HiC_scaffold_27	1	70045	1827	49070	70.055	3.69648	35.3	52.7
HiC_scaffold_28	1	68558	91	4975	7.25663	0.161557	34.7	53.8
HiC_scaffold_29	1	68222	1004	19651	28.8045	2.18539	35.4	44.5
HiC_scaffold_30	1	67017	684	32303	48.2012	1.48603	35.3	45.6
HiC_scaffold_31	1	65972	36	4019	6.09198	0.081186	35.3	45.9
HiC_scaffold_32	1	64000	690	33844	52.8813	1.46044	35.5	49.4
HiC_scaffold_33	1	62684	523	16682	26.6129	1.03457	35.2	43.4
HiC_scaffold_34	1	60035	218	13447	22.3986	0.435879	35.6	50.5
HiC_scaffold_35	1	59483	111	11681	19.6375	0.278853	35.5	51
HiC_scaffold_36	1	58601	971	7436	12.6892	2.43521	35.2	48.2
HiC_scaffold_37	1	57907	132	9606	16.5887	0.322206	35.4	48.2
