#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	877166	57918401	77.173	1.70754	35.5	59.1
HiC_scaffold_2	1	56816963	665398	43978969	77.4046	1.71071	35.5	59.2
HiC_scaffold_3	1	109611085	1232950	82406974	75.1812	1.64485	35.5	58.7
HiC_scaffold_4	1	81599725	941862	62391206	76.4601	1.68706	35.5	59.1
HiC_scaffold_5	1	72353455	856628	56325547	77.8478	1.72978	35.5	59.3
HiC_scaffold_6	1	67692486	797188	52363926	77.3556	1.72024	35.5	59.2
HiC_scaffold_7	1	59159807	690067	45323355	76.6117	1.70191	35.5	59
HiC_scaffold_8	1	13479537	81719	7457724	55.3263	0.889618	35.5	59.4
HiC_scaffold_9	1	58964884	689972	45355561	76.9196	1.70804	35.5	59.1
HiC_scaffold_10	1	36732878	429013	28043236	76.3437	1.70269	35.5	59
HiC_scaffold_11	1	27384	290	6844	24.9927	1.57161	35.3	43.7
HiC_scaffold_12	1	33592	2819	9474	28.2031	11.229	35.1	45.9
HiC_scaffold_13	1	184337	7123	144285	78.2724	5.41044	35.5	53.1
HiC_scaffold_14	1	85992	3000	48892	56.8565	4.87285	34.8	44.8
HiC_scaffold_15	1	87022	1167	30796	35.3888	1.86979	35.2	45.8
HiC_scaffold_16	1	89609	3161	10271	11.462	3.78497	35.7	51.1
HiC_scaffold_17	1	164154	3114	61169	37.2632	2.74887	35.3	50.7
HiC_scaffold_18	1	104921	528	47001	44.7966	0.726451	35.7	52.5
HiC_scaffold_19	1	103720	569	35280	34.0147	0.781402	35.3	48.4
HiC_scaffold_20	1	90353	995	31413	34.767	1.55787	35.1	47.6
HiC_scaffold_21	1	85252	384	22442	26.3243	0.629792	35.4	46.7
HiC_scaffold_22	1	80500	386	23458	29.1404	0.708907	35.7	50.3
HiC_scaffold_23	1	75743	419	22656	29.9117	0.81395	35.5	56
HiC_scaffold_24	1	75592	1856	17695	23.4086	3.45141	35.3	43.4
HiC_scaffold_25	1	72691	1600	35496	48.8314	3.13878	35.3	54
HiC_scaffold_26	1	71458	694	37193	52.0488	1.40809	35.5	47.7
HiC_scaffold_27	1	70045	2585	55516	79.2576	5.27391	35.3	52.4
HiC_scaffold_28	1	68558	160	6486	9.4606	0.313326	35	53.9
HiC_scaffold_29	1	68222	1013	21262	31.1659	2.20257	35.5	45.2
HiC_scaffold_30	1	67017	672	35931	53.6148	1.46788	35.3	45.9
HiC_scaffold_31	1	65972	63	7114	10.7834	0.142879	35.5	45.1
HiC_scaffold_32	1	64000	753	36043	56.3172	1.62289	35.6	50.4
HiC_scaffold_33	1	62684	700	20705	33.0308	1.44318	35.2	43
HiC_scaffold_34	1	60035	535	34676	57.7596	1.231	35.5	55.3
HiC_scaffold_35	1	59483	133	11976	20.1335	0.323555	35.5	49.7
HiC_scaffold_36	1	58601	640	4714	8.04423	1.5838	35	43.5
HiC_scaffold_37	1	57907	211	10914	18.8475	0.493861	35.3	47.9
HiC_scaffold_38	1	57623	249	2926	5.07783	0.593877	35.6	38.6
HiC_scaffold_39	1	56881	771	21309	37.4624	1.57487	35.3	48.6
HiC_scaffold_40	1	56115	564	8694	15.4932	1.29839	35.5	37.8
HiC_scaffold_41	1	55753	1176	26632	47.7678	3.01517	35.3	42.1
HiC_scaffold_42	1	55361	106	4207	7.59921	0.260129	34.9	44.7
HiC_scaffold_43	1	55333	658	12261	22.1586	1.66344	35.1	39.7
HiC_scaffold_44	1	54697	1668	40893	74.7628	4.51111	35.6	55.8
HiC_scaffold_45	1	54079	92	3720	6.87883	0.188816	35.4	45.7
HiC_scaffold_46	1	53000	219	7639	14.4132	0.605962	35.5	40
HiC_scaffold_47	1	52728	1076	17544	33.2726	2.86994	35	46.4
HiC_scaffold_48	1	52696	438	26377	50.055	1.23579	35.4	54.1
HiC_scaffold_49	1	52574	113	4991	9.49329	0.314909	35.3	37.9
HiC_scaffold_50	1	52452	35	1426	2.71868	0.0493594	35.3	52.6
HiC_scaffold_51	1	52291	222	6498	12.4266	0.559618	35.5	45.3
HiC_scaffold_52	1	50660	433	30488	60.1816	1.25559	35.6	56.8
HiC_scaffold_53	1	50444	1260	31315	62.0787	3.65871	35.6	55.8
HiC_scaffold_54	1	50000	655	41091	82.182	1.90872	35.4	59.8
HiC_scaffold_55	1	49402	95	4538	9.18586	0.284766	35.5	44.3
HiC_scaffold_56	1	48994	180	6365	12.9914	0.514655	35.5	42.7
HiC_scaffold_57	1	48961	125	7017	14.3318	0.376585	35.6	44.9
HiC_scaffold_58	1	48913	154	13097	26.7761	0.467197	35.5	51.8
HiC_scaffold_59	1	48516	721	15115	31.1547	2.19934	35.5	48.2
HiC_scaffold_60	1	48449	368	28414	58.6472	1.1335	35.7	52.4
HiC_scaffold_61	1	48102	188	11402	23.7038	0.577939	35.2	47.3
HiC_scaffold_62	1	47095	460	33062	70.2028	1.44119	35.5	55.8
HiC_scaffold_63	1	45946	706	26920	58.5905	2.2637	35.3	51.4
HiC_scaffold_64	1	45702	238	5856	12.8134	0.710669	35.3	43.9
HiC_scaffold_65	1	45164	459	11698	25.9012	1.38458	35	44.3
HiC_scaffold_66	1	45000	814	9797	21.7711	2.53776	35.2	46.7
HiC_scaffold_67	1	44932	691	9389	20.896	1.94474	35.3	40.9
HiC_scaffold_68	1	44535	85	8081	18.1453	0.279443	35.4	42.8
HiC_scaffold_69	1	43359	303	13494	31.1216	1.00374	35.7	44.8
HiC_scaffold_70	1	43000	360	10581	24.607	1.0834	35.2	41.6
HiC_scaffold_71	1	42000	302	13931	33.169	0.936833	35.4	50.1
HiC_scaffold_72	1	41780	34	2218	5.30876	0.119363	35.7	41.6
HiC_scaffold_73	1	41131	58	4703	11.4342	0.205222	35.8	48.3
HiC_scaffold_74	1	41000	160	11399	27.8024	0.558927	35.5	54.2
HiC_scaffold_75	1	40673	191	6111	15.0247	0.680451	35.3	40.3
HiC_scaffold_76	1	40021	167	5034	12.5784	0.55181	35	39.1
HiC_scaffold_77	1	40000	43	3472	8.68	0.15505	35.4	55.7
HiC_scaffold_78	1	39995	190	18603	46.5133	0.702438	35.5	52.1
HiC_scaffold_79	1	39987	44	4271	10.681	0.164378	35.7	44.1
HiC_scaffold_80	1	39907	53	3903	9.78024	0.196582	35.7	57.5
HiC_scaffold_81	1	39785	325	6213	15.6164	0.945356	35.2	44.2
HiC_scaffold_82	1	39714	1583	12260	30.8707	5.56909	35.1	43.1
HiC_scaffold_83	1	39603	150	12302	31.0633	0.559528	35.2	53
HiC_scaffold_84	1	39032	1019	23796	60.9654	3.6437	35.3	48.8
HiC_scaffold_85	1	38821	278	9622	24.7856	0.997295	35.5	45.3
HiC_scaffold_86	1	38551	297	5039	13.071	0.927473	35	47.2
HiC_scaffold_87	1	38336	142	7433	19.3891	0.548988	34.9	40.9
HiC_scaffold_88	1	38081	180	7358	19.322	0.66931	35.4	55.5
HiC_scaffold_89	1	37423	152	1677	4.4812	0.549181	35.1	44.5
HiC_scaffold_90	1	37049	490	9137	24.6619	1.97325	35.6	41.3
HiC_scaffold_91	1	37000	520	31505	85.1486	2.07211	35.5	60
HiC_scaffold_92	1	36719	72	4474	12.1844	0.285874	34.9	52.5
HiC_scaffold_93	1	36624	314	6771	18.4879	1.16628	35.2	40.2
HiC_scaffold_94	1	36550	150	3787	10.3611	0.60777	35.7	40.5
HiC_scaffold_95	1	35915	1243	19761	55.0216	4.81668	35	44.7
HiC_scaffold_96	1	35569	489	12270	34.4963	2.02848	35.4	44
HiC_scaffold_97	1	35569	196	6324	17.7795	0.743934	35.3	46.9
HiC_scaffold_98	1	35521	247	6256	17.6121	0.828862	35.3	48.9
HiC_scaffold_99	1	35305	1097	27316	77.3715	4.11384	35.4	57.8
HiC_scaffold_100	1	35285	348	24143	68.4228	1.42519	35.6	57.3
