#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	928300	59261350	78.9625	1.80943	35.5	59.2
HiC_scaffold_2	1	56816963	703845	44909737	79.0428	1.81113	35.5	59.2
HiC_scaffold_3	1	109611085	1304768	84393775	76.9938	1.74261	35.5	58.7
HiC_scaffold_4	1	81599725	994455	63801466	78.1883	1.7831	35.5	59.1
HiC_scaffold_5	1	72353455	899197	57467276	79.4258	1.81857	35.5	59.3
HiC_scaffold_6	1	67692486	840777	53520867	79.0647	1.81636	35.5	59.2
HiC_scaffold_7	1	59159807	730911	46349568	78.3464	1.80518	35.5	59
HiC_scaffold_8	1	13479537	86709	7747917	57.4791	0.944735	35.5	59.4
HiC_scaffold_9	1	58964884	731201	46393051	78.6791	1.81278	35.5	59.1
HiC_scaffold_10	1	36732878	453247	28679300	78.0753	1.80089	35.5	59
HiC_scaffold_11	1	27384	321	7657	27.9616	1.7424	35.4	43.6
HiC_scaffold_12	1	33592	2553	8245	24.5445	10.2006	35.1	46
HiC_scaffold_13	1	184337	7188	144831	78.5686	5.48385	35.5	53.3
HiC_scaffold_14	1	85992	2680	47404	55.1261	4.33603	34.8	45.4
HiC_scaffold_15	1	87022	1211	32807	37.6997	1.91912	35.2	45.4
HiC_scaffold_16	1	89609	2856	9392	10.4811	3.39569	35.6	51.4
HiC_scaffold_17	1	164154	2234	54793	33.379	1.96305	35.3	52.6
HiC_scaffold_18	1	104921	78	5504	5.24585	0.105108	35.1	43.4
HiC_scaffold_19	1	103720	585	37198	35.8639	0.821278	35.5	48.6
HiC_scaffold_20	1	90353	806	33952	37.5771	1.28974	35.1	49.3
HiC_scaffold_21	1	85252	382	24898	29.2052	0.639832	35.4	48.2
HiC_scaffold_22	1	80500	484	24105	29.9441	0.890907	35.5	47.7
HiC_scaffold_23	1	75743	423	24442	32.2696	0.824934	35.4	54.2
HiC_scaffold_24	1	75592	1758	19688	26.0451	3.29577	35.2	43
HiC_scaffold_25	1	72691	1474	35995	49.5178	2.90208	35.4	53.5
HiC_scaffold_26	1	71458	869	38921	54.467	1.76295	35.5	47.8
HiC_scaffold_27	1	70045	2717	55922	79.8372	5.45596	35.2	51.8
HiC_scaffold_28	1	68558	133	5960	8.69337	0.264681	35.2	54.1
HiC_scaffold_29	1	68222	1122	22168	32.4939	2.44961	35.6	45.1
HiC_scaffold_30	1	67017	631	35474	52.9328	1.37752	35.3	48.3
HiC_scaffold_31	1	65972	46	5318	8.061	0.103347	35.6	43.8
HiC_scaffold_32	1	64000	766	36359	56.8109	1.64655	35.4	50.2
HiC_scaffold_33	1	62684	641	18330	29.2419	1.29795	35.3	42.1
HiC_scaffold_34	1	60035	589	34885	58.1078	1.37408	35.5	55.7
HiC_scaffold_35	1	59483	106	9907	16.6552	0.262798	35.7	49.4
HiC_scaffold_36	1	58601	1592	7123	12.1551	3.96208	35.1	51
HiC_scaffold_37	1	57907	141	10017	17.2984	0.342929	35.7	48.6
HiC_scaffold_38	1	57623	280	3365	5.83968	0.640821	35	38.9
HiC_scaffold_39	1	56881	741	21628	38.0232	1.50901	35.5	48.8
HiC_scaffold_40	1	56115	471	9001	16.0403	1.0666	35.3	39.4
HiC_scaffold_41	1	55753	812	21909	39.2965	2.07022	35.4	41.5
HiC_scaffold_42	1	55361	114	4465	8.06524	0.291288	35.1	46.2
HiC_scaffold_43	1	55333	860	13375	24.1718	2.21363	35	39.5
HiC_scaffold_44	1	54697	1944	49274	90.0854	5.25175	35.6	55.6
HiC_scaffold_45	1	54079	100	4305	7.96058	0.221639	35.6	45.1
HiC_scaffold_46	1	53000	216	6706	12.6528	0.603226	35.3	42.6
HiC_scaffold_47	1	52728	1837	28804	54.6275	4.92165	35	47.5
HiC_scaffold_48	1	52696	340	22827	43.3183	0.949598	35.4	50.5
HiC_scaffold_49	1	52574	103	4520	8.59741	0.286073	35.2	39
HiC_scaffold_50	1	52452	24	905	1.72539	0.0270533	35.8	52.1
HiC_scaffold_51	1	52291	163	6417	12.2717	0.415616	35.5	47.2
HiC_scaffold_52	1	50660	482	30472	60.15	1.40304	35.6	57
HiC_scaffold_53	1	50444	1211	29736	58.9485	3.54655	35.6	55.7
HiC_scaffold_54	1	50000	664	42454	84.908	1.92658	35.5	59.9
HiC_scaffold_55	1	49402	99	5597	11.3295	0.295373	35	44.4
HiC_scaffold_56	1	48994	181	8367	17.0776	0.505123	35.7	42.6
