#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	958248	59642374	79.4701	1.86111	35.5	59.1
HiC_scaffold_2	1	56816963	727163	45240225	79.6245	1.86486	35.5	59.2
HiC_scaffold_3	1	109611085	1344470	85045411	77.5883	1.79017	35.5	58.7
HiC_scaffold_4	1	81599725	1029269	64304907	78.8053	1.83966	35.5	59.1
HiC_scaffold_5	1	72353455	932677	57984885	80.1411	1.87992	35.5	59.3
HiC_scaffold_6	1	67692486	868122	53916144	79.6486	1.8696	35.5	59.2
HiC_scaffold_7	1	59159807	752425	46692438	78.9259	1.85269	35.5	59
HiC_scaffold_8	1	13479537	89749	7870877	58.3913	0.974764	35.5	59.4
HiC_scaffold_9	1	58964884	755469	46705800	79.2095	1.86602	35.5	59.1
HiC_scaffold_10	1	36732878	469004	28883272	78.6306	1.8591	35.4	59
HiC_scaffold_11	1	27384	191	6364	23.2398	1.03462	35.3	45.7
HiC_scaffold_12	1	33592	4032	9153	27.2476	16.1349	35	46.3
HiC_scaffold_13	1	184337	8024	148093	80.3382	6.10721	35.5	52.4
HiC_scaffold_14	1	85992	3572	50863	59.1485	5.74046	34.9	45.1
HiC_scaffold_15	1	87022	969	28476	32.7228	1.53035	35.1	45.5
HiC_scaffold_16	1	89609	3606	9000	10.0436	4.3332	35.6	51.1
HiC_scaffold_17	1	164154	4154	58846	35.848	3.66832	35.2	50.6
HiC_scaffold_18	1	104921	106	8767	8.35581	0.14326	35.2	45.6
HiC_scaffold_19	1	103720	564	40068	38.6309	0.791535	35.5	48
HiC_scaffold_20	1	90353	722	36647	40.5598	1.14346	35.3	50
HiC_scaffold_21	1	85252	435	27759	32.5611	0.732933	35.4	47.9
HiC_scaffold_22	1	80500	580	26233	32.5876	1.06101	35.6	48.2
HiC_scaffold_23	1	75743	366	22406	29.5816	0.711643	35.7	55.3
HiC_scaffold_24	1	75592	1387	20459	27.065	2.5733	35.2	42.9
HiC_scaffold_25	1	72691	1524	35229	48.464	2.99129	35.4	53.4
HiC_scaffold_26	1	71458	849	40681	56.9299	1.70972	35.3	48.4
HiC_scaffold_27	1	70045	2897	54138	77.2903	5.86434	35.2	52.2
HiC_scaffold_28	1	68558	69	3704	5.40272	0.144578	35.1	55.2
HiC_scaffold_29	1	68222	1387	21201	31.0765	3.02507	35.4	44.3
HiC_scaffold_30	1	67017	776	38121	56.8826	1.69518	35.2	47.1
HiC_scaffold_31	1	65972	45	5096	7.72449	0.0996483	35.4	42.5
HiC_scaffold_32	1	64000	650	34393	53.7391	1.3817	35.4	50.1
HiC_scaffold_33	1	62684	751	20788	33.1632	1.52685	35.2	42.9
HiC_scaffold_34	1	60035	540	31232	52.023	1.26704	35.7	56.6
HiC_scaffold_35	1	59483	141	12631	21.2346	0.34889	35.8	50.5
HiC_scaffold_36	1	58601	1291	7166	12.2285	3.20341	34.9	45.7
HiC_scaffold_37	1	57907	195	12260	21.1719	0.471446	35.7	47.1
HiC_scaffold_38	1	57623	226	3483	6.04446	0.523593	35.3	39.7
HiC_scaffold_39	1	56881	850	20858	36.6695	1.68624	35.5	49.1
HiC_scaffold_40	1	56115	679	11020	19.6382	1.5475	35.6	38.7
HiC_scaffold_41	1	55753	612	23461	42.0802	1.56738	35.2	41.7
HiC_scaffold_42	1	55361	109	4695	8.4807	0.278084	35	45.6
HiC_scaffold_43	1	55333	627	11436	20.6676	1.62057	35.1	40.2
HiC_scaffold_44	1	54697	2029	48648	88.9409	5.46889	35.5	55.6
HiC_scaffold_45	1	54079	104	4778	8.83522	0.24172	35.1	46.3
HiC_scaffold_46	1	53000	239	7142	13.4755	0.659038	35.5	40.2
HiC_scaffold_47	1	52728	1547	15831	30.0239	4.10304	34.8	45.9
HiC_scaffold_48	1	52696	208	17799	33.7768	0.585699	35.6	51.7
HiC_scaffold_49	1	52574	127	5613	10.6764	0.350839	35.4	41.6
HiC_scaffold_50	1	52452	33	958	1.82643	0.0455845	35.9	53.3
HiC_scaffold_51	1	52291	242	7490	14.3237	0.626819	35.2	45.1
HiC_scaffold_52	1	50660	538	33077	65.2921	1.54617	35.6	56.2
HiC_scaffold_53	1	50444	1410	31695	62.8321	4.11708	35.5	56.1
HiC_scaffold_54	1	50000	765	43997	87.994	2.23864	35.4	60
HiC_scaffold_55	1	49402	59	4746	9.6069	0.175398	35.6	43.2
HiC_scaffold_56	1	48994	138	6056	12.3607	0.401804	35.9	41.5
HiC_scaffold_57	1	48961	171	7683	15.6921	0.516431	35.2	42.2
HiC_scaffold_58	1	48913	350	28378	58.0173	1.04862	35.6	50.1
HiC_scaffold_59	1	48516	512	13544	27.9166	1.54646	35.3	47.5
HiC_scaffold_60	1	48449	343	29959	61.8362	1.04935	35.5	52.2
HiC_scaffold_61	1	48102	191	11445	23.7932	0.57929	35.1	46.4
HiC_scaffold_62	1	47095	518	34878	74.0588	1.62811	35.6	55.8
HiC_scaffold_63	1	45946	689	25828	56.2138	2.18937	35.3	51.4
HiC_scaffold_64	1	45702	233	6175	13.5114	0.692683	35.3	44.9
HiC_scaffold_65	1	45164	540	12812	28.3677	1.62483	35.1	44.8
HiC_scaffold_66	1	45000	593	9162	20.36	1.8708	35	47.3
HiC_scaffold_67	1	44932	771	10381	23.1038	2.117	35.2	40.5
HiC_scaffold_68	1	44535	77	7603	17.072	0.25773	35.8	42.7
HiC_scaffold_69	1	43359	389	14491	33.421	1.33137	35.3	44.2
HiC_scaffold_70	1	43000	373	10029	23.3233	1.13133	35.1	41.5
HiC_scaffold_71	1	42000	372	15294	36.4143	1.18983	35.5	50.2
HiC_scaffold_72	1	41780	46	2760	6.60603	0.163595	34.7	40.4
HiC_scaffold_73	1	41131	52	4405	10.7097	0.178795	35.9	44.7
HiC_scaffold_74	1	41000	200	13230	32.2683	0.70861	35.6	56.5
HiC_scaffold_75	1	40673	256	5336	13.1193	0.91825	35.6	39.8
HiC_scaffold_76	1	40021	377	7088	17.7107	1.29062	35.2	39.3
HiC_scaffold_77	1	40000	43	3163	7.9075	0.15705	35.2	57.9
HiC_scaffold_78	1	39995	193	17031	42.5828	0.698762	35.5	53
HiC_scaffold_79	1	39987	29	2503	6.25953	0.10856	34.7	41.8
HiC_scaffold_80	1	39907	65	4230	10.5996	0.237252	35.3	53.1
HiC_scaffold_81	1	39785	402	6634	16.6746	1.16345	35.2	45
HiC_scaffold_82	1	39714	1754	10773	27.1265	6.14967	35.1	44.9
HiC_scaffold_83	1	39603	143	11472	28.9675	0.53044	35.4	53.6
HiC_scaffold_84	1	39032	1380	25654	65.7256	4.93385	35.2	49.1
HiC_scaffold_85	1	38821	218	9338	24.054	0.787409	35.3	45
HiC_scaffold_86	1	38551	299	5928	15.377	0.934606	34.9	48.1
HiC_scaffold_87	1	38336	266	8696	22.6836	1.03031	35.2	42
HiC_scaffold_88	1	38081	286	7331	19.2511	1.07537	35.5	56.6
HiC_scaffold_89	1	37423	128	1450	3.87462	0.448307	35.6	45
HiC_scaffold_90	1	37049	305	11123	30.0224	1.20168	35.6	45.4
HiC_scaffold_91	1	37000	501	29942	80.9243	1.96438	35.7	60
HiC_scaffold_92	1	36719	55	4015	10.9344	0.210436	35.3	51
HiC_scaffold_93	1	36624	438	6474	17.6769	1.58942	35.1	39.9
HiC_scaffold_94	1	36550	252	4018	10.9932	1.01754	35.6	39.3
HiC_scaffold_95	1	35915	1108	19677	54.7877	4.27064	34.9	43.8
HiC_scaffold_96	1	35569	335	11355	31.9239	1.38297	35.5	46.6
HiC_scaffold_97	1	35569	106	6237	17.5349	0.394529	35.5	46.1
HiC_scaffold_98	1	35521	296	6469	18.2118	0.956251	35.4	50.5
HiC_scaffold_99	1	35305	1344	27710	78.4875	5.04036	35.4	58.5
HiC_scaffold_100	1	35285	394	23336	66.1358	1.61346	35.2	58.1
HiC_scaffold_101	1	35090	137	7712	21.9778	0.515759	35.3	54.2
HiC_scaffold_102	1	34736	72	6406	18.442	0.310312	35.6	49.3
HiC_scaffold_103	1	34662	1164	17210	49.6509	4.67024	35.4	41.2
HiC_scaffold_104	1	34539	164	13237	38.3248	0.704624	35.6	50.7
HiC_scaffold_105	1	34367	100	5934	17.2666	0.42503	35.1	47.8
HiC_scaffold_106	1	34092	36	1834	5.37956	0.126687	35.3	45.9
HiC_scaffold_107	1	34034	1079	27620	81.1541	4.54119	35.5	58.7
HiC_scaffold_108	1	34000	198	5003	14.7147	0.867676	35.3	40.3
HiC_scaffold_109	1	33013	388	11782	35.689	1.60543	34.8	41.6
HiC_scaffold_110	1	32894	51	2602	7.91026	0.218429	35.9	50.4
HiC_scaffold_111	1	32703	91	8062	24.6522	0.41669	35.4	46.1
HiC_scaffold_112	1	32055	151	10180	31.7579	0.681329	35.6	53
HiC_scaffold_113	1	31996	283	4023	12.5734	0.910583	35.3	44.3
HiC_scaffold_114	1	31869	188	7069	22.1814	0.726568	35.5	51.5
HiC_scaffold_115	1	31497	270	7222	22.9292	1.24933	34.9	41.7
HiC_scaffold_116	1	31452	248	16428	52.232	1.16485	35.4	55.6
HiC_scaffold_117	1	31435	157	13984	44.4854	0.74522	35.6	48.1
HiC_scaffold_118	1	31168	234	15520	49.7947	1.08262	35.4	56.4
HiC_scaffold_119	1	31094	63	4390	14.1185	0.299961	35.5	46
HiC_scaffold_120	1	31000	203	10345	33.371	0.964774	35.7	47.5
HiC_scaffold_121	1	30892	66	3560	11.524	0.312702	35.6	45.9
HiC_scaffold_122	1	30671	309	6971	22.7283	1.50292	35.6	39.7
HiC_scaffold_123	1	30159	365	24412	80.9443	1.76594	35.6	60
HiC_scaffold_124	1	30112	16	1601	5.31682	0.0770789	36.4	40
HiC_scaffold_125	1	30000	155	3473	11.5767	0.766033	35.1	40
HiC_scaffold_126	1	30000	41	3034	10.1133	0.1963	35.5	48.7
HiC_scaffold_127	1	29632	313	4770	16.0975	1.41621	35.3	43
HiC_scaffold_128	1	29216	157	11363	38.8931	0.796105	35.8	48.3
HiC_scaffold_129	1	29000	20	2000	6.89655	0.0982069	35.6	50.1
HiC_scaffold_130	1	28743	20	1741	6.05713	0.100268	35.5	50.6
HiC_scaffold_131	1	28267	695	9714	34.3652	3.65684	35.6	40.3
HiC_scaffold_132	1	28006	250	6666	23.802	1.31343	35.3	41.5
HiC_scaffold_133	1	27859	115	8283	29.7319	0.607703	35.3	53.4
HiC_scaffold_134	1	27837	454	25035	89.9343	2.36071	35.4	59.6
HiC_scaffold_135	1	27503	134	4136	15.0384	0.724539	35.7	37.4
HiC_scaffold_136	1	27405	417	24127	88.0387	2.22459	35.5	60
HiC_scaffold_137	1	27128	30	2783	10.2588	0.16518	35.6	43
HiC_scaffold_138	1	27000	162	10558	39.1037	0.860296	35.8	51.9
HiC_scaffold_139	1	26958	60	3318	12.308	0.323281	35.3	45.8
HiC_scaffold_140	1	26822	50	2887	10.7636	0.266796	35.3	45.4
HiC_scaffold_141	1	26714	632	11655	43.6288	3.33241	35.2	42.8
HiC_scaffold_142	1	26597	165	8049	30.2628	0.857465	35.5	47.5
HiC_scaffold_143	1	26526	68	2795	10.5368	0.315162	35.1	53.4
HiC_scaffold_144	1	26403	205	3798	14.3847	1.16241	35.1	41.5
HiC_scaffold_145	1	26321	357	12340	46.8827	1.9992	35.2	43.4
HiC_scaffold_146	1	26302	229	3212	12.212	1.08037	34.8	39.1
HiC_scaffold_147	1	26228	82	4481	17.0848	0.459585	35.7	51.3
HiC_scaffold_148	1	26220	328	5497	20.9649	1.85965	35.2	39
HiC_scaffold_149	1	26169	82	6892	26.3365	0.466009	35.6	50.3
HiC_scaffold_150	1	26140	378	23046	88.1637	2.08539	35.4	59.6
HiC_scaffold_151	1	25970	88	5573	21.4594	0.497844	35.3	38
HiC_scaffold_152	1	25914	86	3828	14.7719	0.437486	35.5	42.6
HiC_scaffold_153	1	25756	23	2872	11.1508	0.133949	35.6	44.9
HiC_scaffold_154	1	25701	86	6984	27.174	0.488463	34.9	53.2
HiC_scaffold_155	1	25484	790	13056	51.2321	4.50824	35.2	43
HiC_scaffold_156	1	25347	2065	13733	54.18	11.3177	34.8	44.5
HiC_scaffold_157	1	25300	170	7091	28.0277	0.992095	35.6	43.4
HiC_scaffold_158	1	25137	579	11410	45.3913	3.2998	35.4	41
HiC_scaffold_159	1	25068	90	3749	14.9553	0.521701	35.4	44.6
HiC_scaffold_160	1	25021	248	15349	61.3445	1.39687	35.5	55.3
HiC_scaffold_161	1	25021	21	2152	8.60078	0.117741	35.9	53
HiC_scaffold_162	1	25013	559	2063	8.24771	2.63335	35.3	44.2
HiC_scaffold_163	1	25000	14	971	3.884	0.08012	35.3	35.1
HiC_scaffold_164	1	25000	16	640	2.56	0.0952	33.1	36
HiC_scaffold_165	1	25000	24	1228	4.912	0.1416	34.8	39.4
HiC_scaffold_166	1	25000	118	3343	13.372	0.68572	35.2	37.6
HiC_scaffold_167	1	25000	302	18419	73.676	1.72028	35.7	58.1
HiC_scaffold_168	1	25000	420	22560	90.24	2.45916	35.5	60
HiC_scaffold_169	1	25000	325	20352	81.408	1.85944	35.4	60
HiC_scaffold_170	1	25000	356	21464	85.856	2.0748	35.5	59.8
HiC_scaffold_171	1	25000	393	21948	87.792	2.30688	35.5	60
HiC_scaffold_172	1	25000	330	20445	81.78	1.93368	35.6	59.7
HiC_scaffold_173	1	25000	317	20103	80.412	1.86012	35.5	59.9
HiC_scaffold_174	1	25000	341	21573	86.292	1.9844	35.4	59.6
HiC_scaffold_175	1	25000	375	21950	87.8	2.1686	35.6	60
HiC_scaffold_176	1	25000	319	19730	78.92	1.87484	35.4	59.5
HiC_scaffold_177	1	25000	404	21694	86.776	2.32632	35.5	59.9
HiC_scaffold_178	1	25000	295	18096	72.384	1.6918	35.4	59.8
HiC_scaffold_179	1	25000	309	19815	79.26	1.81688	35.1	59.9
HiC_scaffold_180	1	25000	299	17972	71.888	1.71336	35.3	57.2
HiC_scaffold_181	1	25000	370	22269	89.076	2.18492	35.4	60
HiC_scaffold_182	1	25000	348	20708	82.832	2.00888	35.4	59.9
HiC_scaffold_183	1	25000	173	4768	19.072	1.02452	35.4	42.8
HiC_scaffold_184	1	25000	300	19326	77.304	1.74412	35.6	60
HiC_scaffold_185	1	25000	552	23965	95.86	3.20552	35.4	59.7
HiC_scaffold_186	1	25000	350	20906	83.624	2.00256	35.5	59.9
HiC_scaffold_187	1	25000	23	1348	5.392	0.12968	35.1	45.3
HiC_scaffold_188	1	24887	117	3443	13.8345	0.605336	35.1	45.1
HiC_scaffold_189	1	24881	691	14304	57.4897	3.18729	35.3	43.2
HiC_scaffold_190	1	24860	225	15048	60.531	1.32442	35.4	56.5
HiC_scaffold_191	1	24785	132	10292	41.5251	0.787896	35.4	50.1
HiC_scaffold_192	1	24606	35	2725	11.0745	0.208811	35.1	43
HiC_scaffold_193	1	24582	185	2796	11.3742	1.08933	35	44.9
HiC_scaffold_194	1	24552	593	13238	53.9182	3.29207	34.9	44.6
HiC_scaffold_195	1	24515	102	6975	28.452	0.59331	35.2	53.7
HiC_scaffold_196	1	24429	132	6394	26.1738	0.723321	35.3	50.3
HiC_scaffold_197	1	24404	96	6104	25.0123	0.579577	35.6	55.4
HiC_scaffold_198	1	24065	200	14410	59.8795	1.22435	35.4	56.9
HiC_scaffold_199	1	24034	78	6647	27.6567	0.479779	35.7	47.3
HiC_scaffold_200	1	24000	29	1528	6.36667	0.166417	35.6	50.6
HiC_scaffold_201	1	24000	1014	4815	20.0625	6.29154	35.4	45.4
HiC_scaffold_202	1	23940	409	6084	25.4135	2.39812	35.2	38.9
HiC_scaffold_203	1	23878	75	2549	10.6751	0.452927	35.7	38
HiC_scaffold_204	1	23813	104	7465	31.3484	0.631588	35.4	54.9
HiC_scaffold_205	1	23764	89	6263	26.355	0.540818	35.3	52.4
HiC_scaffold_206	1	23660	18	1698	7.17667	0.111919	35.9	51.6
HiC_scaffold_207	1	23581	220	16246	68.8944	1.39104	35.8	55.2
HiC_scaffold_208	1	23490	109	3441	14.6488	0.66126	35.1	39.3
HiC_scaffold_209	1	23453	128	9804	41.8028	0.796828	35.4	55.5
HiC_scaffold_210	1	23041	50	2706	11.7443	0.300204	35.9	56.3
HiC_scaffold_211	1	23000	433	3642	15.8348	2.8107	35.7	38.8
HiC_scaffold_212	1	23000	161	10416	45.287	1.03209	35.7	47.3
HiC_scaffold_213	1	23000	37	3279	14.2565	0.232087	34.3	48.2
HiC_scaffold_214	1	23000	136	6267	27.2478	0.86713	35.7	39.2
HiC_scaffold_215	1	23000	66	4360	18.9565	0.411174	35.2	56
HiC_scaffold_216	1	22979	5	701	3.05061	0.0305061	34.2	40.2
HiC_scaffold_217	1	22964	149	3904	17.0005	0.969866	35.4	39.1
HiC_scaffold_218	1	22956	119	10002	43.5703	0.77422	35.5	49.9
HiC_scaffold_220	1	22604	175	14171	62.6924	1.15555	35.7	51.1
HiC_scaffold_221	1	22426	21	2134	9.51574	0.134442	35.2	49.7
HiC_scaffold_222	1	22303	236	11697	52.4459	1.5658	35.1	47.1
HiC_scaffold_223	1	22199	108	4788	21.5685	0.685797	35.7	42.4
HiC_scaffold_224	1	22128	9	1061	4.79483	0.0557213	34.6	55
