#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	918809	58378407	77.786	1.78314	35.5	59.1
HiC_scaffold_2	1	56816963	694811	44164266	77.7308	1.77915	35.5	59.2
HiC_scaffold_3	1	109611085	1290133	83031168	75.7507	1.71498	35.5	58.8
HiC_scaffold_4	1	81599725	986924	62942778	77.136	1.76121	35.5	59.1
HiC_scaffold_5	1	72353455	890697	56663687	78.3151	1.7929	35.5	59.3
HiC_scaffold_6	1	67692486	834916	52697113	77.8478	1.79574	35.5	59.2
HiC_scaffold_7	1	59159807	723942	45743220	77.3214	1.77997	35.5	59.1
HiC_scaffold_8	1	13479537	86112	7594074	56.3378	0.934517	35.5	59.5
HiC_scaffold_9	1	58964884	725322	45796677	77.6677	1.78956	35.5	59.1
HiC_scaffold_10	1	36732878	448399	28258268	76.9291	1.77377	35.5	59
HiC_scaffold_11	1	27384	244	6004	21.9252	1.32727	35.4	43.8
HiC_scaffold_12	1	33592	3017	8868	26.3991	12.0325	35.1	46.3
HiC_scaffold_13	1	184337	8445	144780	78.5409	6.31274	35.5	51.2
HiC_scaffold_14	1	85992	3943	53859	62.6326	6.40494	34.9	44.9
HiC_scaffold_15	1	87022	899	25325	29.1018	1.40877	35.2	45.7
HiC_scaffold_16	1	89609	4023	10540	11.7622	4.80829	35.7	50.9
HiC_scaffold_17	1	164154	2852	59918	36.5011	2.48029	35.3	50.6
HiC_scaffold_18	1	104921	580	45187	43.0676	0.806245	35.4	53
HiC_scaffold_19	1	103720	371	26310	25.3664	0.505081	35.5	46.4
HiC_scaffold_20	1	90353	962	34809	38.5256	1.50536	35.1	49.1
HiC_scaffold_21	1	85252	382	21721	25.4786	0.628478	35.1	47.3
HiC_scaffold_22	1	80500	393	21367	26.5429	0.720845	35.5	49.1
HiC_scaffold_23	1	75743	375	21492	28.3749	0.726879	35.6	53.6
HiC_scaffold_24	1	75592	1977	17774	23.5131	3.69675	35.2	42.5
HiC_scaffold_25	1	72691	2145	36950	50.8316	4.20484	35.4	54.3
HiC_scaffold_26	1	71458	880	37660	52.7023	1.77678	35.6	46.6
HiC_scaffold_27	1	70045	3574	57069	81.4748	7.27839	35.4	53.6
HiC_scaffold_28	1	68558	60	4581	6.68193	0.129175	35.2	54.4
HiC_scaffold_29	1	68222	1053	22042	32.3092	2.27122	35.5	45.3
HiC_scaffold_30	1	67017	825	37892	56.5409	1.78505	35.4	47.1
HiC_scaffold_31	1	65972	127	10978	16.6404	0.283711	35.4	48
HiC_scaffold_32	1	64000	745	31407	49.0734	1.59684	35.5	49.8
HiC_scaffold_33	1	62684	639	16319	26.0338	1.2641	35.3	42.2
HiC_scaffold_34	1	60035	559	33140	55.2011	1.283	35.5	55
HiC_scaffold_35	1	59483	125	12484	20.9875	0.310223	35.4	49.8
HiC_scaffold_36	1	58601	289	3494	5.96236	0.71137	34.8	41.8
HiC_scaffold_37	1	57907	170	10552	18.2223	0.402024	35.3	47.7
HiC_scaffold_38	1	57623	284	3319	5.75985	0.670149	35	37.9
HiC_scaffold_39	1	56881	897	22682	39.8762	1.78779	35.5	49.6
HiC_scaffold_40	1	56115	675	10463	18.6456	1.51182	35.6	39.4
HiC_scaffold_41	1	55753	525	20741	37.2016	1.35598	35.5	41.8
HiC_scaffold_42	1	55361	104	3728	6.73398	0.262188	34.7	45.5
HiC_scaffold_43	1	55333	720	11976	21.6435	1.85649	35.1	39.6
HiC_scaffold_44	1	54697	2464	44758	81.829	6.60283	35.5	56.2
HiC_scaffold_45	1	54079	82	3025	5.59367	0.151057	35.8	44.7
HiC_scaffold_46	1	53000	217	7753	14.6283	0.604321	35.1	42.5
HiC_scaffold_47	1	52728	1209	19854	37.6536	3.22129	35	47.8
HiC_scaffold_48	1	52696	420	26109	49.5465	1.18345	35.4	53.6
HiC_scaffold_49	1	52574	91	3888	7.39529	0.253243	34.9	39.3
HiC_scaffold_50	1	52452	37	1201	2.28971	0.056852	36.1	52.6
HiC_scaffold_51	1	52291	255	6328	12.1015	0.602666	35.3	46.7
HiC_scaffold_52	1	50660	361	26555	52.4181	1.02408	35.5	57.3
HiC_scaffold_53	1	50444	1959	33768	66.9416	5.71765	35.5	56.4
HiC_scaffold_54	1	50000	627	40495	80.99	1.83312	35.5	60
HiC_scaffold_55	1	49402	104	6306	12.7647	0.307599	35.3	44.4
HiC_scaffold_56	1	48994	272	8259	16.8572	0.797812	35.4	41.5
HiC_scaffold_57	1	48961	142	6716	13.717	0.406977	35.8	45.1
HiC_scaffold_58	1	48913	644	35991	73.5817	1.95306	35.7	51.2
HiC_scaffold_59	1	48516	465	15682	32.3234	1.40671	35.3	48.8
HiC_scaffold_60	1	48449	404	31382	64.7733	1.23257	35.8	52.5
HiC_scaffold_61	1	48102	249	11150	23.1799	0.761049	35.4	46.2
HiC_scaffold_62	1	47095	458	30892	65.5951	1.43079	35.7	56.9
HiC_scaffold_63	1	45946	600	26396	57.4501	1.92354	35.4	52.4
HiC_scaffold_64	1	45702	239	6184	13.5311	0.700932	35.5	45.1
HiC_scaffold_65	1	45164	508	12308	27.2518	1.55279	35	45.1
HiC_scaffold_66	1	45000	2517	9765	21.7	7.757	35.2	46.6
HiC_scaffold_67	1	44932	973	11579	25.7701	2.67297	35.2	41.7
HiC_scaffold_68	1	44535	62	5614	12.6058	0.204289	35.2	45.2
HiC_scaffold_69	1	43359	459	10702	24.6823	1.55301	35.4	42.5
HiC_scaffold_70	1	43000	419	11753	27.3326	1.2153	35.6	42.3
HiC_scaffold_71	1	42000	461	14158	33.7095	1.40502	35.4	48.3
HiC_scaffold_72	1	41780	31	2251	5.38775	0.110723	35.5	39.1
HiC_scaffold_73	1	41131	92	5634	13.6977	0.323114	35.4	45.5
HiC_scaffold_74	1	41000	163	10769	26.2659	0.579951	35.6	56.8
HiC_scaffold_75	1	40673	188	5006	12.3079	0.677821	35.2	38.9
HiC_scaffold_76	1	40021	369	6153	15.3744	1.26748	35.3	40.1
HiC_scaffold_77	1	40000	62	4573	11.4325	0.22165	35.1	52
HiC_scaffold_78	1	39995	177	15762	39.4099	0.653382	35.4	50.8
HiC_scaffold_79	1	39987	52	4600	11.5037	0.191687	36.1	47.1
HiC_scaffold_80	1	39907	64	4685	11.7398	0.233067	35.5	52.1
HiC_scaffold_81	1	39785	322	7136	17.9364	0.933568	35.7	44.5
HiC_scaffold_82	1	39714	1655	10451	26.3157	5.84205	35.3	44.4
HiC_scaffold_83	1	39603	110	8200	20.7055	0.408176	35.6	54.5
HiC_scaffold_84	1	39032	1412	25588	65.5565	5.05575	35.4	49.2
HiC_scaffold_85	1	38821	372	9284	23.9149	1.36398	35.4	44.1
HiC_scaffold_86	1	38551	265	4893	12.6923	0.854323	35.2	47
HiC_scaffold_87	1	38336	250	7707	20.1038	0.94723	35.5	41.4
HiC_scaffold_88	1	38081	253	6989	18.353	0.937817	35.4	56.6
HiC_scaffold_89	1	37423	170	2144	5.7291	0.617	35.3	45.5
HiC_scaffold_90	1	37049	423	10898	29.4151	1.68347	35.4	42
HiC_scaffold_91	1	37000	493	30798	83.2378	1.91008	35.7	59.8
HiC_scaffold_92	1	36719	31	2546	6.93374	0.125303	36	53.7
HiC_scaffold_93	1	36624	487	8039	21.9501	1.74752	35.5	41.5
HiC_scaffold_94	1	36550	198	4110	11.2449	0.798249	35.5	40.7
HiC_scaffold_95	1	35915	1133	17179	47.8324	4.39343	35	44.6
HiC_scaffold_96	1	35569	481	12580	35.3679	2.0113	35.6	45.4
HiC_scaffold_97	1	35569	175	7719	21.7015	0.684669	35.1	47.3
HiC_scaffold_98	1	35521	229	4070	11.458	0.681681	35.3	48.1
HiC_scaffold_99	1	35305	976	24592	69.6559	3.62881	35.5	58.2
HiC_scaffold_100	1	35285	387	25481	72.2148	1.60862	35.7	57.4
