#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	696761	52183158	69.5312	1.35278	35.2	59.1
HiC_scaffold_2	1	56816963	532154	39704400	69.8812	1.3639	35.2	59.2
HiC_scaffold_3	1	109611085	978166	74085354	67.5893	1.30127	35.2	58.7
HiC_scaffold_4	1	81599725	751645	56347670	69.0537	1.34271	35.2	59.1
HiC_scaffold_5	1	72353455	679094	50780538	70.184	1.36784	35.2	59.3
HiC_scaffold_6	1	67692486	632817	47242326	69.7896	1.36203	35.2	59.2
HiC_scaffold_7	1	59159807	549019	40936084	69.1958	1.35111	35.2	59.1
HiC_scaffold_8	1	13479537	64476	6341903	47.0484	0.699086	35.2	59.4
HiC_scaffold_9	1	58964884	550984	40971221	69.4841	1.36025	35.2	59.1
HiC_scaffold_10	1	36732878	344777	25471559	69.3427	1.36506	35.2	59
HiC_scaffold_11	1	27384	239	6902	25.2045	1.27622	34.9	44.6
HiC_scaffold_12	1	33592	2584	8235	24.5148	10.2194	34.8	45.8
HiC_scaffold_13	1	184337	5895	138956	75.3815	4.45752	35.3	51.9
HiC_scaffold_14	1	85992	2561	44321	51.5408	4.113	34.7	45.5
HiC_scaffold_15	1	87022	1154	31318	35.9886	1.83748	34.9	46.6
HiC_scaffold_16	1	89609	2855	13196	14.7262	3.44814	35.5	50.8
HiC_scaffold_17	1	164154	1897	50200	30.581	1.66626	35.2	52.9
HiC_scaffold_18	1	104921	67	4782	4.55771	0.0895054	35.1	42.3
HiC_scaffold_19	1	103720	498	31742	30.6035	0.69381	35.2	47.8
HiC_scaffold_20	1	90353	753	30573	33.8373	1.17566	34.9	49.3
HiC_scaffold_21	1	85252	262	18707	21.9432	0.442758	35.1	47
HiC_scaffold_22	1	80500	418	21653	26.8981	0.758137	35.4	49.6
HiC_scaffold_23	1	75743	319	20054	26.4764	0.621351	35.2	53.3
HiC_scaffold_24	1	75592	1650	18205	24.0832	3.0474	35.1	43.3
HiC_scaffold_25	1	72691	1298	36041	49.5811	2.57127	35.2	53.6
HiC_scaffold_26	1	71458	696	36644	51.2805	1.4069	35.4	46.5
HiC_scaffold_27	1	70045	2474	51734	73.8582	5.01335	35	51.7
HiC_scaffold_28	1	68558	80	5507	8.03261	0.160536	34.3	54.2
HiC_scaffold_29	1	68222	777	19579	28.699	1.68712	35.1	44.7
HiC_scaffold_30	1	67017	706	33863	50.529	1.52188	35.1	46.1
HiC_scaffold_31	1	65972	74	7045	10.6788	0.16551	35.1	49.2
HiC_scaffold_32	1	64000	571	32346	50.5406	1.22084	35.1	49.5
HiC_scaffold_33	1	62684	686	20736	33.0802	1.39406	35.2	41.9
HiC_scaffold_34	1	60035	426	28881	48.1069	0.987024	35.3	55.5
HiC_scaffold_35	1	59483	118	11631	19.5535	0.288217	35.2	50.4
HiC_scaffold_36	1	58601	529	6644	11.3377	1.32069	35	49.5
HiC_scaffold_37	1	57907	120	10414	17.984	0.301069	35.5	50.8
HiC_scaffold_38	1	57623	231	3215	5.57937	0.554726	35.2	38.6
HiC_scaffold_39	1	56881	641	20695	36.383	1.31128	35.2	48.8
HiC_scaffold_40	1	56115	560	7867	14.0194	1.2553	35.3	38.1
HiC_scaffold_41	1	55753	782	23835	42.7511	2.02461	35.1	41
HiC_scaffold_42	1	55361	83	4008	7.23975	0.21246	35.2	47
HiC_scaffold_43	1	55333	548	11296	20.4146	1.40858	34.8	39.8
HiC_scaffold_44	1	54697	1808	47829	87.4436	4.86862	35.2	55.5
HiC_scaffold_45	1	54079	92	3432	6.34627	0.182085	35.6	46
HiC_scaffold_46	1	53000	159	5808	10.9585	0.432792	34.8	40.4
HiC_scaffold_47	1	52728	1341	16663	31.6018	3.57144	34.7	48
HiC_scaffold_48	1	52696	344	23181	43.9901	0.962692	35.3	53.6
HiC_scaffold_49	1	52574	82	4696	8.93217	0.228706	35.4	41.2
HiC_scaffold_50	1	52452	22	689	1.31358	0.0275681	34.7	50.8
HiC_scaffold_51	1	52291	204	7399	14.1497	0.537607	35	45.6
HiC_scaffold_52	1	50660	337	25875	51.0758	0.966107	35.1	57.6
HiC_scaffold_53	1	50444	1179	30491	60.4452	3.43365	35.3	56.6
HiC_scaffold_54	1	50000	550	40019	80.038	1.61546	35.4	59.8
HiC_scaffold_55	1	49402	54	4502	9.11299	0.160176	35.7	45.9
HiC_scaffold_56	1	48994	243	8389	17.1225	0.677614	35.3	43.5
HiC_scaffold_57	1	48961	159	6493	13.2616	0.47881	35.4	41.6
HiC_scaffold_58	1	48913	234	20823	42.5715	0.703453	35.1	50.2
HiC_scaffold_59	1	48516	732	11430	23.5592	2.23475	35.3	48.4
HiC_scaffold_60	1	48449	272	22954	47.3777	0.827344	35	51.8
HiC_scaffold_61	1	48102	93	7606	15.8122	0.278907	35	49.3
HiC_scaffold_62	1	47095	354	29722	63.1107	1.10502	35.3	56.5
HiC_scaffold_63	1	45946	504	23376	50.8771	1.6194	35	50.7
HiC_scaffold_64	1	45702	157	5450	11.9251	0.448864	35.3	43.6
HiC_scaffold_65	1	45164	374	11070	24.5107	1.10745	34.9	45.9
HiC_scaffold_66	1	45000	488	6493	14.4289	1.53567	34.8	47.5
HiC_scaffold_67	1	44932	864	11937	26.5668	2.42068	34.9	41.6
HiC_scaffold_68	1	44535	28	2730	6.13001	0.0926911	34.6	46.1
