#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	1072966	61622874	82.1091	2.07813	35.6	59.1
HiC_scaffold_2	1	56816963	829787	46991927	82.7076	2.12132	35.6	59.2
HiC_scaffold_3	1	109611085	1500991	87684821	79.9963	1.99187	35.6	58.7
HiC_scaffold_4	1	81599725	1149051	66367321	81.3328	2.04606	35.6	59.1
HiC_scaffold_5	1	72353455	1048596	59888734	82.7725	2.10668	35.6	59.2
HiC_scaffold_6	1	67692486	981161	55825305	82.469	2.10651	35.6	59.1
HiC_scaffold_7	1	59159807	852618	48369273	81.7604	2.09182	35.6	59
HiC_scaffold_8	1	13479537	102231	8425022	62.5023	1.10689	35.6	59.4
HiC_scaffold_9	1	58964884	850247	48418531	82.1142	2.09392	35.6	59.1
HiC_scaffold_10	1	36732878	535832	29986665	81.6344	2.11644	35.5	59
HiC_scaffold_11	1	27384	232	6457	23.5795	1.2362	35.2	45.6
HiC_scaffold_12	1	33592	3157	8325	24.7827	12.5898	35.1	45.8
HiC_scaffold_13	1	184337	9235	148163	80.3762	7.0089	35.6	52.7
HiC_scaffold_14	1	85992	3387	54813	63.742	5.46069	34.9	45.6
HiC_scaffold_15	1	87022	1097	27962	32.1321	1.74001	35.3	46
HiC_scaffold_16	1	89609	3745	12974	14.4785	4.4785	35.7	50.8
HiC_scaffold_17	1	164154	4206	61720	37.5988	3.69543	35.3	49.7
HiC_scaffold_18	1	104921	663	47872	45.6267	0.923609	35.3	52.7
HiC_scaffold_19	1	103720	695	39774	38.3475	0.974508	35.4	48.8
HiC_scaffold_20	1	90353	767	37325	41.3102	1.21512	35.3	49.6
HiC_scaffold_21	1	85252	520	29750	34.8965	0.860214	35.3	48.2
HiC_scaffold_22	1	80500	573	27666	34.3677	1.04593	35.6	49.4
HiC_scaffold_23	1	75743	500	23585	31.1382	0.964987	35.5	55.5
HiC_scaffold_24	1	75592	2758	22014	29.1221	5.13771	35.3	42.8
HiC_scaffold_25	1	72691	2253	37012	50.9169	4.46212	35.4	54.1
HiC_scaffold_26	1	71458	985	42389	59.3202	1.97852	35.5	46.9
HiC_scaffold_27	1	70045	3439	54420	77.6929	6.96946	35.4	52.6
HiC_scaffold_28	1	68558	82	4679	6.82488	0.174699	35.2	54
HiC_scaffold_29	1	68222	1009	20985	30.7599	2.18539	35.6	45.8
HiC_scaffold_30	1	67017	1051	42560	63.5063	2.28253	35.3	46.7
HiC_scaffold_31	1	65972	120	10346	15.6824	0.270933	35.8	47.3
HiC_scaffold_32	1	64000	907	37495	58.5859	1.94036	35.6	48.5
HiC_scaffold_33	1	62684	705	19929	31.7928	1.42263	35.2	42.1
HiC_scaffold_34	1	60035	646	36069	60.08	1.47286	35.6	55.6
HiC_scaffold_35	1	59483	160	14110	23.7211	0.393894	35.8	50.6
HiC_scaffold_36	1	58601	690	6957	11.8718	1.71282	35.1	47.2
HiC_scaffold_37	1	57907	198	12744	22.0077	0.499128	35.4	48.5
HiC_scaffold_38	1	57623	315	3217	5.58284	0.729674	35.4	38.8
HiC_scaffold_39	1	56881	910	22003	38.6825	1.8696	35.5	49
HiC_scaffold_40	1	56115	744	11338	20.2049	1.68622	35.7	39.5
HiC_scaffold_41	1	55753	787	24848	44.568	2.0268	35.4	41.6
HiC_scaffold_42	1	55361	89	2876	5.19499	0.22057	34.5	40.3
HiC_scaffold_43	1	55333	757	12864	23.2483	1.93328	35.2	39.6
HiC_scaffold_44	1	54697	2526	47132	86.1693	6.7681	35.6	55.7
HiC_scaffold_45	1	54079	97	4059	7.50569	0.194882	35.7	44.6
HiC_scaffold_46	1	53000	192	7116	13.4264	0.527849	35.4	41.4
HiC_scaffold_47	1	52728	1856	18917	35.8766	4.94377	35.1	46.5
HiC_scaffold_48	1	52696	441	26241	49.7969	1.23051	35.8	53.4
HiC_scaffold_49	1	52574	97	4011	7.62925	0.2669	35.3	40.3
HiC_scaffold_50	1	52452	32	1270	2.42126	0.0485968	34.5	53.2
HiC_scaffold_51	1	52291	278	7287	13.9355	0.68354	35.2	46.8
HiC_scaffold_52	1	50660	437	28270	55.8034	1.2531	35.6	56.9
