#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	776868	53337269	71.0689	1.49518	35.6	59
HiC_scaffold_2	1	56816963	585537	40290034	70.912	1.48741	35.6	59.1
HiC_scaffold_3	1	109611085	1066386	74115753	67.617	1.40627	35.6	58.6
HiC_scaffold_4	1	81599725	828604	57093730	69.968	1.46667	35.6	59
HiC_scaffold_5	1	72353455	753394	51817969	71.6178	1.50548	35.6	59.2
HiC_scaffold_6	1	67692486	704558	48256772	71.2882	1.50399	35.6	59.1
HiC_scaffold_7	1	59159807	606880	41437132	70.0427	1.48	35.6	58.9
HiC_scaffold_8	1	13479537	145573	9886858	73.3472	1.57294	35.6	59.4
HiC_scaffold_9	1	58964884	614304	41897232	71.0545	1.5041	35.6	59
HiC_scaffold_10	1	36732878	375732	25553533	69.5658	1.47354	35.6	58.8
HiC_scaffold_11	1	27384	249	6465	23.6087	1.34308	35.5	42.9
HiC_scaffold_12	1	33592	1457	8501	25.3066	5.8082	35.2	45.8
HiC_scaffold_13	1	184337	6731	144780	78.5409	5.18069	35.5	53.1
HiC_scaffold_14	1	85992	1876	40494	47.0904	3.03491	35.1	43.9
HiC_scaffold_15	1	87022	1000	19182	22.0427	1.5729	35.4	43.4
HiC_scaffold_16	1	89609	4676	12090	13.4919	5.63534	35.8	51
HiC_scaffold_17	1	164154	6519	64460	39.268	5.77455	35.4	50.8
HiC_scaffold_18	1	104921	113	6777	6.45915	0.144852	35.6	44.5
HiC_scaffold_19	1	103720	550	29978	28.9028	0.74865	35.5	46.7
HiC_scaffold_20	1	90353	742	21012	23.2555	1.13365	35	47.9
HiC_scaffold_21	1	85252	246	12235	14.3516	0.38785	35.3	46.1
HiC_scaffold_22	1	80500	339	19274	23.9429	0.611193	35.7	50.5
HiC_scaffold_23	1	75743	436	18908	24.9634	0.840315	35.5	51.8
HiC_scaffold_24	1	75592	1681	18431	24.3822	3.10768	35.4	42.3
HiC_scaffold_25	1	72691	686	29147	40.0971	1.33088	35.4	53.6
HiC_scaffold_26	1	71458	862	28796	40.2978	1.73362	35.4	43.8
HiC_scaffold_27	1	70045	1866	48394	69.0899	3.7561	35.4	52
HiC_scaffold_28	1	68558	84	3807	5.55296	0.157604	35.3	54.3
HiC_scaffold_29	1	68222	667	16236	23.7988	1.44883	35.6	45.9
HiC_scaffold_30	1	67017	513	24836	37.0593	1.10821	35.5	44.7
HiC_scaffold_31	1	65972	60	6655	10.0876	0.135603	35.8	45.3
HiC_scaffold_32	1	64000	775	33553	52.4266	1.68242	35.6	48.3
HiC_scaffold_33	1	62684	614	15164	24.1912	1.1247	35.3	42
HiC_scaffold_34	1	60035	402	26111	43.493	0.905872	35.4	55
HiC_scaffold_35	1	59483	111	10640	17.8875	0.272599	35.6	49
HiC_scaffold_36	1	58601	1546	4983	8.50327	3.83671	35.4	48
HiC_scaffold_37	1	57907	162	8330	14.3851	0.352185	35.9	47.4
HiC_scaffold_38	1	57623	326	3258	5.65399	0.738438	35.5	38.5
HiC_scaffold_39	1	56881	747	15273	26.8508	1.36986	35.5	47.7
HiC_scaffold_40	1	56115	580	8153	14.5291	1.28793	35.7	38
HiC_scaffold_41	1	55753	1292	14578	26.1475	3.36716	35.5	42.2
HiC_scaffold_42	1	55361	111	4570	8.25491	0.280396	35.8	46.5
HiC_scaffold_43	1	55333	239	6720	12.1447	0.595829	35	42.1
HiC_scaffold_44	1	54697	1713	41957	76.708	4.59115	35.7	54.3
HiC_scaffold_45	1	54079	82	3652	6.75308	0.166959	35.9	44.3
HiC_scaffold_46	1	53000	416	7805	14.7264	1.15868	35.4	38.8
HiC_scaffold_47	1	52728	952	27689	52.5129	2.52173	35	43.6
HiC_scaffold_48	1	52696	261	19233	36.498	0.731042	35.5	49.9
HiC_scaffold_49	1	52574	86	2509	4.77232	0.23641	35.4	40.2
HiC_scaffold_50	1	52452	53	1192	2.27255	0.0645352	36	53.6
HiC_scaffold_51	1	52291	334	6100	11.6655	0.915033	35.6	46.8
HiC_scaffold_52	1	50660	372	25554	50.4422	1.08097	35.8	54.6
HiC_scaffold_53	1	50444	836	28569	56.6351	2.42661	35.6	56.3
HiC_scaffold_54	1	50000	566	37460	74.92	1.62248	35.7	59.7
HiC_scaffold_55	1	49402	246	7564	15.3111	0.724869	35.4	43.3
HiC_scaffold_56	1	48994	338	6199	12.6526	0.95626	35.7	44.2
HiC_scaffold_57	1	48961	96	4023	8.21674	0.281285	35.6	46.7
HiC_scaffold_58	1	48913	361	20579	42.0727	1.07213	35.9	47.6
HiC_scaffold_59	1	48516	163	8207	16.9161	0.494373	35.3	46.2
HiC_scaffold_60	1	48449	226	19928	41.1319	0.689447	35.6	50.3
HiC_scaffold_61	1	48102	153	9070	18.8558	0.439254	35.2	45
HiC_scaffold_62	1	47095	454	31785	67.4912	1.40992	35.5	54.7
HiC_scaffold_63	1	45946	375	24478	53.2756	1.1919	35.7	58
HiC_scaffold_64	1	45702	314	6372	13.9425	0.915649	35.1	45.6
HiC_scaffold_65	1	45164	208	11003	24.3623	0.645824	35.2	41.9
HiC_scaffold_66	1	45000	3420	10465	23.2556	10.5385	35.2	44.2
HiC_scaffold_67	1	44932	804	10017	22.2937	2.15134	35.2	40.4
HiC_scaffold_68	1	44535	27	3230	7.25272	0.0837094	35.3	43.4
HiC_scaffold_69	1	43359	480	9204	21.2274	1.60786	35.6	42.3
HiC_scaffold_70	1	43000	903	14621	34.0023	2.81298	35.4	42.7
HiC_scaffold_71	1	42000	322	12189	29.0214	0.906762	35.8	48.4
HiC_scaffold_72	1	41780	32	1931	4.62183	0.11247	35.3	36.7
HiC_scaffold_73	1	41131	31	2411	5.86176	0.108823	35.9	48.5
HiC_scaffold_74	1	41000	187	12427	30.3098	0.677098	35.5	53.3
HiC_scaffold_75	1	40673	113	4018	9.87879	0.410985	34.9	43.1
HiC_scaffold_76	1	40021	72	2509	6.26921	0.219885	35.4	41.7
HiC_scaffold_77	1	40000	37	3315	8.2875	0.130975	35.8	53.1
HiC_scaffold_78	1	39995	257	18999	47.5034	0.949794	35.9	51.9
HiC_scaffold_79	1	39987	22	1658	4.14635	0.0817016	35	40.3
HiC_scaffold_80	1	39907	57	3329	8.34189	0.207933	35.7	59.4
HiC_scaffold_81	1	39785	342	6730	16.9159	0.998467	35.4	46.1
HiC_scaffold_82	1	39714	2041	12612	31.7571	7.1954	35.2	43.1
HiC_scaffold_83	1	39603	101	8651	21.8443	0.374694	35.7	52.1
HiC_scaffold_84	1	39032	417	13612	34.8739	1.49613	35.5	49.2
HiC_scaffold_85	1	38821	221	8271	21.3055	0.801473	35.5	44.7
HiC_scaffold_86	1	38551	142	5376	13.9452	0.437291	35	44
HiC_scaffold_87	1	38336	89	4862	12.6826	0.340333	35	46.3
HiC_scaffold_88	1	38081	264	6286	16.5069	0.969591	35.7	56.2
HiC_scaffold_89	1	37423	108	1724	4.60679	0.381022	35.7	44.4
HiC_scaffold_90	1	37049	250	10025	27.0588	0.984696	35.7	45.1
HiC_scaffold_91	1	37000	427	29571	79.9216	1.67619	35.5	59.8
HiC_scaffold_92	1	36719	262	4642	12.642	1.05727	35.5	44.2
HiC_scaffold_93	1	36624	220	6726	18.365	0.793605	35.4	42
