#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	902724	58082993	77.3924	1.75498	35.4	59.2
HiC_scaffold_2	1	56816963	682883	43907912	77.2796	1.75278	35.4	59.2
HiC_scaffold_3	1	109611085	1259370	82374215	75.1514	1.67707	35.4	58.8
HiC_scaffold_4	1	81599725	967505	62434088	76.5126	1.73009	35.4	59.1
HiC_scaffold_5	1	72353455	870966	56207022	77.684	1.75637	35.4	59.3
HiC_scaffold_6	1	67692486	818644	52514516	77.5781	1.7642	35.4	59.2
HiC_scaffold_7	1	59159807	709046	45377956	76.704	1.74655	35.4	59
HiC_scaffold_8	1	13479537	83484	7484207	55.5227	0.907891	35.4	59.5
HiC_scaffold_9	1	58964884	710221	45550591	77.2504	1.75645	35.4	59.2
HiC_scaffold_10	1	36732878	436919	28025044	76.2942	1.73262	35.4	59
HiC_scaffold_11	1	27384	229	5921	21.6221	1.23433	35.4	43.6
HiC_scaffold_12	1	33592	4492	9765	29.0694	18.0584	35	46.1
HiC_scaffold_13	1	184337	8393	144806	78.555	6.30413	35.4	51
HiC_scaffold_14	1	85992	3086	45834	53.3003	4.98934	34.9	45.2
HiC_scaffold_15	1	87022	854	26040	29.9235	1.36001	35.2	45.5
HiC_scaffold_16	1	89609	3498	10856	12.1149	4.27583	35.7	51
HiC_scaffold_17	1	164154	2778	54224	33.0324	2.43218	35.2	49.9
HiC_scaffold_18	1	104921	91	7428	7.07961	0.12497	34.7	46.4
HiC_scaffold_19	1	103720	529	33998	32.7786	0.747744	35.5	48.3
HiC_scaffold_20	1	90353	753	34205	37.8571	1.19071	35	50.8
HiC_scaffold_21	1	85252	362	24120	28.2926	0.606778	35.2	46.7
HiC_scaffold_22	1	80500	534	23562	29.2696	0.983143	35.1	50
HiC_scaffold_23	1	75743	421	23101	30.4992	0.80521	35.7	55.2
HiC_scaffold_24	1	75592	1674	17410	23.0315	3.10932	35.2	42.5
HiC_scaffold_25	1	72691	1228	34274	47.1503	2.39673	35.3	53.4
HiC_scaffold_26	1	71458	797	35292	49.3885	1.60413	35.4	46.8
HiC_scaffold_27	1	70045	3064	56352	80.4511	6.15456	35.1	50.7
HiC_scaffold_28	1	68558	87	5141	7.49876	0.175647	35	55.1
HiC_scaffold_29	1	68222	888	20164	29.5564	1.92533	35.5	45.6
HiC_scaffold_30	1	67017	921	36036	53.7714	1.98239	35.3	44.8
HiC_scaffold_31	1	65972	74	7423	11.2517	0.166631	35.2	46.6
HiC_scaffold_32	1	64000	763	33828	52.8563	1.6617	35.4	48.6
HiC_scaffold_33	1	62684	707	20474	32.6622	1.47427	35.3	42.4
HiC_scaffold_34	1	60035	389	25276	42.1021	0.872358	35.4	54.9
HiC_scaffold_35	1	59483	134	11828	19.8847	0.329439	35.4	51.2
HiC_scaffold_36	1	58601	179	4363	7.44527	0.445863	34.9	42
HiC_scaffold_37	1	57907	180	10520	18.1671	0.42886	35.3	47.1
HiC_scaffold_38	1	57623	222	2948	5.11601	0.524547	35.4	38.1
HiC_scaffold_39	1	56881	818	21500	37.7982	1.70495	35.2	49
HiC_scaffold_40	1	56115	639	9335	16.6355	1.4304	35.6	38.5
HiC_scaffold_41	1	55753	760	22707	40.7279	1.95941	35.2	40.8
HiC_scaffold_42	1	55361	120	4972	8.98105	0.30778	35.2	48
HiC_scaffold_43	1	55333	629	10897	19.6935	1.62003	35	39.8
HiC_scaffold_44	1	54697	1867	48909	89.4181	5.02949	35.4	55.7
HiC_scaffold_45	1	54079	74	2396	4.43056	0.151464	35.5	42.7
HiC_scaffold_46	1	53000	240	6797	12.8245	0.666245	35.2	40.2
HiC_scaffold_47	1	52728	2240	24564	46.5863	5.98447	35	48.2
HiC_scaffold_48	1	52696	268	21055	39.9556	0.743662	35.3	54.4
HiC_scaffold_49	1	52574	121	4845	9.21558	0.341443	34.8	42.4
HiC_scaffold_50	1	52452	42	1063	2.02661	0.0426676	35.1	52.8
HiC_scaffold_51	1	52291	203	6262	11.9753	0.506091	35.3	45.3
HiC_scaffold_52	1	50660	440	30174	59.5618	1.27991	35.4	56.9
HiC_scaffold_53	1	50444	1257	32380	64.19	3.66749	35.5	56.1
HiC_scaffold_54	1	50000	661	41864	83.728	1.93232	35.4	59.8
HiC_scaffold_55	1	49402	104	5236	10.5988	0.305554	35.5	45.1
HiC_scaffold_56	1	48994	296	8829	18.0206	0.858513	35.5	44
HiC_scaffold_57	1	48961	151	7070	14.4401	0.454934	35	41.7
HiC_scaffold_58	1	48913	172	12722	26.0094	0.518983	35.7	49.6
HiC_scaffold_59	1	48516	822	12718	26.214	2.51206	35.5	48.2
HiC_scaffold_60	1	48449	354	26851	55.4212	1.06851	35.6	53
HiC_scaffold_61	1	48102	232	11010	22.8889	0.702403	34.8	47.4
HiC_scaffold_62	1	47095	456	32439	68.8799	1.42317	35.5	56
HiC_scaffold_63	1	45946	690	29029	63.1807	2.20962	35.2	51.7
HiC_scaffold_64	1	45702	201	6188	13.5399	0.599733	35.1	46
HiC_scaffold_65	1	45164	388	10116	22.3984	1.18353	35.3	43.3
HiC_scaffold_66	1	45000	927	8536	18.9689	2.87349	35.2	46.5
HiC_scaffold_67	1	44932	944	10605	23.6023	2.69316	35.3	41.6
HiC_scaffold_68	1	44535	57	6001	13.4748	0.190996	35.4	42.6
HiC_scaffold_69	1	43359	376	14293	32.9643	1.26571	35.3	42.9
HiC_scaffold_70	1	43000	361	10170	23.6512	1.09774	35.4	40.2
HiC_scaffold_71	1	42000	384	13884	33.0571	1.22014	35.4	48.1
HiC_scaffold_72	1	41780	51	2722	6.51508	0.181809	35.1	39.6
HiC_scaffold_73	1	41131	51	3932	9.5597	0.177093	35.1	50
HiC_scaffold_74	1	41000	178	12607	30.7488	0.637049	35.5	56.3
HiC_scaffold_75	1	40673	248	4514	11.0983	0.905515	35.5	39.3
HiC_scaffold_76	1	40021	311	6177	15.4344	1.08178	35	40.4
HiC_scaffold_77	1	40000	42	3915	9.7875	0.14905	35.6	52
HiC_scaffold_78	1	39995	170	17272	43.1854	0.629779	35.3	52
HiC_scaffold_79	1	39987	53	5746	14.3697	0.19859	35.3	42.9
HiC_scaffold_80	1	39907	53	3812	9.55221	0.191144	35.4	53.8
HiC_scaffold_81	1	39785	415	7169	18.0194	1.26156	35.1	44
HiC_scaffold_82	1	39714	2131	11266	28.3678	7.53102	35.1	44
HiC_scaffold_83	1	39603	106	9593	24.2229	0.398278	35	51.8
HiC_scaffold_84	1	39032	1410	24425	62.5769	5.08204	35.2	49.6
HiC_scaffold_85	1	38821	366	9000	23.1833	1.35517	35.3	45.1
HiC_scaffold_86	1	38551	316	5731	14.866	1.02978	35	46.9
HiC_scaffold_87	1	38336	184	6927	18.0692	0.70709	35	42.1
HiC_scaffold_88	1	38081	262	7726	20.2883	0.951472	35.2	54.8
HiC_scaffold_89	1	37423	153	1718	4.59076	0.56671	35.5	44.4
HiC_scaffold_90	1	37049	571	9416	25.415	2.28835	35.3	40.8
HiC_scaffold_91	1	37000	472	30745	83.0946	1.87046	35.5	59.9
HiC_scaffold_92	1	36719	49	3274	8.91636	0.193769	35.2	54.2
HiC_scaffold_93	1	36624	467	6884	18.7964	1.75295	35.5	38.6
HiC_scaffold_94	1	36550	174	4326	11.8358	0.708892	35.7	42.1
HiC_scaffold_95	1	35915	1189	17668	49.1939	4.67752	34.9	45.1
HiC_scaffold_96	1	35569	441	11618	32.6633	1.83581	35.2	46.6
HiC_scaffold_97	1	35569	161	9651	27.1332	0.644297	35.7	46.9
HiC_scaffold_98	1	35521	243	5388	15.1685	0.777625	35.2	47.2
HiC_scaffold_99	1	35305	1181	27137	76.8645	4.40312	35.4	58.2
HiC_scaffold_100	1	35285	382	25382	71.9342	1.57673	35.4	57.3
HiC_scaffold_101	1	35090	286	13277	37.837	1.08814	34.6	54.4
HiC_scaffold_102	1	34736	40	3695	10.6374	0.169536	35.8	51.5
HiC_scaffold_103	1	34662	718	14901	42.9894	2.84883	35.4	41.9
HiC_scaffold_104	1	34539	139	11376	32.9367	0.593445	35.6	49.2
HiC_scaffold_105	1	34367	68	4612	13.4199	0.28635	35.5	50.5
HiC_scaffold_106	1	34092	17	895	2.62525	0.0585475	35.9	50.7
HiC_scaffold_107	1	34034	1035	28300	83.1521	4.33705	35.4	58.3
HiC_scaffold_108	1	34000	187	4300	12.6471	0.818324	35.5	38.4
HiC_scaffold_109	1	33013	316	10825	32.7901	1.28062	35	44.5
HiC_scaffold_110	1	32894	44	2592	7.87986	0.172737	35	46.7
HiC_scaffold_111	1	32703	145	10949	33.4801	0.657096	35.5	48
HiC_scaffold_112	1	32055	124	9626	30.0296	0.557136	35.5	52.7
HiC_scaffold_113	1	31996	206	3720	11.6265	0.638674	35.1	45.4
HiC_scaffold_114	1	31869	186	8184	25.6801	0.765415	35.2	50.9
HiC_scaffold_115	1	31497	190	6119	19.4272	0.880147	35.4	42.9
HiC_scaffold_116	1	31452	197	15046	47.838	0.928717	35.3	55.1
HiC_scaffold_117	1	31435	137	11023	35.066	0.651567	35.8	52.2
HiC_scaffold_118	1	31168	269	18152	58.2392	1.25757	35.2	56.7
HiC_scaffold_119	1	31094	58	4602	14.8003	0.277803	35.5	47.6
HiC_scaffold_120	1	31000	105	8305	26.7903	0.499742	35.6	49
HiC_scaffold_121	1	30892	34	3659	11.8445	0.164703	34.9	42.8
HiC_scaffold_122	1	30671	317	6957	22.6827	1.54185	35.5	38.8
HiC_scaffold_123	1	30159	391	24511	81.2726	1.91233	35.5	60
HiC_scaffold_124	1	30112	10	1048	3.48034	0.046161	35.3	37.8
HiC_scaffold_125	1	30000	107	2790	9.3	0.533167	35.1	38.5
HiC_scaffold_126	1	30000	40	3608	12.0267	0.191567	35.6	45.1
HiC_scaffold_127	1	29632	366	5170	17.4474	1.59662	35.2	44.8
HiC_scaffold_128	1	29216	119	8795	30.1034	0.608365	35.4	49.8
HiC_scaffold_129	1	29000	41	2328	8.02759	0.189276	35	53.8
HiC_scaffold_130	1	28743	33	2516	8.75344	0.171903	34.8	46.8
HiC_scaffold_131	1	28267	519	8558	30.2756	2.73283	35.4	41
HiC_scaffold_132	1	28006	395	6687	23.877	2.08359	35.3	40.6
HiC_scaffold_133	1	27859	105	8672	31.1282	0.551779	35.2	53.5
