#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	771171	53006398	70.6281	1.48856	35.5	59.2
HiC_scaffold_2	1	56816963	586632	40259444	70.8581	1.49487	35.4	59.2
HiC_scaffold_3	1	109611085	1081438	75166205	68.5754	1.43094	35.5	58.8
HiC_scaffold_4	1	81599725	829392	57072220	69.9417	1.47314	35.5	59.1
HiC_scaffold_5	1	72353455	753022	51628941	71.3566	1.50832	35.5	59.3
HiC_scaffold_6	1	67692486	702624	48003948	70.9147	1.50424	35.5	59.2
HiC_scaffold_7	1	59159807	608591	41584953	70.2926	1.48944	35.5	59
HiC_scaffold_8	1	13479537	72001	6523161	48.3931	0.777529	35.4	59.4
HiC_scaffold_9	1	58964884	610891	41746558	70.799	1.50066	35.5	59.2
HiC_scaffold_10	1	36732878	375351	25669732	69.8822	1.47911	35.4	59
HiC_scaffold_11	1	27384	229	5664	20.6836	1.2309	35.7	43.8
HiC_scaffold_12	1	33592	1268	8109	24.1397	5.09059	35.1	45.1
HiC_scaffold_13	1	184337	7360	141108	76.5489	5.51233	35.5	50.9
HiC_scaffold_14	1	85992	2266	48063	55.8924	3.69848	35.1	45.4
HiC_scaffold_15	1	87022	1488	29953	34.42	2.36622	35.2	47.1
HiC_scaffold_16	1	89609	3387	11565	12.9061	4.2733	35.7	50.6
HiC_scaffold_17	1	164154	4359	53511	32.598	3.79971	35.4	49.5
HiC_scaffold_18	1	104921	199	10772	10.2668	0.273673	35.5	44.2
HiC_scaffold_19	1	103720	436	30650	29.5507	0.606228	35.6	48.7
HiC_scaffold_20	1	90353	653	31590	34.9629	1.03906	35.3	51.4
HiC_scaffold_21	1	85252	283	18835	22.0933	0.468235	35.3	45.9
HiC_scaffold_22	1	80500	431	20702	25.7168	0.789553	35.4	48
HiC_scaffold_23	1	75743	408	21182	27.9656	0.791281	35.6	52.2
HiC_scaffold_24	1	75592	1779	18339	24.2605	3.33613	35.3	43.3
HiC_scaffold_25	1	72691	2262	36599	50.3487	4.45447	35.4	54.2
HiC_scaffold_26	1	71458	728	36767	51.4526	1.47264	35.4	47.2
HiC_scaffold_27	1	70045	3801	52282	74.6406	7.69817	35.2	53
HiC_scaffold_28	1	68558	110	5649	8.23974	0.222396	35.4	55.9
HiC_scaffold_29	1	68222	836	19188	28.1258	1.79669	35.3	46.6
HiC_scaffold_30	1	67017	1188	36991	55.1964	2.58485	35.3	42.5
HiC_scaffold_31	1	65972	46	5080	7.70024	0.101877	34.3	45.8
