#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	951916	58941838	78.5367	1.84668	35.6	59.2
HiC_scaffold_2	1	56816963	724083	44712970	78.6965	1.85389	35.6	59.2
HiC_scaffold_3	1	109611085	1335966	83835404	76.4844	1.77521	35.6	58.8
HiC_scaffold_4	1	81599725	1025956	63594855	77.9351	1.83	35.6	59.1
HiC_scaffold_5	1	72353455	925615	57204736	79.0629	1.86287	35.6	59.3
HiC_scaffold_6	1	67692486	866573	53375230	78.8496	1.86341	35.6	59.2
HiC_scaffold_7	1	59159807	749685	46179579	78.059	1.84287	35.6	59.1
HiC_scaffold_8	1	13479537	88586	7664356	56.8592	0.961082	35.5	59.5
HiC_scaffold_9	1	58964884	753150	46261125	78.4554	1.85828	35.6	59.2
HiC_scaffold_10	1	36732878	463226	28456411	77.4685	1.83292	35.5	59
HiC_scaffold_11	1	27384	209	5642	20.6033	1.1208	35.4	43.8
HiC_scaffold_12	1	33592	3431	9630	28.6675	13.8384	35.1	46.7
HiC_scaffold_13	1	184337	7765	144853	78.5805	5.89434	35.6	52.5
HiC_scaffold_14	1	85992	3869	47081	54.7504	6.2664	35	46.1
HiC_scaffold_15	1	87022	1012	26813	30.8117	1.60921	35.4	45.1
HiC_scaffold_16	1	89609	2407	9406	10.4967	2.95887	35.7	51
HiC_scaffold_17	1	164154	4543	59509	36.2519	3.98146	35.5	50.5
HiC_scaffold_18	1	104921	670	50727	48.3478	0.936009	35.5	53.1
HiC_scaffold_19	1	103720	517	31746	30.6074	0.708311	35.6	47.1
HiC_scaffold_20	1	90353	771	34045	37.68	1.22484	35.3	50.2
HiC_scaffold_21	1	85252	370	24242	28.4357	0.622613	35.4	47.5
HiC_scaffold_22	1	80500	465	23604	29.3217	0.851068	35.5	49.9
HiC_scaffold_23	1	75743	309	19424	25.6446	0.593533	35.9	54.8
HiC_scaffold_24	1	75592	1176	17426	23.0527	2.20461	35.4	43.4
HiC_scaffold_25	1	72691	2075	36674	50.4519	4.11739	35.5	54.4
HiC_scaffold_26	1	71458	731	39586	55.3976	1.48386	35.6	48.2
HiC_scaffold_27	1	70045	3339	54895	78.371	6.74572	35.4	52.6
HiC_scaffold_28	1	68558	63	4398	6.41501	0.132588	35.3	52.5
HiC_scaffold_29	1	68222	932	22043	32.3107	2.02892	35.5	46.4
HiC_scaffold_30	1	67017	841	37579	56.0738	1.82172	35.3	46.7
HiC_scaffold_31	1	65972	86	8468	12.8357	0.193067	35.8	46.5
HiC_scaffold_32	1	64000	698	34082	53.2531	1.53609	35.6	49.4
HiC_scaffold_33	1	62684	588	18627	29.7157	1.18713	35.5	43.7
HiC_scaffold_34	1	60035	452	29441	49.0397	1.04624	35.5	55.3
HiC_scaffold_35	1	59483	144	12292	20.6647	0.351126	35.6	50.7
HiC_scaffold_36	1	58601	843	6943	11.8479	2.1042	35.4	50.9
HiC_scaffold_37	1	57907	215	13357	23.0663	0.528295	35.7	48
HiC_scaffold_38	1	57623	188	3033	5.26352	0.449196	35.5	37.5
HiC_scaffold_39	1	56881	638	17678	31.0789	1.25288	35.4	48.5
HiC_scaffold_40	1	56115	422	5120	9.12412	0.948303	35.6	38
HiC_scaffold_41	1	55753	666	21617	38.7728	1.72566	35.4	42.1
HiC_scaffold_42	1	55361	90	4239	7.65701	0.23885	35.5	45.9
HiC_scaffold_43	1	55333	471	9809	17.7272	1.22337	35.1	39.7
HiC_scaffold_44	1	54697	2745	49681	90.8295	7.36656	35.6	55.9
HiC_scaffold_45	1	54079	75	4601	8.50792	0.174079	35.2	46.9
HiC_scaffold_46	1	53000	190	7479	14.1113	0.519	35.7	41.2
HiC_scaffold_47	1	52728	1639	21383	40.5534	4.38617	35.2	48.2
HiC_scaffold_48	1	52696	253	19168	36.3747	0.706828	35.3	51.5
HiC_scaffold_49	1	52574	133	5337	10.1514	0.369498	35.1	39.6
HiC_scaffold_50	1	52452	22	879	1.67582	0.0269961	36	52.3
HiC_scaffold_51	1	52291	206	6079	11.6253	0.533935	35.4	43.9
HiC_scaffold_52	1	50660	378	25978	51.2791	1.09443	35.6	57.9
HiC_scaffold_53	1	50444	1784	36208	71.7786	5.19751	35.6	55.9
HiC_scaffold_54	1	50000	658	40724	81.448	1.92828	35.4	59.8
HiC_scaffold_55	1	49402	73	5739	11.6169	0.214485	34.8	46.1
HiC_scaffold_56	1	48994	255	7366	15.0345	0.715761	35.4	45.3
HiC_scaffold_57	1	48961	115	6480	13.235	0.344213	35.5	43.3
HiC_scaffold_58	1	48913	476	32223	65.8782	1.43712	35.8	50.9
HiC_scaffold_59	1	48516	461	15838	32.6449	1.39894	35.7	49
HiC_scaffold_60	1	48449	465	32773	67.6443	1.4132	35.5	52.4
HiC_scaffold_61	1	48102	105	7964	16.5565	0.323542	35.5	50.7
HiC_scaffold_62	1	47095	475	30280	64.2956	1.49056	35.5	56.4
HiC_scaffold_63	1	45946	606	26266	57.1671	1.92469	35.5	52.8
HiC_scaffold_64	1	45702	185	5044	11.0367	0.536694	35.3	48.6
HiC_scaffold_65	1	45164	324	9865	21.8426	0.988243	35.1	44.5
HiC_scaffold_66	1	45000	1417	9243	20.54	4.38176	35.2	46.4
HiC_scaffold_67	1	44932	510	7659	17.0458	1.40561	35.1	40.4
HiC_scaffold_68	1	44535	47	4884	10.9667	0.154867	35.6	44.1
HiC_scaffold_69	1	43359	402	12661	29.2004	1.36366	35.3	43.6
HiC_scaffold_70	1	43000	276	8877	20.6442	0.828419	35	41.3
HiC_scaffold_71	1	42000	338	13358	31.8048	1.04595	35.5	48.4
HiC_scaffold_72	1	41780	41	2910	6.96506	0.144064	34.9	41.6
HiC_scaffold_73	1	41131	97	6504	15.8129	0.340473	35.8	45.2
HiC_scaffold_74	1	41000	200	11828	28.8488	0.709512	35.6	56.2
HiC_scaffold_75	1	40673	201	5600	13.7683	0.716938	35.5	40.6
HiC_scaffold_76	1	40021	208	4274	10.6794	0.700757	35.4	39.7
HiC_scaffold_77	1	40000	58	5747	14.3675	0.2131	35.8	47.9
HiC_scaffold_78	1	39995	187	16982	42.4603	0.693612	35.5	52.2
HiC_scaffold_79	1	39987	36	2970	7.42741	0.131793	35.8	42.9
HiC_scaffold_80	1	39907	75	4778	11.9728	0.268174	35.1	53.5
HiC_scaffold_81	1	39785	175	5201	13.0728	0.524167	35.4	44.1
HiC_scaffold_82	1	39714	1747	12846	32.3463	6.08236	35.2	44.2
HiC_scaffold_83	1	39603	146	10158	25.6496	0.546474	35.6	54.6
HiC_scaffold_84	1	39032	1177	24294	62.2412	4.25453	35.4	49.4
HiC_scaffold_85	1	38821	358	10571	27.2301	1.32562	35.4	43.9
HiC_scaffold_86	1	38551	193	5340	13.8518	0.619699	35.1	46
HiC_scaffold_87	1	38336	173	7117	18.5648	0.655676	35.2	41.6
HiC_scaffold_88	1	38081	189	7142	18.7548	0.702634	35.5	55.3
HiC_scaffold_89	1	37423	133	1544	4.1258	0.473933	35.5	44.2
HiC_scaffold_90	1	37049	535	10653	28.7538	2.14961	35.6	42.6
HiC_scaffold_91	1	37000	472	28686	77.5297	1.84657	35.6	59.9
HiC_scaffold_92	1	36719	44	2900	7.89782	0.166317	36	55.5
HiC_scaffold_93	1	36624	351	6289	17.1718	1.27569	35.4	39.9
HiC_scaffold_94	1	36550	139	3456	9.45554	0.564077	35.8	40.6
HiC_scaffold_95	1	35915	1127	17253	48.0384	4.40273	35.2	44.3
HiC_scaffold_96	1	35569	391	12119	34.0718	1.62734	35.6	48.6
HiC_scaffold_97	1	35569	163	9213	25.9018	0.626697	35.4	48.4
HiC_scaffold_98	1	35521	153	4310	12.1337	0.403367	35.6	47.8
HiC_scaffold_99	1	35305	1122	26763	75.8051	4.20533	35.5	58.2
HiC_scaffold_100	1	35285	391	24798	70.2792	1.60856	35.6	57.8
HiC_scaffold_101	1	35090	178	8241	23.4853	0.670362	35.3	53.8
HiC_scaffold_102	1	34736	61	5763	16.5909	0.262984	35.8	48
HiC_scaffold_103	1	34662	809	17114	49.374	3.18294	35.6	42
HiC_scaffold_104	1	34539	166	11294	32.6993	0.706882	35.7	51.8
HiC_scaffold_105	1	34367	96	5438	15.8233	0.407222	35.8	46.1
HiC_scaffold_106	1	34092	7	785	2.30259	0.0264285	35.2	44
HiC_scaffold_107	1	34034	1642	30208	88.7583	6.92866	35.6	58.9
HiC_scaffold_108	1	34000	185	4130	12.1471	0.804029	35.2	38.4
HiC_scaffold_109	1	33013	238	10625	32.1843	0.991852	35.1	45.5
HiC_scaffold_110	1	32894	32	1897	5.76701	0.139539	35.6	56.7
HiC_scaffold_111	1	32703	140	10422	31.8686	0.636425	35.7	47.5
HiC_scaffold_112	1	32055	120	8529	26.6074	0.544938	35.3	52.8
HiC_scaffold_113	1	31996	215	3111	9.72309	0.677991	35.3	44.2
HiC_scaffold_114	1	31869	156	7035	22.0747	0.623678	35.8	51.7
HiC_scaffold_115	1	31497	300	10062	31.9459	1.37873	35.8	41.3
HiC_scaffold_116	1	31452	270	17573	55.8724	1.26501	35.8	54.5
HiC_scaffold_117	1	31435	134	13324	42.3859	0.626499	35.5	49.8
HiC_scaffold_118	1	31168	226	14099	45.2355	1.0487	35.7	57.4
HiC_scaffold_119	1	31094	65	4081	13.1247	0.304785	35.5	47.2
HiC_scaffold_120	1	31000	76	6320	20.3871	0.353742	35.8	48.1
HiC_scaffold_121	1	30892	79	4038	13.0713	0.379904	35.6	42.2
HiC_scaffold_122	1	30671	369	8101	26.4126	1.79212	35.3	39.6
HiC_scaffold_123	1	30159	447	26325	87.2874	2.15601	35.6	59.9
HiC_scaffold_124	1	30112	16	1768	5.87141	0.0777431	36	43.8
HiC_scaffold_125	1	30000	114	3757	12.5233	0.561467	35.3	41
HiC_scaffold_126	1	30000	42	3690	12.3	0.2053	35.6	49.5
HiC_scaffold_127	1	29632	407	5138	17.3394	1.84156	35.2	43.4
HiC_scaffold_128	1	29216	112	8134	27.8409	0.56339	36	50.3
HiC_scaffold_129	1	29000	41	2458	8.47586	0.207414	35.3	52
HiC_scaffold_130	1	28743	13	1215	4.22712	0.0669032	35.8	54
HiC_scaffold_131	1	28267	853	9187	32.5008	4.48236	35.7	39.4
HiC_scaffold_132	1	28006	337	6743	24.077	1.78876	35.2	40.2
HiC_scaffold_133	1	27859	113	9566	34.3372	0.598945	35.5	53.4
HiC_scaffold_134	1	27837	407	21972	78.9309	2.05776	35.7	59.7
HiC_scaffold_135	1	27503	131	4369	15.8855	0.708323	35.6	41
HiC_scaffold_136	1	27405	349	22076	80.5546	1.85773	35.9	60
HiC_scaffold_137	1	27128	11	1554	5.7284	0.0607859	34.7	41.7
HiC_scaffold_138	1	27000	176	13147	48.6926	0.963407	35.5	51.2
HiC_scaffold_139	1	26958	63	4385	16.266	0.344647	35.3	41.7
HiC_scaffold_140	1	26822	88	3308	12.3332	0.457833	34.7	43
HiC_scaffold_141	1	26714	466	10475	39.2116	2.44014	35.3	44.1
HiC_scaffold_142	1	26597	236	10324	38.8164	1.23488	35.4	48
HiC_scaffold_143	1	26526	41	2505	9.44356	0.205006	35.1	51.9
HiC_scaffold_144	1	26403	228	4000	15.1498	1.27963	35.4	41.5
