#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	1172961	61926768	82.514	2.25436	35.7	59.2
HiC_scaffold_2	1	56816963	890564	46964595	82.6595	2.25959	35.7	59.2
HiC_scaffold_3	1	109611085	1651395	88296294	80.5542	2.17396	35.7	58.8
HiC_scaffold_4	1	81599725	1261200	66734466	81.7827	2.22916	35.7	59.1
HiC_scaffold_5	1	72353455	1142623	60115048	83.0852	2.27788	35.7	59.3
HiC_scaffold_6	1	67692486	1065148	55959428	82.6671	2.26842	35.7	59.2
HiC_scaffold_7	1	59159807	921746	48464360	81.9211	2.24527	35.7	59.1
HiC_scaffold_8	1	13479537	108831	8369864	62.0931	1.1696	35.7	59.5
HiC_scaffold_9	1	58964884	921879	48488436	82.2327	2.2537	35.7	59.2
HiC_scaffold_10	1	36732878	571035	29920749	81.455	2.24008	35.6	59.1
HiC_scaffold_11	1	27384	285	7439	27.1655	1.52421	35.8	44.7
HiC_scaffold_12	1	33592	1635	8238	24.5237	6.46338	35.3	45.2
HiC_scaffold_13	1	184337	8637	146280	79.3547	6.5551	35.7	53.7
HiC_scaffold_14	1	85992	3250	47820	55.6098	5.33533	35.2	46.3
HiC_scaffold_15	1	87022	948	24435	28.0791	1.47671	35.4	46.5
HiC_scaffold_16	1	89609	2895	10366	11.568	3.54729	35.9	50.9
HiC_scaffold_17	1	164154	1658	57031	34.7424	1.42719	35.6	52.7
HiC_scaffold_18	1	104921	780	53659	51.1423	1.06947	35.6	53.6
HiC_scaffold_19	1	103720	631	36012	34.7204	0.880766	35.6	49.6
HiC_scaffold_20	1	90353	790	32699	36.1903	1.24808	35.4	50.3
HiC_scaffold_21	1	85252	522	27382	32.1189	0.874455	35.5	48.2
HiC_scaffold_22	1	80500	609	24519	30.4584	1.09576	35.8	50.4
HiC_scaffold_23	1	75743	484	23338	30.8121	0.927478	35.8	55.9
HiC_scaffold_24	1	75592	1993	20206	26.7303	3.72574	35.5	44.2
HiC_scaffold_25	1	72691	2045	36636	50.3996	3.98853	35.6	54.2
HiC_scaffold_26	1	71458	918	40581	56.79	1.85088	35.7	47.9
HiC_scaffold_27	1	70045	3477	54802	78.2383	6.98402	35.6	53.6
HiC_scaffold_28	1	68558	178	6174	9.00551	0.343724	35.5	54.2
HiC_scaffold_29	1	68222	995	20272	29.7148	2.1451	35.5	46.1
HiC_scaffold_30	1	67017	1065	38537	57.5033	2.31038	35.5	45.3
HiC_scaffold_31	1	65972	88	8882	13.4633	0.194916	35.5	47.5
HiC_scaffold_32	1	64000	860	36575	57.1484	1.86514	35.7	50.9
HiC_scaffold_33	1	62684	679	18805	29.9997	1.42043	35.5	43.6
HiC_scaffold_34	1	60035	462	29668	49.4178	1.06513	35.7	55.2
HiC_scaffold_35	1	59483	189	14385	24.1834	0.462166	36	49.7
HiC_scaffold_36	1	58601	681	4718	8.05106	1.66997	35.4	44.1
HiC_scaffold_37	1	57907	247	12772	22.0561	0.618474	35.8	51.4
HiC_scaffold_38	1	57623	423	3104	5.38674	0.985284	35.4	38.9
HiC_scaffold_39	1	56881	781	21592	37.96	1.62604	35.6	48.5
HiC_scaffold_40	1	56115	804	11277	20.0962	1.84065	35.8	39.4
HiC_scaffold_41	1	55753	581	17577	31.5266	1.49337	35.3	42.3
HiC_scaffold_42	1	55361	137	4708	8.50418	0.348549	35.4	45.8
HiC_scaffold_43	1	55333	508	9789	17.6911	1.29256	35.3	39.3
HiC_scaffold_44	1	54697	2823	50599	92.5078	7.46717	35.7	56
HiC_scaffold_45	1	54079	97	3671	6.78822	0.21648	35.9	46.8
HiC_scaffold_46	1	53000	271	7169	13.5264	0.729774	35.6	40.1
HiC_scaffold_47	1	52728	1750	27267	51.7126	4.66517	35.3	48.6
HiC_scaffold_48	1	52696	584	26723	50.7116	1.59883	35.6	54.4
HiC_scaffold_49	1	52574	154	5597	10.6459	0.421064	35.7	40.6
HiC_scaffold_50	1	52452	42	691	1.31739	0.0346793	36.2	50.2
HiC_scaffold_51	1	52291	291	7524	14.3887	0.746993	35.3	45.7
HiC_scaffold_52	1	50660	565	32053	63.2708	1.62898	35.7	56.7
HiC_scaffold_53	1	50444	1696	32808	65.0385	4.89584	35.7	56.5
HiC_scaffold_54	1	50000	738	42071	84.142	2.13564	35.6	59.8
HiC_scaffold_55	1	49402	121	5888	11.9185	0.348792	35.3	43.9
HiC_scaffold_56	1	48994	302	6915	14.114	0.869208	35.6	44.4
HiC_scaffold_57	1	48961	167	7109	14.5197	0.502339	35.5	43.6
HiC_scaffold_58	1	48913	798	35864	73.322	2.38542	35.8	52.5
HiC_scaffold_59	1	48516	479	16216	33.424	1.43656	35.3	49.8
HiC_scaffold_60	1	48449	552	35250	72.7569	1.67269	35.8	52.7
HiC_scaffold_61	1	48102	277	9343	19.4233	0.798719	35.1	47.7
HiC_scaffold_62	1	47095	597	30725	65.2405	1.84495	35.9	56.3
HiC_scaffold_63	1	45946	570	26000	56.5882	1.80064	35.6	55.4
HiC_scaffold_64	1	45702	184	6079	13.3014	0.542558	35.5	44.9
HiC_scaffold_65	1	45164	303	10677	23.6405	0.912275	35.4	45.4
HiC_scaffold_66	1	45000	1298	9240	20.5333	4.02893	35.5	46.7
HiC_scaffold_67	1	44932	901	10170	22.6342	2.48202	35.5	41.7
HiC_scaffold_68	1	44535	82	6718	15.0848	0.275379	35.8	46.7
HiC_scaffold_69	1	43359	377	13010	30.0053	1.25303	35.6	43.7
HiC_scaffold_70	1	43000	345	8384	19.4977	1.06316	35.8	41.7
HiC_scaffold_71	1	42000	427	14596	34.7524	1.36883	35.6	50.4
HiC_scaffold_72	1	41780	23	1585	3.79368	0.0821685	33.8	39.7
HiC_scaffold_73	1	41131	149	6519	15.8494	0.530913	35.6	44
HiC_scaffold_74	1	41000	268	13382	32.639	0.950146	36	56.4
HiC_scaffold_75	1	40673	237	5930	14.5797	0.852851	35.6	41
HiC_scaffold_76	1	40021	341	5776	14.4324	1.17826	35.3	42.1
HiC_scaffold_77	1	40000	75	4530	11.325	0.26885	35.4	51.8
HiC_scaffold_78	1	39995	231	19333	48.3385	0.815927	35.6	53.4
HiC_scaffold_79	1	39987	58	4862	12.159	0.211694	35.9	45
HiC_scaffold_80	1	39907	37	3154	7.90338	0.129551	35.8	52.8
HiC_scaffold_81	1	39785	403	6675	16.7777	1.24404	35.6	44.6
HiC_scaffold_82	1	39714	2700	11392	28.6851	9.44959	35.4	45.6
HiC_scaffold_83	1	39603	150	10570	26.6899	0.551423	35.9	54.7
HiC_scaffold_84	1	39032	1438	23959	61.383	5.2179	35.6	49.7
HiC_scaffold_85	1	38821	415	10994	28.3197	1.53306	35.4	43.8
HiC_scaffold_86	1	38551	279	4575	11.8674	0.931182	35.4	47.9
HiC_scaffold_87	1	38336	334	8977	23.4166	1.27329	35.4	42.2
HiC_scaffold_88	1	38081	307	6745	17.7122	1.13041	35.4	56.5
HiC_scaffold_89	1	37423	177	2064	5.51532	0.648211	35.2	43.8
HiC_scaffold_90	1	37049	506	12062	32.5569	1.9895	35.8	43.8
HiC_scaffold_91	1	37000	592	32513	87.873	2.31524	35.9	59.9
HiC_scaffold_92	1	36719	91	4721	12.8571	0.364716	36	52.1
HiC_scaffold_93	1	36624	435	7694	21.0081	1.63308	35.7	42.1
HiC_scaffold_94	1	36550	152	3424	9.36799	0.612558	35.7	41.1
HiC_scaffold_95	1	35915	1742	19314	53.777	6.79602	35.2	45.3
HiC_scaffold_96	1	35569	438	11879	33.3971	1.79817	35.6	47.6
HiC_scaffold_97	1	35569	203	8159	22.9385	0.78321	35.3	49.7
HiC_scaffold_98	1	35521	152	4695	13.2175	0.436418	35.2	48.6
HiC_scaffold_99	1	35305	1524	29140	82.5379	5.68475	35.6	57.8
HiC_scaffold_100	1	35285	451	24421	69.2107	1.82092	35.6	57.8
HiC_scaffold_101	1	35090	142	7795	22.2143	0.525135	35.4	53.5
HiC_scaffold_102	1	34736	77	4808	13.8415	0.322547	35.8	51.9
HiC_scaffold_103	1	34662	1111	15975	46.0879	4.44755	35.7	42
HiC_scaffold_104	1	34539	168	12018	34.7954	0.710154	36	51.9
HiC_scaffold_105	1	34367	81	4345	12.6429	0.324497	35.4	51.1
HiC_scaffold_106	1	34092	12	872	2.55778	0.0498944	35.2	47.7
HiC_scaffold_107	1	34034	1555	29986	88.106	6.49066	35.8	58.4
HiC_scaffold_108	1	34000	224	4568	13.4353	0.979235	35.7	39
HiC_scaffold_109	1	33013	308	10226	30.9757	1.28065	35.5	44.1
HiC_scaffold_110	1	32894	57	2765	8.40579	0.237429	35.4	50.9
HiC_scaffold_111	1	32703	165	11499	35.1619	0.746751	35.9	47.6
HiC_scaffold_112	1	32055	181	10114	31.552	0.815785	35.5	53
HiC_scaffold_113	1	31996	174	2972	9.28866	0.52394	35.6	44.3
HiC_scaffold_114	1	31869	169	7531	23.6311	0.704729	35.8	51.3
HiC_scaffold_115	1	31497	220	6770	21.4941	0.996444	35.6	41.4
HiC_scaffold_116	1	31452	320	17761	56.4702	1.48299	35.7	55
HiC_scaffold_117	1	31435	180	14479	46.0601	0.840337	35.6	50
HiC_scaffold_118	1	31168	317	17267	55.3998	1.47116	35.4	57.4
HiC_scaffold_119	1	31094	74	4893	15.7362	0.34608	36.1	47.6
HiC_scaffold_120	1	31000	158	9200	29.6774	0.740226	35.6	49.1
HiC_scaffold_121	1	30892	26	2718	8.79839	0.125923	36.1	45.9
HiC_scaffold_122	1	30671	347	7705	25.1215	1.67044	35.6	40.2
HiC_scaffold_123	1	30159	532	26147	86.6972	2.52986	35.9	59.9
HiC_scaffold_124	1	30112	14	1206	4.00505	0.0658209	35.9	44.5
HiC_scaffold_125	1	30000	133	2413	8.04333	0.6601	35.9	38.9
HiC_scaffold_126	1	30000	64	4051	13.5033	0.314767	35.7	49.8
HiC_scaffold_127	1	29632	494	5809	19.6038	2.27237	35.6	43.5
HiC_scaffold_128	1	29216	188	10865	37.1885	0.947186	35.7	49.7
HiC_scaffold_129	1	29000	44	1992	6.86897	0.22031	35.3	45.8
HiC_scaffold_130	1	28743	18	1433	4.98556	0.0921268	35.1	55.7
HiC_scaffold_131	1	28267	590	8716	30.8345	3.10235	35.8	41
HiC_scaffold_132	1	28006	308	6234	22.2595	1.59466	35.5	42.8
HiC_scaffold_133	1	27859	142	9561	34.3193	0.731864	35.5	55.2
HiC_scaffold_134	1	27837	605	25062	90.0313	3.00909	35.5	59.5
HiC_scaffold_135	1	27503	160	4365	15.871	0.859688	35.9	42.7
HiC_scaffold_136	1	27405	511	24432	89.1516	2.71432	35.7	60
HiC_scaffold_137	1	27128	2	300	1.10587	0.0110587	36.8	40
HiC_scaffold_138	1	27000	163	10171	37.6704	0.872852	35.7	51.6
HiC_scaffold_139	1	26958	90	3291	12.2079	0.482603	34.8	48.2
HiC_scaffold_140	1	26822	82	3611	13.4628	0.440795	35.5	41.7
HiC_scaffold_141	1	26714	699	12211	45.7101	3.70368	35.7	45.2
HiC_scaffold_142	1	26597	298	11286	42.4334	1.56597	35.5	48
HiC_scaffold_143	1	26526	59	2755	10.386	0.297105	34.9	54.1
HiC_scaffold_144	1	26403	254	3376	12.7864	1.43472	35.8	41.8
HiC_scaffold_145	1	26321	496	12795	48.6114	2.75168	35.5	44.2
HiC_scaffold_146	1	26302	220	3008	11.4364	1.1309	35.3	38.9
HiC_scaffold_147	1	26228	97	4876	18.5908	0.518759	35.7	52.6
HiC_scaffold_148	1	26220	153	4868	18.566	0.856674	35.7	41.7
HiC_scaffold_149	1	26169	96	7478	28.5758	0.538194	35.6	51.2
HiC_scaffold_150	1	26140	463	23296	89.1201	2.54698	35.5	59.9
HiC_scaffold_151	1	25970	133	5227	20.1271	0.727416	35.7	39.9
HiC_scaffold_152	1	25914	81	4074	15.7212	0.428571	35.5	45.6
HiC_scaffold_153	1	25756	29	2206	8.56499	0.16171	36.4	47.1
HiC_scaffold_154	1	25701	155	9872	38.411	0.877476	35.9	52.4
HiC_scaffold_155	1	25484	762	12722	49.9215	4.33174	35.5	42.9
HiC_scaffold_156	1	25347	1962	13563	53.5093	11.0285	35.2	45.4
HiC_scaffold_157	1	25300	162	7347	29.0395	0.943992	35.7	48
HiC_scaffold_158	1	25137	457	10289	40.9317	2.59753	35.3	41.1
HiC_scaffold_159	1	25068	82	3183	12.6975	0.473911	35.8	46.1
HiC_scaffold_160	1	25021	278	15086	60.2934	1.60277	35.5	56.6
HiC_scaffold_161	1	25021	44	3680	14.7076	0.256225	35.8	51.3
HiC_scaffold_162	1	25013	399	1741	6.96038	1.87387	35.2	44.2
HiC_scaffold_163	1	25000	10	855	3.42	0.05912	35.1	35.8
HiC_scaffold_164	1	25000	20	764	3.056	0.11944	35	36.5
HiC_scaffold_166	1	25000	167	4783	19.132	0.96636	35.4	38
HiC_scaffold_167	1	25000	389	20277	81.108	2.2186	35.5	58.9
HiC_scaffold_168	1	25000	505	22684	90.736	2.94768	35.6	60
HiC_scaffold_169	1	25000	429	20963	83.852	2.44488	35.6	59.1
HiC_scaffold_170	1	25000	386	20841	83.364	2.208	35.8	60
HiC_scaffold_171	1	25000	392	21092	84.368	2.26116	35.8	60
HiC_scaffold_172	1	25000	436	22226	88.904	2.4956	35.8	59.9
HiC_scaffold_173	1	25000	448	22161	88.644	2.54616	35.4	59.9
HiC_scaffold_174	1	25000	416	21485	85.94	2.34268	35.5	60
HiC_scaffold_175	1	25000	454	22205	88.82	2.60732	35.7	60
HiC_scaffold_176	1	25000	390	20013	80.052	2.25612	35.8	59.6
HiC_scaffold_177	1	25000	409	22216	88.864	2.33316	35.9	59.6
HiC_scaffold_178	1	25000	371	20444	81.776	2.15928	35.5	59.7
HiC_scaffold_179	1	25000	479	22870	91.48	2.79908	35.7	59.8
HiC_scaffold_180	1	25000	430	18154	72.616	2.41252	35.8	55.8
HiC_scaffold_181	1	25000	407	21585	86.34	2.3508	35.7	60
HiC_scaffold_182	1	25000	448	21939	87.756	2.59076	35.6	60
HiC_scaffold_183	1	25000	123	3953	15.812	0.72572	35.8	43.1
HiC_scaffold_184	1	25000	417	21503	86.012	2.35252	35.6	59.9
HiC_scaffold_185	1	25000	1082	24900	99.6	6.25172	35.6	59.8
HiC_scaffold_186	1	25000	419	21250	85	2.4128	35.5	59.8
HiC_scaffold_187	1	25000	19	1574	6.296	0.10784	35.6	51.2
HiC_scaffold_188	1	24887	107	3915	15.7311	0.587375	35.8	43.4
HiC_scaffold_189	1	24881	923	15900	63.9042	4.85527	35.6	41.9
HiC_scaffold_190	1	24860	256	14611	58.7731	1.50314	35.6	56.7
HiC_scaffold_191	1	24785	173	10907	44.0065	1.01202	35.8	49.2
HiC_scaffold_192	1	24606	20	908	3.69016	0.11737	35	41.4
HiC_scaffold_193	1	24582	303	3309	13.4611	1.78907	35.4	44
HiC_scaffold_194	1	24552	1120	15326	62.4226	6.38693	35.4	47.4
HiC_scaffold_195	1	24515	101	7306	29.8022	0.598328	35.1	53.5
HiC_scaffold_196	1	24429	133	6388	26.1492	0.750911	35.7	53.1
HiC_scaffold_197	1	24404	110	5838	23.9223	0.640756	35.8	55.4
HiC_scaffold_198	1	24065	245	15737	65.3937	1.44355	35.6	56.3
HiC_scaffold_199	1	24034	116	6729	27.9978	0.714446	35.6	50
HiC_scaffold_200	1	24000	42	1631	6.79583	0.250583	36.5	49.3
HiC_scaffold_201	1	24000	1034	4658	19.4083	6.35712	35.6	47.4
HiC_scaffold_202	1	23940	384	4851	20.2632	2.23346	35.6	39.9
HiC_scaffold_203	1	23878	141	2689	11.2614	0.877125	35.4	37
HiC_scaffold_204	1	23813	109	9015	37.8575	0.679125	35.1	52.5
HiC_scaffold_205	1	23764	58	4666	19.6347	0.347543	35.1	54.8
HiC_scaffold_206	1	23660	15	1185	5.00845	0.0882502	35.5	48.6
HiC_scaffold_207	1	23581	298	18096	76.7397	1.85357	35.7	54.5
HiC_scaffold_208	1	23490	70	3107	13.2269	0.433333	35.9	42.1
HiC_scaffold_209	1	23453	196	9819	41.8667	1.19951	35.9	57.1
HiC_scaffold_210	1	23041	56	3403	14.7693	0.340871	35.9	58.1
HiC_scaffold_211	1	23000	536	2643	11.4913	3.45613	35.9	39
