#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	895512	58250940	77.6161	1.73968	35.6	59.2
HiC_scaffold_2	1	56816963	679771	44146499	77.6995	1.74282	35.6	59.2
HiC_scaffold_3	1	109611085	1262469	82926280	75.655	1.67991	35.6	58.7
HiC_scaffold_4	1	81599725	962533	62747414	76.8966	1.71963	35.6	59.1
HiC_scaffold_5	1	72353455	870714	56502164	78.0919	1.75352	35.6	59.3
HiC_scaffold_6	1	67692486	817590	52697718	77.8487	1.76024	35.6	59.2
HiC_scaffold_7	1	59159807	702043	45498993	76.9086	1.72823	35.6	59.1
HiC_scaffold_8	1	13479537	82090	7451199	55.2779	0.890783	35.6	59.5
HiC_scaffold_9	1	58964884	706613	45653938	77.4256	1.74549	35.6	59.2
HiC_scaffold_10	1	36732878	434988	28094315	76.4827	1.72236	35.5	59
HiC_scaffold_11	1	27384	177	6580	24.0286	0.957055	35.4	44.1
HiC_scaffold_12	1	33592	701	6333	18.8527	2.7024	35.1	45.4
HiC_scaffold_13	1	184337	6489	142000	77.0328	4.92623	35.6	53.8
HiC_scaffold_14	1	85992	2691	42809	49.7825	4.34569	34.9	47.5
HiC_scaffold_15	1	87022	729	22637	26.013	1.16004	35.4	44.3
HiC_scaffold_16	1	89609	1878	8278	9.23791	2.20955	35.7	51.3
HiC_scaffold_17	1	164154	4197	53657	32.687	3.68991	35.3	51
HiC_scaffold_18	1	104921	115	7632	7.27404	0.157376	34.6	42.5
HiC_scaffold_19	1	103720	447	31163	30.0453	0.620912	35.6	48.9
HiC_scaffold_20	1	90353	614	30928	34.2302	0.971622	35.4	50.9
HiC_scaffold_21	1	85252	381	26411	30.9799	0.649451	35.4	48.3
HiC_scaffold_22	1	80500	386	22173	27.5441	0.700484	35.5	51.5
HiC_scaffold_23	1	75743	331	20846	27.522	0.637986	35.6	54.7
HiC_scaffold_24	1	75592	1100	18079	23.9166	2.04084	35.3	42.7
HiC_scaffold_25	1	72691	2203	37104	51.0435	4.37373	35.4	54.4
HiC_scaffold_26	1	71458	697	39654	55.4927	1.42316	35.5	50.1
HiC_scaffold_27	1	70045	2742	54778	78.204	5.62857	35.4	54.1
HiC_scaffold_28	1	68558	166	5763	8.40602	0.28656	35.4	53.3
HiC_scaffold_29	1	68222	763	20067	29.4143	1.65426	35.4	45.9
HiC_scaffold_30	1	67017	662	35255	52.6061	1.44466	35.4	47.6
HiC_scaffold_31	1	65972	87	8984	13.6179	0.19578	35.7	45.9
HiC_scaffold_32	1	64000	590	33026	51.6031	1.28122	35.4	51
HiC_scaffold_33	1	62684	541	18847	30.0667	1.11174	35.5	43.2
HiC_scaffold_34	1	60035	494	31637	52.6976	1.13959	35.5	55.1
HiC_scaffold_35	1	59483	135	12845	21.5944	0.327976	35.5	50.9
HiC_scaffold_36	1	58601	522	5097	8.6978	1.28815	35	43
HiC_scaffold_37	1	57907	158	10790	18.6333	0.379125	35.7	49.3
HiC_scaffold_38	1	57623	146	2882	5.00148	0.328636	35.4	39.6
HiC_scaffold_39	1	56881	655	20616	36.2441	1.40096	35.6	49.9
HiC_scaffold_40	1	56115	372	6209	11.0648	0.822187	35.5	38.9
HiC_scaffold_41	1	55753	571	19618	35.1873	1.46624	35.2	42.4
HiC_scaffold_42	1	55361	79	3608	6.51722	0.19418	35.5	47.2
HiC_scaffold_43	1	55333	497	10187	18.4104	1.25417	35.2	40.8
HiC_scaffold_44	1	54697	2639	47440	86.7324	7.09895	35.6	55.8
HiC_scaffold_45	1	54079	72	3091	5.71571	0.138649	35.6	44.4
HiC_scaffold_46	1	53000	154	5671	10.7	0.426849	35.2	40.1
HiC_scaffold_47	1	52728	1480	19792	37.536	3.91902	35.1	46
HiC_scaffold_48	1	52696	311	22145	42.0241	0.867713	35.8	52.3
HiC_scaffold_49	1	52574	85	4628	8.80283	0.238274	35	39.4
HiC_scaffold_50	1	52452	11	490	0.934187	0.0118013	35.8	50.5
HiC_scaffold_51	1	52291	195	6456	12.3463	0.500889	35.3	45.3
HiC_scaffold_52	1	50660	479	31377	61.9364	1.39714	35.5	57.1
HiC_scaffold_53	1	50444	1755	35394	70.1649	5.10259	35.5	56.3
HiC_scaffold_54	1	50000	660	41058	82.116	1.9363	35.6	59.9
HiC_scaffold_55	1	49402	73	6513	13.1837	0.219161	35.3	45.8
HiC_scaffold_56	1	48994	156	7428	15.161	0.46024	35.5	43.4
HiC_scaffold_57	1	48961	120	6874	14.0397	0.358796	35.6	42.7
HiC_scaffold_58	1	48913	86	8058	16.4741	0.25668	35.5	49.2
HiC_scaffold_59	1	48516	424	14989	30.895	1.29197	35.3	48.7
HiC_scaffold_60	1	48449	363	27928	57.6441	1.105	35.7	52.2
HiC_scaffold_61	1	48102	272	9652	20.0657	0.800424	35.2	45.9
HiC_scaffold_62	1	47095	414	28706	60.9534	1.29642	35.5	56
HiC_scaffold_63	1	45946	558	25509	55.5195	1.78947	35.4	53.3
HiC_scaffold_64	1	45702	176	6049	13.2357	0.530174	35.5	48
HiC_scaffold_65	1	45164	325	10299	22.8036	0.980006	35.3	43.7
HiC_scaffold_66	1	45000	961	7725	17.1667	2.94682	35.3	46.3
HiC_scaffold_67	1	44932	638	9649	21.4747	1.77809	35.3	41
HiC_scaffold_68	1	44535	78	6788	15.2419	0.256585	35.8	44
HiC_scaffold_69	1	43359	327	11475	26.4651	1.10711	35.8	42.6
HiC_scaffold_70	1	43000	311	10466	24.3395	0.946279	35.3	42.3
HiC_scaffold_71	1	42000	378	14707	35.0167	1.18643	35.2	48.9
HiC_scaffold_72	1	41780	26	1835	4.39205	0.0919579	35	46.5
HiC_scaffold_73	1	41131	49	4320	10.503	0.175537	35.5	47.5
HiC_scaffold_74	1	41000	199	12611	30.7585	0.70978	35.5	55.8
HiC_scaffold_75	1	40673	190	5314	13.0652	0.674919	35.8	42.5
HiC_scaffold_76	1	40021	160	3838	9.58997	0.537568	35.3	39.6
HiC_scaffold_77	1	40000	70	3998	9.995	0.25035	35.5	55.7
HiC_scaffold_78	1	39995	157	16459	41.1526	0.573447	35.6	52.9
HiC_scaffold_79	1	39987	16	1383	3.45862	0.0600195	36.2	47.6
HiC_scaffold_80	1	39907	89	5177	12.9727	0.319443	35.6	54.2
HiC_scaffold_81	1	39785	218	5741	14.4301	0.632877	35.8	45.2
HiC_scaffold_82	1	39714	1520	11041	27.8013	5.29403	35.3	44.5
HiC_scaffold_83	1	39603	141	11638	29.3867	0.529303	35.8	52.9
HiC_scaffold_84	1	39032	1030	22073	56.551	3.6765	35.3	48.4
HiC_scaffold_85	1	38821	353	10217	26.3182	1.27902	35.4	45.4
HiC_scaffold_86	1	38551	228	4156	10.7805	0.712148	35.1	47.7
HiC_scaffold_87	1	38336	189	7939	20.709	0.721019	35.2	42.8
HiC_scaffold_88	1	38081	132	5721	15.0232	0.477719	35.9	55.7
HiC_scaffold_89	1	37423	94	1396	3.73033	0.345189	35.4	44.3
HiC_scaffold_90	1	37049	396	11240	30.3382	1.58622	35.6	43.2
HiC_scaffold_91	1	37000	502	30669	82.8892	1.95516	35.6	59.9
HiC_scaffold_92	1	36719	96	4466	12.1626	0.38476	35.6	49.6
HiC_scaffold_93	1	36624	238	6600	18.021	0.868911	35.1	40.1
HiC_scaffold_94	1	36550	121	3101	8.48427	0.487114	35.5	38.1
HiC_scaffold_95	1	35915	982	18384	51.1875	3.82331	35.1	43.9
HiC_scaffold_96	1	35569	377	10948	30.7796	1.56175	35.6	45.6
HiC_scaffold_97	1	35569	82	5576	15.6766	0.337457	35.5	45
HiC_scaffold_98	1	35521	179	4863	13.6905	0.572816	35.5	47.6
HiC_scaffold_99	1	35305	1193	26136	74.0292	4.41799	35.4	58.4
HiC_scaffold_100	1	35285	388	25066	71.0387	1.58268	35.4	57.8
HiC_scaffold_101	1	35090	314	14184	40.4218	1.19005	34.9	54.9
HiC_scaffold_102	1	34736	79	7048	20.2902	0.335358	35.7	49.1
HiC_scaffold_103	1	34662	601	15350	44.2848	2.35284	35.5	43
HiC_scaffold_104	1	34539	159	12423	35.968	0.680854	35.6	50.1
HiC_scaffold_105	1	34367	57	4122	11.9941	0.226234	36	52.9
HiC_scaffold_106	1	34092	1	150	0.439986	0.00439986	35.6	60
HiC_scaffold_107	1	34034	1676	27700	81.3892	7.0307	35.7	58.6
HiC_scaffold_108	1	34000	117	4170	12.2647	0.505588	35.4	40.5
HiC_scaffold_109	1	33013	215	8999	27.259	0.889437	34.2	42.2
HiC_scaffold_110	1	32894	33	2102	6.39022	0.145072	35.9	51.2
HiC_scaffold_111	1	32703	101	8532	26.0893	0.461609	36.1	45.6
HiC_scaffold_112	1	32055	145	9562	29.83	0.648323	35.5	54.7
HiC_scaffold_113	1	31996	203	3300	10.3138	0.615483	35.4	44.5
HiC_scaffold_114	1	31869	139	5622	17.641	0.530798	35.7	47.2
HiC_scaffold_115	1	31497	174	7295	23.1609	0.77382	35.6	44.2
HiC_scaffold_116	1	31452	204	15966	50.7631	0.951831	35.5	54.1
HiC_scaffold_117	1	31435	109	11298	35.9408	0.514268	35.5	51.6
HiC_scaffold_118	1	31168	249	16006	51.354	1.15647	35.7	56.9
HiC_scaffold_119	1	31094	64	4644	14.9354	0.303435	35.4	43.3
HiC_scaffold_120	1	31000	80	7282	23.4903	0.36829	36	48.2
HiC_scaffold_121	1	30892	37	2614	8.46174	0.172698	34.7	40.9
HiC_scaffold_122	1	30671	296	7293	23.7782	1.43934	35.6	39.3
HiC_scaffold_123	1	30159	353	24557	81.4251	1.69505	35.2	59.8
HiC_scaffold_124	1	30112	16	1851	6.14705	0.07947	34.5	42.6
HiC_scaffold_125	1	30000	90	2689	8.96333	0.445067	35.1	38.7
HiC_scaffold_126	1	30000	38	3093	10.31	0.171233	36	46.9
HiC_scaffold_127	1	29632	216	4441	14.9872	0.944384	35.3	46
HiC_scaffold_128	1	29216	105	10354	35.4395	0.529984	35.4	47.2
HiC_scaffold_129	1	29000	31	2363	8.14828	0.149552	35.5	52.8
HiC_scaffold_130	1	28743	8	920	3.20078	0.0417493	35	57.5
HiC_scaffold_131	1	28267	452	9376	33.1694	2.37804	35.4	40.5
HiC_scaffold_132	1	28006	288	6780	24.2091	1.52807	35.1	39.7
HiC_scaffold_133	1	27859	154	11817	42.4172	0.814171	35.6	56
HiC_scaffold_134	1	27837	432	23673	85.0415	2.21568	35.5	59.6
HiC_scaffold_135	1	27503	128	6245	22.7066	0.690579	35.4	39.4
HiC_scaffold_136	1	27405	326	22230	81.1166	1.73271	35.4	59.9
HiC_scaffold_137	1	27128	2	300	1.10587	0.0110587	36.8	40
HiC_scaffold_138	1	27000	126	9792	36.2667	0.67837	35.7	52.4
HiC_scaffold_139	1	26958	41	3120	11.5736	0.215187	34.7	47.3
HiC_scaffold_140	1	26822	25	1370	5.10775	0.131497	35.8	41.1
HiC_scaffold_141	1	26714	413	10750	40.2411	2.14277	35.4	44
HiC_scaffold_142	1	26597	142	9612	36.1394	0.721472	35.1	49.4
HiC_scaffold_143	1	26526	45	2451	9.23999	0.218729	35.6	47.6
HiC_scaffold_144	1	26403	181	4101	15.5323	1.02193	35.4	41.2
HiC_scaffold_145	1	26321	425	14104	53.5846	2.38376	35.3	43.9
HiC_scaffold_146	1	26302	155	2742	10.4251	0.758954	34.8	38.1
HiC_scaffold_147	1	26228	62	4283	16.3299	0.340285	35.6	56.4
HiC_scaffold_148	1	26220	249	5859	22.3455	1.40892	35.4	39.9
HiC_scaffold_149	1	26169	58	5828	22.2706	0.33169	35.4	48.5
HiC_scaffold_150	1	26140	386	22480	85.9985	2.17525	35.3	60
HiC_scaffold_151	1	25970	64	3900	15.0173	0.368156	35.7	38.5
HiC_scaffold_152	1	25914	48	3553	13.7107	0.249904	35.9	46.5
HiC_scaffold_153	1	25756	18	2088	8.10685	0.103355	36.1	46.2
HiC_scaffold_154	1	25701	75	6147	23.9174	0.423719	35.4	54.2
HiC_scaffold_155	1	25484	799	13659	53.5983	4.54591	35.4	41.5
HiC_scaffold_156	1	25347	1179	13211	52.1206	6.43749	35	44
HiC_scaffold_157	1	25300	141	6492	25.6601	0.829368	35.7	46.7
HiC_scaffold_158	1	25137	453	9291	36.9615	2.58054	35.3	41.6
HiC_scaffold_159	1	25068	21	880	3.51045	0.124501	35.1	40.4
HiC_scaffold_160	1	25021	261	15748	62.9391	1.4999	35.7	55.6
HiC_scaffold_161	1	25021	17	1708	6.82627	0.101155	36	52.1
HiC_scaffold_162	1	25013	234	1432	5.72502	1.05093	35.6	42.4
HiC_scaffold_163	1	25000	4	383	1.532	0.02396	35.9	36
HiC_scaffold_164	1	25000	12	664	2.656	0.07176	35.6	35
HiC_scaffold_165	1	25000	30	1274	5.096	0.17916	36	37.5
HiC_scaffold_166	1	25000	75	3183	12.732	0.42416	34.1	36
HiC_scaffold_167	1	25000	300	19455	77.82	1.72516	35.5	58.5
HiC_scaffold_168	1	25000	340	21632	86.528	1.95548	35.3	59.8
HiC_scaffold_169	1	25000	300	19359	77.436	1.75492	35.7	59.6
HiC_scaffold_170	1	25000	342	20497	81.988	1.98848	35.5	59.7
HiC_scaffold_171	1	25000	309	20362	81.448	1.80196	35.7	59.9
HiC_scaffold_172	1	25000	334	20746	82.984	1.94372	35.6	59.9
HiC_scaffold_173	1	25000	268	18765	75.06	1.58776	35.4	60
HiC_scaffold_174	1	25000	345	21630	86.52	1.97496	35.2	59.9
HiC_scaffold_175	1	25000	317	20551	82.204	1.84756	35.7	59.9
HiC_scaffold_176	1	25000	281	18954	75.816	1.62492	35.4	59
HiC_scaffold_177	1	25000	365	20948	83.792	2.0936	35.5	59
HiC_scaffold_178	1	25000	311	20182	80.728	1.81992	35.4	59.3
HiC_scaffold_179	1	25000	298	19695	78.78	1.74124	35.6	59.8
HiC_scaffold_180	1	25000	284	15370	61.48	1.62724	35.6	56.6
HiC_scaffold_181	1	25000	329	21455	85.82	1.90872	35.6	60
HiC_scaffold_182	1	25000	337	21220	84.88	1.90664	35.6	59.9
HiC_scaffold_183	1	25000	131	4392	17.568	0.77732	35.9	45.2
HiC_scaffold_184	1	25000	315	20496	81.984	1.81304	35.4	60
HiC_scaffold_185	1	25000	530	23984	95.936	3.07024	35.5	59.5
HiC_scaffold_186	1	25000	342	21121	84.484	1.97324	35.6	59.9
HiC_scaffold_187	1	25000	7	701	2.804	0.03252	35.7	53.4
HiC_scaffold_188	1	24887	88	3257	13.0872	0.453168	35.1	44.9
HiC_scaffold_189	1	24881	566	15961	64.1494	2.68418	35.3	43.6
HiC_scaffold_190	1	24860	195	14140	56.8785	1.13375	35.5	55.3
HiC_scaffold_191	1	24785	131	9379	37.8414	0.785152	35.8	50.3
HiC_scaffold_192	1	24606	21	1783	7.2462	0.113062	36	47
HiC_scaffold_193	1	24582	123	2619	10.6541	0.725409	35.2	44.1
HiC_scaffold_194	1	24552	652	15306	62.3412	3.69343	35	45.5
HiC_scaffold_195	1	24515	85	6379	26.0208	0.501815	35.5	53.5
HiC_scaffold_196	1	24429	98	5476	22.416	0.551148	35.5	51.9
HiC_scaffold_197	1	24404	85	6090	24.9549	0.516145	35.4	57.6
HiC_scaffold_198	1	24065	187	13960	58.0096	1.15512	35.7	56.9
HiC_scaffold_199	1	24034	50	5132	21.3531	0.306982	35.8	48.7
HiC_scaffold_200	1	24000	21	1238	5.15833	0.125208	35.8	47.8
HiC_scaffold_201	1	24000	537	5120	21.3333	3.33237	35.4	46
HiC_scaffold_202	1	23940	148	3134	13.0911	0.856057	35.5	39.7
HiC_scaffold_203	1	23878	41	1597	6.68816	0.2558	35.4	36.7
HiC_scaffold_204	1	23813	77	6160	25.8682	0.475119	35.9	51.3
HiC_scaffold_205	1	23764	69	5577	23.4683	0.39766	35.2	51.4
HiC_scaffold_206	1	23660	25	1905	8.05156	0.146957	35.6	47.5
HiC_scaffold_207	1	23581	237	16873	71.5534	1.47869	35.3	53.4
HiC_scaffold_208	1	23490	38	2134	9.08472	0.236526	35.7	39.6
HiC_scaffold_209	1	23453	128	9535	40.6558	0.795463	35.4	56.1
HiC_scaffold_210	1	23041	41	2825	12.2608	0.252506	35.7	58.7
HiC_scaffold_211	1	23000	294	3565	15.5	1.8867	35.6	40.8
HiC_scaffold_212	1	23000	128	8992	39.0957	0.82213	35.7	48.8
HiC_scaffold_213	1	23000	30	2297	9.98696	0.168565	35.9	46
HiC_scaffold_214	1	23000	105	5321	23.1348	0.675565	35.6	38.6
HiC_scaffold_215	1	23000	72	4487	19.5087	0.44013	36	56.1
HiC_scaffold_216	1	22979	17	1523	6.62779	0.103747	35	41.2
HiC_scaffold_217	1	22964	119	3450	15.0235	0.773646	35.5	40
HiC_scaffold_218	1	22956	84	8536	37.1842	0.542603	35.2	48.6
HiC_scaffold_220	1	22604	159	12240	54.1497	1.03442	35.8	52.4
HiC_scaffold_221	1	22426	29	2588	11.5402	0.187996	35.3	49.4
HiC_scaffold_222	1	22303	328	12023	53.9075	2.18226	35.6	47
HiC_scaffold_223	1	22199	82	3634	16.3701	0.521735	35.5	43.3
HiC_scaffold_224	1	22128	9	959	4.33388	0.0556309	35	47
HiC_scaffold_225	1	22127	4	376	1.69928	0.0270258	36.7	44.5
HiC_scaffold_226	1	21688	101	6416	29.5832	0.685402	35.9	53.5
HiC_scaffold_227	1	21648	271	10181	47.0297	1.77882	35.8	56.7
HiC_scaffold_228	1	21608	177	11122	51.4717	1.11977	35.3	50.9
HiC_scaffold_229	1	21598	29	1243	5.75516	0.201037	35	36.2
HiC_scaffold_230	1	21510	18	1582	7.35472	0.123338	34.4	51.6
HiC_scaffold_231	1	21437	21	2076	9.68419	0.145636	35.5	45.6
HiC_scaffold_232	1	21282	134	11025	51.8043	0.922047	35.4	50.1
HiC_scaffold_233	1	20959	117	4000	19.0849	0.692113	35.2	39.4
HiC_scaffold_234	1	20824	21	1773	8.51421	0.147282	34.9	49.6
HiC_scaffold_235	1	20622	58	3681	17.8499	0.418388	36.1	56
HiC_scaffold_236	1	20377	47	3885	19.0656	0.344113	35.9	49
HiC_scaffold_237	1	20369	96	7556	37.0956	0.695469	35.6	51.5
HiC_scaffold_238	1	20340	29	3015	14.823	0.211996	35.3	45.7
HiC_scaffold_239	1	20281	29	1537	7.57852	0.19999	35	46.4
HiC_scaffold_240	1	20166	26	2011	9.97223	0.187048	35	51.8
HiC_scaffold_241	1	20140	177	8492	42.1648	1.27959	35.3	49.6
HiC_scaffold_242	1	20135	256	16044	79.6821	1.85642	35.6	59.4
HiC_scaffold_243	1	20122	21	1201	5.96859	0.1394	35.3	58.1
HiC_scaffold_244	1	20044	25	1598	7.97246	0.173468	36.1	45.8
HiC_scaffold_245	1	20021	27	1864	9.31022	0.185955	35.7	58.3
HiC_scaffold_246	1	20000	29	1981	9.905	0.19935	35.7	51.5
HiC_scaffold_247	1	20000	57	3770	18.85	0.41805	35.6	53.4
HiC_scaffold_248	1	19739	191	7711	39.0648	1.3947	35.5	47
HiC_scaffold_249	1	19737	14	1254	6.35355	0.101485	36	44.8
HiC_scaffold_250	1	19724	18	1086	5.50598	0.12462	35.3	46.9
HiC_scaffold_251	1	19667	5	705	3.58469	0.0358469	34.5	33.2
HiC_scaffold_252	1	19649	57	4632	23.5737	0.430149	36.1	50.5
HiC_scaffold_253	1	19394	37	3938	20.3052	0.283026	35.8	51.5
HiC_scaffold_254	1	19304	52	3890	20.1513	0.396084	35.5	48.3
HiC_scaffold_255	1	19231	23	2734	14.2166	0.17919	36.2	40.9
HiC_scaffold_256	1	19176	114	7447	38.835	0.890019	35.8	46.6
HiC_scaffold_257	1	19156	848	7702	40.2067	6.05852	35.2	43.8
HiC_scaffold_258	1	19143	64	1230	6.42533	0.425273	35.7	43
HiC_scaffold_259	1	19058	50	4550	23.8745	0.384563	35.3	47.8
HiC_scaffold_260	1	19000	84	4028	21.2	0.657421	35.4	40.8
HiC_scaffold_261	1	18934	16	1512	7.98563	0.126703	36.1	45.6
HiC_scaffold_262	1	18930	438	8776	46.3603	3.30565	35.3	42.9
HiC_scaffold_263	1	18729	234	15216	81.243	1.81611	35.8	58.2
HiC_scaffold_264	1	18528	69	4835	26.0956	0.537295	35.2	56.4
HiC_scaffold_265	1	18283	29	2198	12.0221	0.231253	35.7	46.9
HiC_scaffold_266	1	18272	33	369	2.01948	0.164897	35.3	44.7
HiC_scaffold_267	1	18066	30	2152	11.9119	0.239234	35.5	47.7
HiC_scaffold_268	1	18044	23	1563	8.66216	0.131512	35.5	49.7
HiC_scaffold_269	1	18026	52	3778	20.9586	0.423222	35.3	56.2
HiC_scaffold_270	1	18000	195	7762	43.1222	1.58967	35.7	45.6
HiC_scaffold_271	1	18000	103	7608	42.2667	0.817778	35.6	50.9
HiC_scaffold_272	1	18000	53	2571	14.2833	0.420222	35.1	43
HiC_scaffold_273	1	17971	208	5028	27.9784	1.72044	35.8	45.3
HiC_scaffold_274	1	17888	47	3903	21.8191	0.391715	35.6	45.1
HiC_scaffold_275	1	17782	31	3221	18.1138	0.252165	35	53.5
HiC_scaffold_276	1	17690	54	5079	28.7111	0.440192	35.2	50.5
HiC_scaffold_277	1	17675	43	2479	14.0255	0.361754	35.2	40.2
HiC_scaffold_278	1	17531	8	894	5.09954	0.0678227	35.9	53.5
HiC_scaffold_279	1	17508	248	2935	16.7638	1.2512	35.4	47.2
HiC_scaffold_280	1	17420	61	5494	31.5385	0.520781	35.6	51.2
HiC_scaffold_281	1	17399	46	2409	13.8456	0.396402	36	58.7
HiC_scaffold_282	1	17398	62	5540	31.8427	0.511725	35.5	49.2
HiC_scaffold_283	1	17257	767	7044	40.8182	5.40042	35	51.5
HiC_scaffold_284	1	17224	169	12630	73.3279	1.44688	35.8	52.7
HiC_scaffold_285	1	17131	72	5990	34.9659	0.592085	35.8	50.4
HiC_scaffold_286	1	17073	49	4268	24.9985	0.428864	35.3	50.5
HiC_scaffold_287	1	17000	47	2849	16.7588	0.394882	35	42.7
HiC_scaffold_288	1	16908	9	938	5.54767	0.0753489	36.2	51.9
HiC_scaffold_289	1	16758	95	2864	17.0903	0.716911	35.1	44.3
HiC_scaffold_290	1	16602	130	3594	21.648	1.03325	35.4	42.9
HiC_scaffold_291	1	16449	153	896	5.44714	1.04748	35	44.2
HiC_scaffold_292	1	16346	34	2610	15.9672	0.310045	35.7	56.5
HiC_scaffold_293	1	16263	195	1264	7.77224	1.59811	34.9	43.6
HiC_scaffold_294	1	16061	103	5846	36.3987	0.926219	35.5	50
HiC_scaffold_295	1	16000	11	638	3.9875	0.080375	33.9	60
HiC_scaffold_296	1	16000	79	4582	28.6375	0.709812	36	50.5
HiC_scaffold_297	1	16000	21	2208	13.8	0.195937	35	53.3
HiC_scaffold_298	1	16000	45	2907	18.1687	0.403687	34.7	44.5
HiC_scaffold_299	1	16000	33	2091	13.0687	0.294938	34.2	45
HiC_scaffold_300	1	15603	61	3766	24.1364	0.566237	35.6	47.5
HiC_scaffold_301	1	15565	10	693	4.4523	0.0704144	36.3	59.3
HiC_scaffold_302	1	15554	120	3698	23.7752	1.14401	35.6	40.3
HiC_scaffold_303	1	15467	159	9322	60.2703	1.44126	35.6	48.6
HiC_scaffold_304	1	15433	45	2974	19.2704	0.436467	35.9	38.6
HiC_scaffold_305	1	15221	24	1997	13.12	0.231851	35.2	48
HiC_scaffold_306	1	15208	9	717	4.71462	0.0794319	36.6	60
HiC_scaffold_307	1	15128	14	1019	6.73585	0.128437	34.8	55.8
HiC_scaffold_308	1	15037	58	5157	34.2954	0.568996	35.8	50.9
HiC_scaffold_309	1	15027	49	3359	22.3531	0.488055	35.5	52.8
HiC_scaffold_310	1	15014	79	7211	48.0285	0.776942	35.3	58.8
HiC_scaffold_311	1	15000	42	4529	30.1933	0.418667	35.5	48.2
HiC_scaffold_312	1	14886	123	8655	58.1419	1.20388	35.2	50.1
HiC_scaffold_313	1	14872	65	2859	19.224	0.641205	35.2	41.8
HiC_scaffold_314	1	14743	31	2222	15.0716	0.312419	34.4	57.4
HiC_scaffold_315	1	14719	30	1245	8.45846	0.296148	35.9	49.4
HiC_scaffold_316	1	14619	64	5830	39.8796	0.625829	35.9	53.8
HiC_scaffold_317	1	14567	19	1755	12.0478	0.190774	35.2	50
