#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	798037	55108331	73.4288	1.545	35.6	59.1
HiC_scaffold_2	1	56816963	607663	41842165	73.6438	1.55366	35.6	59.2
HiC_scaffold_3	1	109611085	1125332	78421891	71.5456	1.493	35.6	58.7
HiC_scaffold_4	1	81599725	858780	59455759	72.8627	1.52993	35.6	59.1
HiC_scaffold_5	1	72353455	778885	53604149	74.0865	1.56445	35.6	59.3
HiC_scaffold_6	1	67692486	730857	50048549	73.9352	1.56873	35.6	59.2
HiC_scaffold_7	1	59159807	631076	43196787	73.0171	1.54798	35.6	59
HiC_scaffold_8	1	13479537	75082	6967413	51.6888	0.812698	35.5	59.5
HiC_scaffold_9	1	58964884	630780	43286806	73.4112	1.55368	35.6	59.1
HiC_scaffold_10	1	36732878	391539	26771806	72.8824	1.54665	35.5	59
HiC_scaffold_11	1	27384	177	6457	23.5795	0.92554	35.2	46.6
HiC_scaffold_12	1	33592	1689	8712	25.9347	6.49872	35.1	45.1
HiC_scaffold_13	1	184337	8527	145393	78.8735	6.3994	35.5	50.9
HiC_scaffold_14	1	85992	2921	48690	56.6215	4.6758	34.9	44.9
HiC_scaffold_15	1	87022	832	23068	26.5082	1.31373	35.3	45.3
HiC_scaffold_16	1	89609	4222	8808	9.82937	5.09665	35.7	51
HiC_scaffold_17	1	164154	3300	54158	32.9922	2.89263	35.4	52
HiC_scaffold_18	1	104921	455	40818	38.9036	0.632295	35.6	52
HiC_scaffold_19	1	103720	495	32924	31.7432	0.677507	35.2	48
HiC_scaffold_20	1	90353	764	33957	37.5826	1.21769	35.2	50.3
HiC_scaffold_21	1	85252	392	23844	27.9688	0.652466	35.5	48.7
HiC_scaffold_22	1	80500	390	20598	25.5876	0.701429	35.4	48.2
HiC_scaffold_23	1	75743	349	20965	27.6791	0.673792	35.4	52.1
HiC_scaffold_24	1	75592	1848	18875	24.9696	3.48174	35.4	42.8
HiC_scaffold_25	1	72691	1845	36221	49.8287	3.6511	35.3	54.4
HiC_scaffold_26	1	71458	786	37989	53.1627	1.58237	35.5	46.2
HiC_scaffold_27	1	70045	2962	51918	74.1209	5.9095	35.3	51.3
HiC_scaffold_28	1	68558	118	6539	9.53791	0.23106	35.1	53.5
HiC_scaffold_29	1	68222	1268	20732	30.389	2.75893	35.5	44.3
HiC_scaffold_30	1	67017	772	35895	53.561	1.67408	35.5	47.1
HiC_scaffold_31	1	65972	102	9060	13.7331	0.230098	35.9	49.4
HiC_scaffold_32	1	64000	812	34228	53.4813	1.74275	35.5	48.8
HiC_scaffold_33	1	62684	696	20583	32.8361	1.40747	35.3	42
HiC_scaffold_34	1	60035	341	22211	36.9968	0.731756	35.4	54.3
HiC_scaffold_35	1	59483	128	10764	18.0959	0.318141	35.7	51.4
HiC_scaffold_36	1	58601	367	4553	7.76949	0.904967	35.1	42.2
