#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	444576	40452561	53.9008	0.86402	35.3	59.2
HiC_scaffold_2	1	56816963	337248	30644102	53.9348	0.864894	35.3	59.2
HiC_scaffold_3	1	109611085	629651	57580370	52.5315	0.838169	35.3	58.7
HiC_scaffold_4	1	81599725	481179	43623538	53.4604	0.859934	35.3	59.1
HiC_scaffold_5	1	72353455	432569	39393108	54.4454	0.872143	35.3	59.3
HiC_scaffold_6	1	67692486	404335	36622705	54.1016	0.871077	35.3	59.2
HiC_scaffold_7	1	59159807	351796	31771135	53.7039	0.866198	35.3	59
HiC_scaffold_8	1	13479537	40780	4486475	33.2836	0.442974	35.3	59.4
HiC_scaffold_9	1	58964884	351499	31796823	53.925	0.868922	35.3	59.2
HiC_scaffold_10	1	36732878	218373	19698423	53.6261	0.865105	35.2	59
HiC_scaffold_11	1	27384	156	5895	21.5272	0.847685	35.4	42.6
HiC_scaffold_12	1	33592	1086	6118	18.2127	4.30692	34.8	46.5
HiC_scaffold_13	1	184337	4978	135030	73.2517	3.72343	35.3	51.2
HiC_scaffold_14	1	85992	2244	40707	47.3381	3.61852	34.8	45.4
HiC_scaffold_15	1	87022	372	17958	20.6362	0.584404	35.1	46.6
HiC_scaffold_16	1	89609	1468	8769	9.78585	1.79741	35.5	50.7
HiC_scaffold_17	1	164154	1895	44610	27.1757	1.66677	35.2	50.9
HiC_scaffold_18	1	104921	246	25322	24.1343	0.344421	35.3	53.9
HiC_scaffold_19	1	103720	269	23538	22.6938	0.370902	35.1	47.4
HiC_scaffold_20	1	90353	436	23017	25.4745	0.685401	35.1	48.6
HiC_scaffold_21	1	85252	171	14418	16.9122	0.286984	35.4	47.1
HiC_scaffold_22	1	80500	225	14381	17.8646	0.412957	35.2	48.7
HiC_scaffold_23	1	75743	199	16698	22.0456	0.387798	34.9	54
HiC_scaffold_24	1	75592	850	12054	15.9461	1.5864	35.2	43.1
HiC_scaffold_25	1	72691	796	32586	44.8281	1.56433	35.2	53.4
HiC_scaffold_26	1	71458	393	26036	36.4354	0.794998	35.3	47.3
HiC_scaffold_27	1	70045	1310	45607	65.111	2.68689	35.2	53.6
HiC_scaffold_28	1	68558	80	4658	6.79425	0.152965	34.9	53.4
HiC_scaffold_29	1	68222	532	15045	22.053	1.14941	35.2	44.7
HiC_scaffold_30	1	67017	356	25863	38.5917	0.779265	35.3	47.7
HiC_scaffold_31	1	65972	28	3687	5.58873	0.0630571	35.1	44.8
HiC_scaffold_32	1	64000	347	23003	35.9422	0.742906	35	49
HiC_scaffold_33	1	62684	355	13009	20.7533	0.728192	35.3	41
HiC_scaffold_34	1	60035	246	22123	36.8502	0.571966	34.7	57.5
HiC_scaffold_35	1	59483	74	9072	15.2514	0.183515	35.2	48.7
HiC_scaffold_36	1	58601	700	5593	9.54421	1.74222	34.9	50.8
HiC_scaffold_37	1	57907	89	7260	12.5373	0.2088	35.4	45.2
HiC_scaffold_38	1	57623	150	2374	4.11988	0.35347	34.9	36.6
HiC_scaffold_39	1	56881	369	15875	27.9091	0.781175	35.2	50.2
HiC_scaffold_40	1	56115	292	4456	7.94084	0.634893	35.4	38.4
HiC_scaffold_41	1	55753	391	16887	30.289	1.01126	35	40.8
HiC_scaffold_42	1	55361	52	2942	5.31421	0.130182	35.6	43.1
HiC_scaffold_43	1	55333	352	8991	16.2489	0.899644	34.9	39.5
HiC_scaffold_44	1	54697	1176	43379	79.3078	3.17341	35.3	55.3
HiC_scaffold_45	1	54079	43	3063	5.66394	0.103423	35.1	48.3
HiC_scaffold_46	1	53000	131	4902	9.24906	0.358113	34.7	40.5
HiC_scaffold_47	1	52728	882	21716	41.1849	2.36104	34.7	47.3
HiC_scaffold_48	1	52696	246	18199	34.5358	0.681038	35.3	53.4
HiC_scaffold_49	1	52574	44	3404	6.47468	0.1251	34.2	39.5
HiC_scaffold_50	1	52452	11	784	1.4947	0.0214672	34.9	51.6
HiC_scaffold_51	1	52291	93	3866	7.39324	0.236312	35.1	46.2
HiC_scaffold_52	1	50660	240	21194	41.8358	0.692499	35.2	55.8
HiC_scaffold_53	1	50444	755	26396	52.3273	2.20252	35.3	55.9
HiC_scaffold_54	1	50000	326	29938	59.876	0.95262	35.3	59.8
HiC_scaffold_55	1	49402	23	2488	5.03623	0.0629124	34.6	44.5
HiC_scaffold_56	1	48994	98	4275	8.72556	0.277687	35.4	43.4
HiC_scaffold_57	1	48961	34	3616	7.38547	0.103266	36.1	43.8
HiC_scaffold_58	1	48913	233	20523	41.9582	0.703964	35.4	51.8
HiC_scaffold_59	1	48516	165	8953	18.4537	0.494971	35.3	47.9
HiC_scaffold_60	1	48449	182	16547	34.1534	0.552086	35.1	54.4
HiC_scaffold_61	1	48102	87	5676	11.7999	0.244189	34.9	48
HiC_scaffold_62	1	47095	231	19111	40.5797	0.715447	35.6	55.5
HiC_scaffold_63	1	45946	301	18451	40.158	0.964915	35.1	52.4
HiC_scaffold_64	1	45702	131	3750	8.20533	0.409632	34.9	43.6
HiC_scaffold_65	1	45164	216	8507	18.8358	0.673346	34.7	43.1
HiC_scaffold_66	1	45000	932	8095	17.9889	2.89109	35	47.4
HiC_scaffold_67	1	44932	362	7098	15.7972	0.998731	35.1	40.7
HiC_scaffold_68	1	44535	27	3128	7.02369	0.090064	35.7	47
HiC_scaffold_69	1	43359	200	10995	25.3581	0.680758	35.2	44.9
HiC_scaffold_70	1	43000	182	7685	17.8721	0.564116	35	43
HiC_scaffold_71	1	42000	166	9379	22.331	0.514595	34.9	48.7
HiC_scaffold_72	1	41780	15	1572	3.76257	0.0504548	34.7	38.5
HiC_scaffold_73	1	41131	31	3076	7.47854	0.111741	35.3	47.9
HiC_scaffold_74	1	41000	101	9164	22.3512	0.364902	35.7	54
HiC_scaffold_75	1	40673	112	4317	10.6139	0.404199	35.4	40.5
HiC_scaffold_76	1	40021	158	4894	12.2286	0.543715	35.2	39.7
HiC_scaffold_77	1	40000	34	3604	9.01	0.120825	35.3	43.8
HiC_scaffold_78	1	39995	83	9857	24.6456	0.303163	35.6	53.9
HiC_scaffold_79	1	39987	14	1910	4.77655	0.0524671	35.4	44.3
HiC_scaffold_80	1	39907	28	2701	6.76824	0.10324	35.2	55.7
