#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	969176	59433832	79.1923	1.87492	35.5	59.1
HiC_scaffold_2	1	56816963	736650	45099713	79.3772	1.88169	35.5	59.2
HiC_scaffold_3	1	109611085	1363143	84561410	77.1468	1.8068	35.5	58.7
HiC_scaffold_4	1	81599725	1043901	64023675	78.4607	1.85763	35.5	59.1
HiC_scaffold_5	1	72353455	944592	57753601	79.8215	1.89593	35.5	59.3
HiC_scaffold_6	1	67692486	882305	53759781	79.4176	1.89213	35.5	59.2
HiC_scaffold_7	1	59159807	763212	46512471	78.6217	1.87093	35.5	59
HiC_scaffold_8	1	13479537	90353	7805513	57.9064	0.977427	35.5	59.4
HiC_scaffold_9	1	58964884	764692	46558441	78.9596	1.88216	35.5	59.1
HiC_scaffold_10	1	36732878	474400	28735283	78.2277	1.87226	35.4	59
HiC_scaffold_11	1	27384	265	6724	24.5545	1.42083	35.3	44.7
HiC_scaffold_12	1	33592	2312	9095	27.0749	9.10878	35	44.6
HiC_scaffold_13	1	184337	9688	148086	80.3344	7.27819	35.4	50.8
HiC_scaffold_14	1	85992	4268	54512	63.3919	6.94569	34.8	44.8
HiC_scaffold_15	1	87022	1485	30546	35.1015	2.33153	35.1	45.4
HiC_scaffold_16	1	89609	4551	11767	13.1315	5.46461	35.6	50.6
HiC_scaffold_17	1	164154	4293	52329	31.878	3.76488	35.3	51.5
HiC_scaffold_18	1	104921	160	9656	9.20311	0.215724	35.2	43.2
HiC_scaffold_19	1	103720	583	35899	34.6115	0.80377	35.4	47.4
HiC_scaffold_20	1	90353	887	36459	40.3517	1.38921	35.2	48.5
HiC_scaffold_21	1	85252	507	26214	30.7488	0.833986	35.2	47.5
HiC_scaffold_22	1	80500	535	24639	30.6075	0.971565	35.4	49
HiC_scaffold_23	1	75743	451	24298	32.0795	0.868041	35.4	53.1
HiC_scaffold_24	1	75592	1520	18698	24.7354	2.83621	35.3	42.9
HiC_scaffold_25	1	72691	2207	37448	51.5167	4.34444	35.4	54
HiC_scaffold_26	1	71458	889	40409	56.5493	1.79091	35.5	46.7
HiC_scaffold_27	1	70045	3667	55994	79.94	7.3964	35.3	53.5
HiC_scaffold_28	1	68558	190	6466	9.43143	0.340179	35.2	50.5
HiC_scaffold_29	1	68222	1262	22073	32.3547	2.73126	35.4	45
HiC_scaffold_30	1	67017	927	38890	58.0301	2.00716	35.2	46.3
HiC_scaffold_31	1	65972	65	7333	11.1153	0.145531	35.4	45.9
HiC_scaffold_32	1	64000	853	38120	59.5625	1.8175	35.5	49.7
HiC_scaffold_33	1	62684	791	19410	30.9648	1.57381	35.3	41.1
HiC_scaffold_34	1	60035	686	34817	57.9945	1.49783	35.5	55.3
HiC_scaffold_35	1	59483	122	11906	20.0158	0.301515	35.4	50.5
HiC_scaffold_36	1	58601	2549	6385	10.8957	6.31445	35.2	50.7
HiC_scaffold_37	1	57907	225	12264	21.1788	0.513858	35.6	47.8
HiC_scaffold_38	1	57623	377	3203	5.55854	0.877462	35.1	39.6
HiC_scaffold_39	1	56881	1055	23463	41.2493	2.12537	35.5	48.8
HiC_scaffold_40	1	56115	807	10886	19.3994	1.82037	35.6	38.8
HiC_scaffold_41	1	55753	779	22512	40.3781	1.98947	35.4	41.6
HiC_scaffold_42	1	55361	136	4344	7.84668	0.335344	34.7	43.4
HiC_scaffold_43	1	55333	1223	14086	25.4568	3.14404	35.2	38.9
HiC_scaffold_44	1	54697	2663	46823	85.6043	7.13752	35.4	55.8
HiC_scaffold_45	1	54079	105	4349	8.04194	0.217164	35.7	45.9
HiC_scaffold_46	1	53000	254	7233	13.6472	0.682774	35.4	41
HiC_scaffold_47	1	52728	1825	25615	48.5795	4.8665	35	47.9
HiC_scaffold_48	1	52696	465	24464	46.4248	1.27596	35.4	52.7
HiC_scaffold_49	1	52574	100	4457	8.47757	0.277266	34.7	39.9
HiC_scaffold_50	1	52452	52	1471	2.80447	0.0608556	35.7	51.2
HiC_scaffold_51	1	52291	402	5263	10.0648	0.948519	35.2	44.7
HiC_scaffold_52	1	50660	364	25777	50.8824	1.04108	35.6	57.6
