#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	809039	56141142	74.805	1.57377	35.5	59.1
HiC_scaffold_2	1	56816963	616637	42625337	75.0222	1.58373	35.5	59.2
HiC_scaffold_3	1	109611085	1135620	79800796	72.8036	1.5134	35.5	58.7
HiC_scaffold_4	1	81599725	872027	60535791	74.1863	1.56003	35.5	59.1
HiC_scaffold_5	1	72353455	789717	54550788	75.3949	1.59348	35.5	59.3
HiC_scaffold_6	1	67692486	740149	50812684	75.064	1.59588	35.5	59.2
HiC_scaffold_7	1	59159807	638222	44035632	74.4351	1.57309	35.5	59
HiC_scaffold_8	1	13479537	75451	7105331	52.712	0.820784	35.5	59.4
HiC_scaffold_9	1	58964884	641553	44150573	74.876	1.58661	35.5	59.1
HiC_scaffold_10	1	36732878	397214	27237173	74.1493	1.57558	35.4	59
HiC_scaffold_11	1	27384	182	5186	18.9381	0.981778	35.3	43.9
HiC_scaffold_12	1	33592	1713	8116	24.1605	6.73565	35	45.4
HiC_scaffold_13	1	184337	7231	143842	78.0321	5.48943	35.4	51.5
HiC_scaffold_14	1	85992	3375	50174	58.3473	5.45665	34.8	44.6
HiC_scaffold_15	1	87022	944	26423	30.3636	1.48719	35.1	46
HiC_scaffold_16	1	89609	3461	10626	11.8582	4.1125	35.6	50.8
HiC_scaffold_17	1	164154	2144	51106	31.133	1.88806	35.3	50.5
HiC_scaffold_18	1	104921	151	8950	8.53023	0.210053	35.2	42.1
HiC_scaffold_19	1	103720	499	33281	32.0874	0.690561	35.5	47
HiC_scaffold_20	1	90353	759	32449	35.9136	1.19622	35.2	48.9
HiC_scaffold_21	1	85252	379	24863	29.1641	0.619094	35.6	48.1
HiC_scaffold_22	1	80500	413	20653	25.6559	0.754273	35.4	49.1
HiC_scaffold_23	1	75743	312	21409	28.2653	0.60461	35.6	54
HiC_scaffold_24	1	75592	1145	17418	23.0421	2.15634	35.3	42.8
HiC_scaffold_25	1	72691	2168	37691	51.851	4.28296	35.3	54.3
HiC_scaffold_26	1	71458	701	38983	54.5537	1.42198	35.3	48.4
HiC_scaffold_27	1	70045	3422	55156	78.7437	6.92108	35.3	52.5
HiC_scaffold_28	1	68558	118	6414	9.35558	0.229893	35.2	52.6
HiC_scaffold_29	1	68222	979	20839	30.5459	2.13159	35.4	44.7
HiC_scaffold_30	1	67017	687	35359	52.7612	1.49138	35.1	46
HiC_scaffold_31	1	65972	88	8327	12.622	0.196007	35.5	47
HiC_scaffold_32	1	64000	639	33643	52.5672	1.37963	35.5	50.3
HiC_scaffold_33	1	62684	546	15143	24.1577	1.09345	35.1	41.6
HiC_scaffold_34	1	60035	481	30189	50.2857	1.09255	35.4	56.3
HiC_scaffold_35	1	59483	121	11536	19.3938	0.298674	35.8	51
HiC_scaffold_36	1	58601	760	6226	10.6244	1.87154	35	42.6
HiC_scaffold_37	1	57907	128	10820	18.6851	0.317267	35.3	48.9
HiC_scaffold_38	1	57623	319	2761	4.79149	0.758673	35.5	39
HiC_scaffold_39	1	56881	835	22045	38.7564	1.63183	35.4	49
HiC_scaffold_40	1	56115	494	10965	19.5402	1.11653	35.6	39.2
HiC_scaffold_41	1	55753	762	23074	41.3861	1.93514	35.3	41.3
HiC_scaffold_42	1	55361	93	4483	8.09776	0.246347	35	47.2
HiC_scaffold_43	1	55333	665	11708	21.1592	1.69109	34.9	38.7
HiC_scaffold_44	1	54697	2579	47348	86.5642	6.95493	35.4	56
HiC_scaffold_45	1	54079	88	3576	6.61255	0.180292	35.6	44.2
HiC_scaffold_46	1	53000	256	7829	14.7717	0.702585	35.5	40.3
HiC_scaffold_47	1	52728	1472	19423	36.8362	3.91166	34.9	46.2
HiC_scaffold_48	1	52696	378	23154	43.9388	1.06319	35.4	53
HiC_scaffold_49	1	52574	115	5177	9.84707	0.324875	35.4	41
HiC_scaffold_50	1	52452	34	1062	2.02471	0.0481202	34.9	53
HiC_scaffold_51	1	52291	315	6303	12.0537	0.802394	35.1	45
HiC_scaffold_52	1	50660	392	29029	57.3016	1.13983	35.6	56.5
HiC_scaffold_53	1	50444	1764	33538	66.4856	5.15471	35.5	56.4
HiC_scaffold_54	1	50000	586	39676	79.352	1.71892	35.7	59.7
HiC_scaffold_55	1	49402	121	5059	10.2405	0.359317	35.2	44.7
HiC_scaffold_56	1	48994	130	6849	13.9793	0.382353	35.3	43.5
HiC_scaffold_57	1	48961	102	6709	13.7027	0.309777	35.3	44.4
HiC_scaffold_58	1	48913	375	26071	53.3008	1.12784	35.7	51
HiC_scaffold_59	1	48516	470	11946	24.6228	1.44021	35.7	48.4
HiC_scaffold_60	1	48449	239	20958	43.2579	0.734236	35.5	52.7
HiC_scaffold_61	1	48102	248	9295	19.3235	0.747329	35.1	48.1
HiC_scaffold_62	1	47095	394	29329	62.2763	1.23771	35.5	55.9
HiC_scaffold_63	1	45946	524	23783	51.7629	1.67686	35.4	53.4
HiC_scaffold_64	1	45702	237	6229	13.6296	0.681743	35.3	46.9
HiC_scaffold_65	1	45164	361	10953	24.2516	1.10945	34.8	44.9
HiC_scaffold_66	1	45000	1224	6942	15.4267	3.75596	35.1	44.8
HiC_scaffold_67	1	44932	767	10716	23.8494	2.11673	35.3	41.6
HiC_scaffold_68	1	44535	84	7662	17.2044	0.28115	35	44
HiC_scaffold_69	1	43359	280	12900	29.7516	0.941811	35.2	43.8
HiC_scaffold_70	1	43000	210	8680	20.186	0.622279	35.2	42.8
HiC_scaffold_71	1	42000	246	12705	30.25	0.79319	35.3	49.7
HiC_scaffold_72	1	41780	39	2491	5.96218	0.136788	35.4	36.9
HiC_scaffold_73	1	41131	37	3222	7.83351	0.130437	35.3	52
HiC_scaffold_74	1	41000	206	13115	31.9878	0.740976	35.8	56.6
HiC_scaffold_75	1	40673	205	5340	13.1291	0.723674	35.3	41.2
HiC_scaffold_76	1	40021	284	6298	15.7367	0.973614	35.4	39.1
HiC_scaffold_77	1	40000	74	5788	14.47	0.270225	35.3	47.2
HiC_scaffold_78	1	39995	159	14920	37.3047	0.585448	35.8	54.3
HiC_scaffold_79	1	39987	22	2422	6.05697	0.0819766	35.2	42.9
HiC_scaffold_80	1	39907	59	4531	11.3539	0.203523	35.4	54.1
HiC_scaffold_81	1	39785	486	6782	17.0466	1.49762	35.3	43.9
HiC_scaffold_82	1	39714	1721	11833	29.7955	6.06786	35.2	44.9
HiC_scaffold_83	1	39603	128	10577	26.7076	0.479332	35.3	53.5
HiC_scaffold_84	1	39032	1208	23208	59.4589	4.30765	35.1	48.5
HiC_scaffold_85	1	38821	315	8458	21.7872	1.14575	35.1	44.6
HiC_scaffold_86	1	38551	242	4611	11.9608	0.731524	35.4	47.1
HiC_scaffold_87	1	38336	264	8922	23.2732	1.02995	35.1	39
HiC_scaffold_88	1	38081	270	7850	20.614	1.0157	35.4	56.1
HiC_scaffold_89	1	37423	128	2053	5.48593	0.467493	34.9	44.8
HiC_scaffold_90	1	37049	405	10447	28.1978	1.62118	35.7	42.4
HiC_scaffold_91	1	37000	440	30125	81.4189	1.71254	35.5	59.7
HiC_scaffold_92	1	36719	53	3960	10.7846	0.210109	35.5	52.8
HiC_scaffold_93	1	36624	253	5984	16.339	0.918114	35.1	39.7
HiC_scaffold_94	1	36550	125	4155	11.368	0.504952	35.6	43.2
HiC_scaffold_95	1	35915	694	15014	41.8043	2.69283	35	43.2
HiC_scaffold_96	1	35569	483	12248	34.4345	2.01096	35.5	43.9
HiC_scaffold_97	1	35569	283	9278	26.0845	1.09705	35	47.3
HiC_scaffold_98	1	35521	258	6103	17.1814	0.811999	35.5	47.3
HiC_scaffold_99	1	35305	957	26258	74.3747	3.61881	35.4	58.2
HiC_scaffold_100	1	35285	318	24760	70.1715	1.31736	35.4	57.3
HiC_scaffold_101	1	35090	243	13917	39.6609	0.931433	34.7	54.4
HiC_scaffold_102	1	34736	53	5389	15.5142	0.22884	35.2	49.4
HiC_scaffold_103	1	34662	856	16160	46.6217	3.3702	35.3	40.6
HiC_scaffold_104	1	34539	114	10556	30.5626	0.491358	35.5	48.7
HiC_scaffold_105	1	34367	52	4426	12.8786	0.22542	35.7	50.3
HiC_scaffold_106	1	34092	8	814	2.38766	0.030183	35.4	48
HiC_scaffold_107	1	34034	1703	27397	80.4989	7.21502	35.5	59
HiC_scaffold_108	1	34000	141	4095	12.0441	0.609529	35.3	38.9
HiC_scaffold_109	1	33013	309	12030	36.4402	1.26141	34.8	43.7
HiC_scaffold_110	1	32894	51	2816	8.56083	0.222047	35.1	47.1
HiC_scaffold_111	1	32703	83	7650	23.3923	0.371648	35.4	47.1
