#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	839517	56977363	75.9192	1.63342	35.5	59.2
HiC_scaffold_2	1	56816963	635065	43046760	75.7639	1.63023	35.5	59.2
HiC_scaffold_3	1	109611085	1178505	80955489	73.857	1.57083	35.5	58.7
HiC_scaffold_4	1	81599725	900596	61254063	75.0665	1.61167	35.5	59.1
HiC_scaffold_5	1	72353455	814425	55166926	76.2464	1.64347	35.5	59.3
HiC_scaffold_6	1	67692486	763841	51455586	76.0137	1.64682	35.5	59.2
HiC_scaffold_7	1	59159807	660411	44511099	75.2387	1.62841	35.5	59
HiC_scaffold_8	1	13479537	77713	7221769	53.5758	0.84502	35.5	59.5
HiC_scaffold_9	1	58964884	662168	44674507	75.7646	1.63787	35.5	59.1
HiC_scaffold_10	1	36732878	409991	27553824	75.0113	1.62655	35.5	59
HiC_scaffold_11	1	27384	141	5572	20.3476	0.75084	35.1	45
HiC_scaffold_12	1	33592	2289	7973	23.7348	9.14262	35.1	45.9
HiC_scaffold_13	1	184337	6727	143594	77.8975	5.11442	35.5	52.5
HiC_scaffold_14	1	85992	3337	52641	61.2162	5.4009	34.9	45.6
HiC_scaffold_15	1	87022	1411	29340	33.7156	2.23722	35.2	46.1
HiC_scaffold_16	1	89609	2210	8788	9.80705	2.70622	35.7	51.1
HiC_scaffold_17	1	164154	2372	48394	29.4809	2.047	35.4	48.7
HiC_scaffold_18	1	104921	101	6899	6.57542	0.134778	35.6	44.1
HiC_scaffold_19	1	103720	462	33190	31.9996	0.636878	35.5	48.4
HiC_scaffold_20	1	90353	629	32753	36.25	0.995174	35.2	51.1
HiC_scaffold_21	1	85252	420	27126	31.8186	0.717356	35.6	48.2
HiC_scaffold_22	1	80500	370	22381	27.8025	0.678286	35.6	50.9
HiC_scaffold_23	1	75743	383	23413	30.9111	0.732041	35.3	55.2
HiC_scaffold_24	1	75592	1201	16600	21.96	2.25652	35.2	43.4
HiC_scaffold_25	1	72691	1601	36786	50.606	3.16356	35.3	54.2
HiC_scaffold_26	1	71458	683	39586	55.3976	1.39257	35.5	48.3
HiC_scaffold_27	1	70045	2783	51637	73.7198	5.65052	35.3	52.2
HiC_scaffold_28	1	68558	94	4844	7.06555	0.176668	35.5	55.9
HiC_scaffold_29	1	68222	981	19014	27.8708	2.13478	35.5	44.5
HiC_scaffold_30	1	67017	802	35442	52.8851	1.74538	35.2	46.4
HiC_scaffold_31	1	65972	63	6760	10.2468	0.140696	35.6	48
HiC_scaffold_32	1	64000	731	33576	52.4625	1.56205	35.5	49.8
HiC_scaffold_33	1	62684	554	18397	29.3488	1.10722	35.3	43.4
HiC_scaffold_34	1	60035	550	32469	54.0835	1.27427	35.4	56.4
HiC_scaffold_35	1	59483	128	12748	21.4313	0.308895	35.5	49.4
HiC_scaffold_36	1	58601	397	4530	7.73024	0.98756	35.2	43.1
HiC_scaffold_37	1	57907	155	10705	18.4865	0.389435	35.8	49.7
HiC_scaffold_38	1	57623	278	2968	5.15072	0.635076	35.4	38.6
HiC_scaffold_39	1	56881	544	17772	31.2442	1.03796	35.3	49.3
HiC_scaffold_40	1	56115	485	9585	17.081	1.09288	35.7	38.5
HiC_scaffold_41	1	55753	894	22041	39.5333	2.3087	35.4	41.2
HiC_scaffold_42	1	55361	69	3646	6.58586	0.164845	35.4	48.1
HiC_scaffold_43	1	55333	534	11037	19.9465	1.37594	34.9	39.2
HiC_scaffold_44	1	54697	2142	47430	86.7141	5.77979	35.6	56
HiC_scaffold_45	1	54079	79	3946	7.29673	0.169622	35.1	46.8
HiC_scaffold_46	1	53000	194	7423	14.0057	0.534434	35.4	42
HiC_scaffold_47	1	52728	1356	23511	44.5892	3.66568	35	47.6
HiC_scaffold_48	1	52696	273	19343	36.7068	0.757097	35.7	53.1
HiC_scaffold_49	1	52574	90	4064	7.73006	0.252958	35.1	39
HiC_scaffold_50	1	52452	28	1067	2.03424	0.0485396	35.7	55
HiC_scaffold_51	1	52291	138	6306	12.0594	0.354191	35.4	43.6
HiC_scaffold_52	1	50660	413	29018	57.2799	1.18873	35.4	57.1
HiC_scaffold_53	1	50444	1369	33074	65.5658	4.01382	35.5	56.4
HiC_scaffold_54	1	50000	577	39302	78.604	1.68374	35.5	59.8
HiC_scaffold_55	1	49402	103	5769	11.6777	0.31017	35.1	43.5
HiC_scaffold_56	1	48994	206	7354	15.01	0.597767	35.5	44.1
HiC_scaffold_57	1	48961	102	5605	11.4479	0.310247	35.1	45
HiC_scaffold_58	1	48913	622	37466	76.5972	1.88672	35.6	51.3
HiC_scaffold_59	1	48516	348	13610	28.0526	1.0633	35.6	48.8
HiC_scaffold_60	1	48449	343	26270	54.222	1.04165	35.7	52.6
HiC_scaffold_61	1	48102	151	8547	17.7685	0.458151	34.9	49
HiC_scaffold_62	1	47095	428	29923	63.5375	1.33747	35.5	55.9
HiC_scaffold_63	1	45946	576	27378	59.5873	1.85167	35.6	53
HiC_scaffold_64	1	45702	191	5617	12.2905	0.559035	35.5	47.3
HiC_scaffold_65	1	45164	233	10225	22.6397	0.714175	34.9	42.8
HiC_scaffold_66	1	45000	1831	8787	19.5267	5.69831	35.3	46.7
HiC_scaffold_67	1	44932	516	8830	19.6519	1.3528	35.3	40.5
HiC_scaffold_68	1	44535	49	5118	11.4921	0.156573	35.3	44.1
HiC_scaffold_69	1	43359	227	10885	25.1044	0.763809	35.6	43.1
HiC_scaffold_70	1	43000	282	7879	18.3233	0.842233	35.6	41.6
HiC_scaffold_71	1	42000	297	13858	32.9952	0.973929	35.3	50.2
HiC_scaffold_72	1	41780	41	2592	6.20393	0.145261	35.1	40.4
HiC_scaffold_73	1	41131	68	5054	12.2876	0.240451	35.5	43.9
HiC_scaffold_74	1	41000	169	12257	29.8951	0.602512	35.5	55.7
HiC_scaffold_75	1	40673	157	5907	14.5231	0.557028	35.4	41.8
HiC_scaffold_76	1	40021	205	5478	13.6878	0.690263	35.1	40.2
HiC_scaffold_77	1	40000	31	3311	8.2775	0.109575	35.7	53.5
HiC_scaffold_78	1	39995	161	15973	39.9375	0.588649	35.5	53.9
HiC_scaffold_79	1	39987	74	6244	15.6151	0.272439	35.8	44.9
HiC_scaffold_80	1	39907	51	4173	10.4568	0.178866	34.8	53.6
HiC_scaffold_81	1	39785	312	6575	16.5263	0.971974	35.3	43.2
HiC_scaffold_82	1	39714	1244	10703	26.9502	4.2831	35.3	44.4
HiC_scaffold_83	1	39603	119	9788	24.7153	0.440472	35.8	54.5
HiC_scaffold_84	1	39032	1043	23095	59.1694	3.72371	35.2	49.3
HiC_scaffold_85	1	38821	318	9521	24.5254	1.17256	35.3	46
HiC_scaffold_86	1	38551	271	4368	11.3304	0.924049	35	46.9
HiC_scaffold_87	1	38336	152	7229	18.8569	0.586994	35.4	41.2
HiC_scaffold_88	1	38081	182	6047	15.8793	0.677635	35.5	56.7
HiC_scaffold_89	1	37423	120	1672	4.46784	0.445902	35.5	45.8
HiC_scaffold_90	1	37049	376	8955	24.1707	1.50312	35.6	40.7
HiC_scaffold_91	1	37000	482	30039	81.1865	1.89438	35.5	60
HiC_scaffold_92	1	36719	43	3346	9.11245	0.171029	35.4	52.3
HiC_scaffold_93	1	36624	364	7550	20.6149	1.36001	35.1	41.7
HiC_scaffold_94	1	36550	95	3047	8.33653	0.385828	35.8	41.1
HiC_scaffold_95	1	35915	826	17655	49.1577	3.21481	35.1	43.8
HiC_scaffold_96	1	35569	417	11683	32.846	1.7468	35.6	43.1
HiC_scaffold_97	1	35569	179	9788	27.5183	0.717732	35.3	44.7
HiC_scaffold_98	1	35521	207	4549	12.8065	0.616086	35.5	49.1
HiC_scaffold_99	1	35305	1015	25529	72.3099	3.76139	35.4	58.1
HiC_scaffold_100	1	35285	349	25097	71.1265	1.45252	35.6	57.7
HiC_scaffold_101	1	35090	150	9381	26.7341	0.563408	35.2	54.4
HiC_scaffold_102	1	34736	31	3812	10.9742	0.133493	35.6	49.8
HiC_scaffold_103	1	34662	725	16452	47.4641	2.89083	35.3	41.5
HiC_scaffold_104	1	34539	146	11767	34.0687	0.628536	35.6	49.2
HiC_scaffold_105	1	34367	90	5704	16.5973	0.383333	35.5	47.8
HiC_scaffold_106	1	34092	5	425	1.24663	0.0219993	35.4	56
HiC_scaffold_107	1	34034	1335	29843	87.6858	5.64873	35.5	58.5
HiC_scaffold_108	1	34000	110	3728	10.9647	0.476618	35.5	39.8
HiC_scaffold_109	1	33013	279	10715	32.4569	1.19292	34.9	42.8
HiC_scaffold_110	1	32894	20	2018	6.13486	0.0867027	35.2	50.6
HiC_scaffold_111	1	32703	74	7209	22.0438	0.339204	35.8	48.9
HiC_scaffold_112	1	32055	144	9350	29.1686	0.642583	34.9	51
HiC_scaffold_113	1	31996	223	4103	12.8235	0.747156	35.3	43.9
HiC_scaffold_114	1	31869	138	8094	25.3977	0.563432	35.2	50.6
HiC_scaffold_115	1	31497	217	7130	22.6371	1.0027	35.3	40.4
HiC_scaffold_116	1	31452	206	15589	49.5644	0.957395	35.5	53.9
HiC_scaffold_117	1	31435	108	11007	35.0151	0.510132	35.7	51.7
HiC_scaffold_118	1	31168	271	18095	58.0563	1.26104	35.4	56.6
HiC_scaffold_119	1	31094	68	4848	15.5914	0.326365	35.9	47.5
HiC_scaffold_120	1	31000	193	11242	36.2645	0.926097	35.8	47.2
HiC_scaffold_121	1	30892	39	3464	11.2133	0.1805	35.7	44.2
HiC_scaffold_122	1	30671	86	4046	13.1916	0.412637	35.4	40.5
HiC_scaffold_123	1	30159	370	24020	79.6446	1.78593	35.3	60
HiC_scaffold_124	1	30112	10	1204	3.99841	0.0489506	36.7	41.5
HiC_scaffold_125	1	30000	147	3148	10.4933	0.730133	35.3	38.5
HiC_scaffold_126	1	30000	56	3316	11.0533	0.264667	35.6	47.9
HiC_scaffold_127	1	29632	306	5413	18.2674	1.38101	35.4	43.5
HiC_scaffold_128	1	29216	105	8021	27.4541	0.526116	35.6	49.5
HiC_scaffold_129	1	29000	30	2460	8.48276	0.145828	35.7	49.9
HiC_scaffold_130	1	28743	22	1877	6.53029	0.111888	35	45.2
HiC_scaffold_131	1	28267	458	9426	33.3463	2.40935	35.5	42
HiC_scaffold_132	1	28006	288	5741	20.4992	1.52153	35	37.8
HiC_scaffold_133	1	27859	96	8102	29.0822	0.503823	35.4	54.1
HiC_scaffold_134	1	27837	363	22154	79.5847	1.82516	35.6	59.6
HiC_scaffold_135	1	27503	142	5664	20.5941	0.765662	35.8	40.7
HiC_scaffold_136	1	27405	385	22610	82.5032	2.04003	35.7	60
HiC_scaffold_137	1	27128	1	145	0.534503	0.00534503	36.8	31
HiC_scaffold_138	1	27000	104	9106	33.7259	0.556074	35.9	53.1
HiC_scaffold_139	1	26958	23	2125	7.88263	0.127087	35.1	44.8
HiC_scaffold_140	1	26822	23	1122	4.18313	0.0991723	34.1	41.9
HiC_scaffold_141	1	26714	434	10182	38.1148	2.2742	35.5	44.3
HiC_scaffold_142	1	26597	188	10344	38.8916	0.976125	35.5	48
HiC_scaffold_143	1	26526	68	2970	11.1966	0.322024	35.2	50.1
HiC_scaffold_144	1	26403	119	4068	15.4073	0.671174	35.7	44.1
HiC_scaffold_145	1	26321	413	12135	46.1039	2.3194	35.6	43.3
HiC_scaffold_146	1	26302	191	3094	11.7634	0.96217	35	38.1
HiC_scaffold_147	1	26228	93	5602	21.3589	0.521122	35.4	51
HiC_scaffold_148	1	26220	275	5760	21.968	1.5659	35.5	39.2
HiC_scaffold_149	1	26169	69	6021	23.0081	0.388742	35.5	50
HiC_scaffold_150	1	26140	278	20298	77.6511	1.5251	35.4	60
HiC_scaffold_151	1	25970	85	5035	19.3878	0.461147	35.7	38.9
HiC_scaffold_152	1	25914	61	3590	13.8535	0.302423	35.2	41.1
HiC_scaffold_153	1	25756	22	2244	8.71253	0.128087	35.6	40.6
