#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	818033	56143556	74.8082	1.58785	35.5	59.1
HiC_scaffold_2	1	56816963	626979	42761504	75.2619	1.60652	35.5	59.2
HiC_scaffold_3	1	109611085	1152681	79933085	72.9243	1.53302	35.5	58.7
HiC_scaffold_4	1	81599725	882178	60542062	74.194	1.57539	35.5	59.1
HiC_scaffold_5	1	72353455	795521	54595621	75.4568	1.60243	35.5	59.3
HiC_scaffold_6	1	67692486	745686	50828934	75.088	1.60407	35.5	59.2
HiC_scaffold_7	1	59159807	647464	43958253	74.3043	1.59241	35.5	59
HiC_scaffold_8	1	13479537	75820	7082499	52.5426	0.822451	35.5	59.4
HiC_scaffold_9	1	58964884	646937	44104418	74.7978	1.59687	35.5	59.1
HiC_scaffold_10	1	36732878	401854	27225744	74.1182	1.5912	35.4	59
HiC_scaffold_11	1	27384	252	6549	23.9154	1.37449	35.3	42.8
HiC_scaffold_12	1	33592	1298	6955	20.7043	4.96714	35	45.5
HiC_scaffold_13	1	184337	6922	143071	77.6138	5.19917	35.5	52.4
HiC_scaffold_14	1	85992	1808	45467	52.8735	2.88807	35	45.5
HiC_scaffold_15	1	87022	427	14271	16.3993	0.625187	35.2	44.5
HiC_scaffold_16	1	89609	4095	11191	12.4887	4.89329	35.7	51.2
HiC_scaffold_17	1	164154	4767	55746	33.9596	4.22378	35.3	52.8
HiC_scaffold_18	1	104921	477	42090	40.1159	0.65759	35.5	52.6
HiC_scaffold_19	1	103720	467	31928	30.7829	0.652815	35.6	47.6
HiC_scaffold_20	1	90353	548	32225	35.6657	0.871272	35.3	51.4
HiC_scaffold_21	1	85252	352	22771	26.7102	0.589406	35.4	46.6
HiC_scaffold_22	1	80500	549	23893	29.6807	1.01501	35.6	48
HiC_scaffold_23	1	75743	333	20653	27.2672	0.637273	35.5	54.6
HiC_scaffold_24	1	75592	2200	19961	26.4062	4.08752	35.2	43
HiC_scaffold_25	1	72691	1310	35982	49.4999	2.57927	35.4	54
HiC_scaffold_26	1	71458	790	37252	52.1313	1.58307	35.5	45.8
