#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	667470	50804846	67.6946	1.29629	35.5	59.1
HiC_scaffold_2	1	56816963	508439	38641989	68.0114	1.30375	35.5	59.2
HiC_scaffold_3	1	109611085	938636	72169359	65.8413	1.2493	35.5	58.7
HiC_scaffold_4	1	81599725	718011	54751132	67.0972	1.28294	35.5	59.1
HiC_scaffold_5	1	72353455	652807	49535351	68.463	1.31578	35.5	59.3
HiC_scaffold_6	1	67692486	606358	45896112	67.8009	1.30597	35.5	59.2
HiC_scaffold_7	1	59159807	529917	39921846	67.4814	1.30422	35.5	59
HiC_scaffold_8	1	13479537	61930	6135745	45.519	0.673273	35.5	59.4
HiC_scaffold_9	1	58964884	529901	39989505	67.8192	1.30887	35.5	59.1
HiC_scaffold_10	1	36732878	329491	24755656	67.3937	1.30531	35.5	59
HiC_scaffold_11	1	27384	181	5577	20.3659	0.982691	35.2	43.2
HiC_scaffold_12	1	33592	1066	7575	22.55	4.18897	35.1	46.2
HiC_scaffold_13	1	184337	6351	140152	76.0303	4.7899	35.5	51.3
HiC_scaffold_14	1	85992	1966	43602	50.7047	3.18947	34.8	45.7
HiC_scaffold_15	1	87022	812	26855	30.86	1.27505	35.2	46.8
HiC_scaffold_16	1	89609	3161	9908	11.0569	3.87881	35.6	50.8
HiC_scaffold_17	1	164154	1447	47853	29.1513	1.26577	35.2	48.8
HiC_scaffold_18	1	104921	115	7700	7.33885	0.153096	34.8	43.2
HiC_scaffold_19	1	103720	452	35026	33.7698	0.630611	35.7	47.7
HiC_scaffold_20	1	90353	597	26072	28.8557	0.939681	35.3	50.5
HiC_scaffold_21	1	85252	300	18148	21.2875	0.484904	35.3	46.4
HiC_scaffold_22	1	80500	374	20167	25.0522	0.690671	35.4	48.2
HiC_scaffold_23	1	75743	300	20879	27.5656	0.578905	35.6	53.8
HiC_scaffold_24	1	75592	1764	20186	26.7039	3.28664	35.2	42.7
HiC_scaffold_25	1	72691	1585	35746	49.1753	3.12817	35.4	53.9
HiC_scaffold_26	1	71458	775	34896	48.8343	1.57383	35.6	45.3
HiC_scaffold_27	1	70045	2783	53539	76.4351	5.62698	35.3	52.7
HiC_scaffold_28	1	68558	50	4199	6.12474	0.10626	35.3	49.5
HiC_scaffold_29	1	68222	981	18779	27.5263	2.13167	35.4	44.4
HiC_scaffold_30	1	67017	716	34870	52.0316	1.55562	35.4	45.3
HiC_scaffold_31	1	65972	66	7891	11.9611	0.149291	35.5	44.9
HiC_scaffold_32	1	64000	642	33887	52.9484	1.40489	35.5	50.4
HiC_scaffold_33	1	62684	540	16211	25.8615	1.07243	35.4	41.4
HiC_scaffold_34	1	60035	423	29904	49.8109	0.960756	35.6	56.2
HiC_scaffold_35	1	59483	63	7385	12.4153	0.156835	35.2	48.6
HiC_scaffold_36	1	58601	522	4939	8.42818	1.29223	35.2	42.8
HiC_scaffold_37	1	57907	112	8793	15.1847	0.268741	35.6	48
HiC_scaffold_38	1	57623	265	2767	4.8019	0.622512	35.2	39.1
HiC_scaffold_39	1	56881	736	19553	34.3753	1.44962	35.3	48.7
HiC_scaffold_40	1	56115	545	9487	16.9064	1.22484	35.5	38.9
HiC_scaffold_41	1	55753	687	20888	37.4652	1.77368	35.3	41.6
HiC_scaffold_42	1	55361	114	4698	8.48612	0.285399	35.2	46.4
HiC_scaffold_43	1	55333	595	11796	21.3182	1.54116	35	39.8
HiC_scaffold_44	1	54697	1975	48772	89.1676	5.3142	35.5	55.7
HiC_scaffold_45	1	54079	94	3631	6.71425	0.193624	35.9	44.8
HiC_scaffold_46	1	53000	234	6870	12.9623	0.643679	35.5	40
HiC_scaffold_47	1	52728	1350	16709	31.689	3.61601	34.9	47.3
HiC_scaffold_48	1	52696	289	22420	42.5459	0.81194	35.7	52.7
HiC_scaffold_49	1	52574	100	4942	9.40008	0.28303	35.2	40.9
HiC_scaffold_50	1	52452	37	1188	2.26493	0.0649928	35.4	55.1
HiC_scaffold_51	1	52291	334	7198	13.7653	0.807213	35.3	44.4
HiC_scaffold_52	1	50660	313	26088	51.4962	0.906514	35.5	55.3
HiC_scaffold_53	1	50444	1268	32445	64.3188	3.70335	35.5	55.9
HiC_scaffold_54	1	50000	490	35892	71.784	1.42044	35.5	59.8
HiC_scaffold_55	1	49402	100	6529	13.2161	0.299725	35.3	43.9
HiC_scaffold_56	1	48994	125	5958	12.1607	0.364596	35.4	42.4
HiC_scaffold_57	1	48961	103	5639	11.5173	0.308674	35.1	41.1
HiC_scaffold_58	1	48913	337	21436	43.8248	1.01382	35.7	50.9
HiC_scaffold_59	1	48516	275	11765	24.2497	0.837147	35.5	47.4
HiC_scaffold_60	1	48449	268	22388	46.2094	0.817086	35.7	52.2
HiC_scaffold_61	1	48102	135	7517	15.6272	0.390878	35	48.2
HiC_scaffold_62	1	47095	318	24932	52.9398	0.99329	35.3	56.5
HiC_scaffold_63	1	45946	459	23993	52.22	1.46979	35.2	51.7
HiC_scaffold_64	1	45702	165	6071	13.2839	0.502254	35.2	45.9
HiC_scaffold_65	1	45164	384	11359	25.1506	1.18918	35.2	45.9
HiC_scaffold_66	1	45000	485	7500	16.6667	1.50158	35.4	47.2
HiC_scaffold_67	1	44932	956	11463	25.5119	2.68813	35.4	41
HiC_scaffold_68	1	44535	74	6690	15.0219	0.244437	35.4	45.8
HiC_scaffold_69	1	43359	263	11183	25.7916	0.886967	35.6	42.8
HiC_scaffold_70	1	43000	272	8173	19.007	0.820605	35.5	40.2
HiC_scaffold_71	1	42000	241	12024	28.6286	0.754857	35.7	49.6
HiC_scaffold_72	1	41780	42	1659	3.9708	0.148803	34.8	40.4
HiC_scaffold_73	1	41131	44	4064	9.88063	0.158737	35.7	45.4
HiC_scaffold_74	1	41000	155	12106	29.5268	0.560366	35.5	55.9
HiC_scaffold_75	1	40673	167	4803	11.8088	0.606717	35.7	39.8
HiC_scaffold_76	1	40021	255	6138	15.3369	0.857125	35.5	39.9
HiC_scaffold_77	1	40000	49	3726	9.315	0.1796	35.5	51.4
HiC_scaffold_78	1	39995	108	11621	29.0561	0.3964	35.3	52.2
HiC_scaffold_79	1	39987	32	3440	8.6028	0.119889	36.1	43
HiC_scaffold_80	1	39907	62	4751	11.9052	0.229183	35.3	51.1
HiC_scaffold_81	1	39785	315	6260	15.7346	0.956516	35.3	43.6
HiC_scaffold_82	1	39714	1454	11458	28.8513	5.06464	35.3	45
HiC_scaffold_83	1	39603	93	8640	21.8165	0.34611	35.9	54.6
HiC_scaffold_84	1	39032	1254	22179	56.8226	4.48678	35.3	49.4
HiC_scaffold_85	1	38821	354	7191	18.5235	1.29118	35.5	44.3
HiC_scaffold_86	1	38551	178	4640	12.036	0.572903	34.6	46.9
HiC_scaffold_87	1	38336	281	9005	23.4897	1.08827	35.4	41.6
HiC_scaffold_88	1	38081	259	7076	18.5814	0.952575	35.3	56.5
HiC_scaffold_89	1	37423	96	1356	3.62344	0.347701	35.5	44.8
HiC_scaffold_90	1	37049	408	10514	28.3786	1.63756	35.6	42.6
HiC_scaffold_91	1	37000	347	26857	72.5865	1.36605	35.7	60
HiC_scaffold_92	1	36719	90	4612	12.5603	0.359868	35.5	48.5
HiC_scaffold_93	1	36624	361	8985	24.5331	1.29658	35.4	41.9
HiC_scaffold_94	1	36550	93	3079	8.42408	0.375568	35.9	41.8
HiC_scaffold_95	1	35915	829	16590	46.1924	3.26738	35	43.7
HiC_scaffold_96	1	35569	351	10541	29.6354	1.45093	35.5	46.7
HiC_scaffold_97	1	35569	103	5297	14.8922	0.397172	35	48.1
HiC_scaffold_98	1	35521	204	5004	14.0874	0.672138	35.5	46.6
HiC_scaffold_99	1	35305	524	23266	65.9	1.9964	35.3	57.9
HiC_scaffold_100	1	35285	309	22782	64.5657	1.25821	35.3	56.8
HiC_scaffold_101	1	35090	147	10893	31.043	0.571958	34.9	50.2
HiC_scaffold_102	1	34736	33	3646	10.4963	0.142475	35.9	50
HiC_scaffold_103	1	34662	725	13428	38.7398	2.85136	35.5	41
HiC_scaffold_104	1	34539	100	8468	24.5172	0.422363	35.5	51.1
HiC_scaffold_105	1	34367	38	3342	9.72444	0.160939	35.1	49.7
HiC_scaffold_106	1	34092	7	547	1.60448	0.0249325	33.8	44
HiC_scaffold_107	1	34034	980	29362	86.2726	4.0989	35.4	58.4
HiC_scaffold_108	1	34000	164	4689	13.7912	0.720794	35.4	39.1
HiC_scaffold_109	1	33013	287	11618	35.1922	1.22355	34.9	41.5
HiC_scaffold_110	1	32894	45	2404	7.30832	0.183286	35.6	49
HiC_scaffold_111	1	32703	60	5584	17.0749	0.273492	35.8	52
HiC_scaffold_112	1	32055	86	7209	22.4895	0.391639	35.6	52.1
HiC_scaffold_113	1	31996	200	3997	12.4922	0.640018	35.3	43
HiC_scaffold_114	1	31869	154	6582	20.6533	0.618783	35.6	51.8
HiC_scaffold_115	1	31497	227	9088	28.8535	1.00679	35.1	42.9
HiC_scaffold_116	1	31452	139	11204	35.6225	0.648417	35.7	57.3
HiC_scaffold_117	1	31435	110	10709	34.0671	0.519039	35.8	50.5
HiC_scaffold_118	1	31168	181	14583	46.7884	0.83021	35.2	57.6
HiC_scaffold_119	1	31094	51	4278	13.7583	0.237473	35.2	45.9
HiC_scaffold_120	1	31000	131	9340	30.129	0.625419	35.5	45.9
HiC_scaffold_121	1	30892	35	2728	8.83077	0.169558	35.6	41.3
HiC_scaffold_122	1	30671	267	6024	19.6407	1.29464	35.8	38.2
HiC_scaffold_123	1	30159	283	21520	71.3552	1.36294	35.3	60
HiC_scaffold_124	1	30112	12	1662	5.51939	0.0597768	36.2	40.5
HiC_scaffold_125	1	30000	108	2731	9.10333	0.533767	35.5	39.6
HiC_scaffold_126	1	30000	47	4011	13.37	0.225333	35.2	48.5
HiC_scaffold_127	1	29632	306	5282	17.8253	1.36579	35.2	44.2
HiC_scaffold_128	1	29216	105	7867	26.927	0.527588	35.7	50.4
HiC_scaffold_129	1	29000	34	2785	9.60345	0.155138	35.4	56.7
HiC_scaffold_130	1	28743	12	1145	3.98358	0.062276	35.8	56.2
HiC_scaffold_131	1	28267	564	9443	33.4064	2.94888	35.7	39.3
HiC_scaffold_132	1	28006	273	6530	23.3164	1.43309	35.3	40.8
HiC_scaffold_133	1	27859	119	10235	36.7386	0.627015	35.5	53.8
HiC_scaffold_134	1	27837	276	19137	68.7466	1.41373	35.4	59.9
HiC_scaffold_135	1	27503	134	5217	18.9688	0.718213	35.7	41.4
HiC_scaffold_136	1	27405	291	20408	74.4682	1.56917	35.5	60
HiC_scaffold_137	1	27128	8	1200	4.42347	0.0442347	35.7	39.9
HiC_scaffold_138	1	27000	88	7680	28.4444	0.476852	35.8	53.4
HiC_scaffold_139	1	26958	35	2568	9.52593	0.181245	34.4	46.3
HiC_scaffold_140	1	26822	47	2107	7.85549	0.249944	35.8	43
HiC_scaffold_141	1	26714	397	6613	24.7548	2.08101	35.2	44.4
HiC_scaffold_142	1	26597	131	7568	28.4543	0.665526	35.3	46.8
HiC_scaffold_143	1	26526	42	2534	9.55289	0.185705	35.4	52.3
HiC_scaffold_144	1	26403	156	4006	15.1725	0.883839	35.4	41.3
HiC_scaffold_145	1	26321	368	12121	46.0507	2.05722	35	42.8
HiC_scaffold_146	1	26302	227	3531	13.4248	1.129	34.7	38.5
HiC_scaffold_147	1	26228	68	4273	16.2917	0.385466	35.6	48.6
HiC_scaffold_148	1	26220	384	5279	20.1335	2.17189	35.5	39.2
HiC_scaffold_149	1	26169	63	6363	24.315	0.351294	35.4	48.5
HiC_scaffold_150	1	26140	234	18457	70.6083	1.31672	35.6	60
HiC_scaffold_151	1	25970	74	4940	19.0219	0.424644	35.7	41.5
HiC_scaffold_152	1	25914	52	3007	11.6038	0.26804	35.1	48.7
HiC_scaffold_153	1	25756	14	1933	7.50505	0.0797096	35.8	42.9
HiC_scaffold_154	1	25701	36	4220	16.4196	0.209136	35.5	50.4
HiC_scaffold_155	1	25484	301	9046	35.4968	1.73195	35	42.9
HiC_scaffold_156	1	25347	1561	13897	54.827	8.4715	35	44.7
HiC_scaffold_157	1	25300	168	6632	26.2134	0.981383	35.3	43.9
HiC_scaffold_158	1	25137	567	10508	41.8029	3.24633	35.3	41
HiC_scaffold_159	1	25068	38	2575	10.2721	0.22052	35.4	47
HiC_scaffold_160	1	25021	152	12050	48.1595	0.872347	35.5	56.5
HiC_scaffold_161	1	25021	26	2300	9.19228	0.155469	35.6	49.8
HiC_scaffold_162	1	25013	505	1755	7.01635	2.3401	35.4	44.2
HiC_scaffold_163	1	25000	8	925	3.7	0.04772	35.8	34
HiC_scaffold_164	1	25000	15	460	1.84	0.08588	35.4	33.7
HiC_scaffold_165	1	25000	18	1096	4.384	0.10688	35.9	41.2
HiC_scaffold_166	1	25000	163	3116	12.464	0.94912	35.1	38.2
HiC_scaffold_167	1	25000	205	15899	63.596	1.17432	35.2	59
HiC_scaffold_168	1	25000	207	17521	70.084	1.2008	35.3	60
HiC_scaffold_169	1	25000	262	18756	75.024	1.50788	35.5	59.6
HiC_scaffold_170	1	25000	264	18671	74.684	1.53612	35.6	59.7
HiC_scaffold_171	1	25000	210	17567	70.268	1.23864	35.5	60
HiC_scaffold_172	1	25000	255	18659	74.636	1.4816	35.4	59.8
HiC_scaffold_173	1	25000	210	15861	63.444	1.21312	35.3	59.9
HiC_scaffold_174	1	25000	317	19534	78.136	1.82616	35.3	59.7
HiC_scaffold_175	1	25000	281	18935	75.74	1.62624	35.2	60
HiC_scaffold_176	1	25000	270	19210	76.84	1.58988	35.5	58.9
HiC_scaffold_177	1	25000	270	18539	74.156	1.55668	35.6	59.3
HiC_scaffold_178	1	25000	257	19636	78.544	1.5002	35.2	59.5
HiC_scaffold_179	1	25000	271	19302	77.208	1.58392	35.6	59.7
HiC_scaffold_180	1	25000	195	13750	55	1.13156	35.4	57.6
HiC_scaffold_181	1	25000	264	19111	76.444	1.55596	35.5	59.9
HiC_scaffold_182	1	25000	210	15904	63.616	1.21376	35.5	60
HiC_scaffold_183	1	25000	102	4065	16.26	0.59996	35.2	43
HiC_scaffold_184	1	25000	207	16972	67.888	1.21412	35.3	60
HiC_scaffold_185	1	25000	361	20493	81.972	2.07856	35.3	59.8
HiC_scaffold_186	1	25000	246	19080	76.32	1.45184	35.4	59.9
HiC_scaffold_187	1	25000	14	1247	4.988	0.0822	33.9	50.1
HiC_scaffold_188	1	24887	148	3603	14.4774	0.842287	35.2	44.4
HiC_scaffold_189	1	24881	611	11830	47.5463	2.90692	35.4	42
HiC_scaffold_190	1	24860	171	12931	52.0153	1.01199	35.4	56.4
HiC_scaffold_191	1	24785	112	9609	38.7694	0.671818	35.6	49
HiC_scaffold_192	1	24606	4	315	1.28018	0.0231651	36.3	50
HiC_scaffold_193	1	24582	163	2973	12.0942	0.97726	35.2	43.5
HiC_scaffold_194	1	24552	500	13307	54.1993	2.85044	35.1	44.1
