#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	915618	58549063	78.0134	1.77976	35.6	59.2
HiC_scaffold_2	1	56816963	694543	44391846	78.1313	1.78244	35.5	59.2
HiC_scaffold_3	1	109611085	1286214	83288143	75.9851	1.71386	35.6	58.8
HiC_scaffold_4	1	81599725	982037	63027486	77.2398	1.75647	35.6	59.1
HiC_scaffold_5	1	72353455	891686	56861932	78.5891	1.79796	35.6	59.3
HiC_scaffold_6	1	67692486	832758	52963825	78.2418	1.79467	35.5	59.2
HiC_scaffold_7	1	59159807	720840	45776300	77.3774	1.776	35.5	59.1
HiC_scaffold_8	1	13479537	86285	7640918	56.6853	0.937671	35.6	59.5
HiC_scaffold_9	1	58964884	724670	45954665	77.9356	1.79173	35.5	59.2
HiC_scaffold_10	1	36732878	448033	28315502	77.0849	1.77622	35.5	59
HiC_scaffold_11	1	27384	258	5929	21.6513	1.383	35.3	44.6
HiC_scaffold_12	1	33592	1694	8164	24.3034	6.55707	35.1	45.2
HiC_scaffold_13	1	184337	9740	147799	80.1787	7.32677	35.6	51.1
HiC_scaffold_14	1	85992	4394	54356	63.2105	7.10292	35	46.5
HiC_scaffold_15	1	87022	1506	31121	35.7622	2.381	35.2	46.6
HiC_scaffold_16	1	89609	3656	12861	14.3524	4.44646	35.7	50.7
HiC_scaffold_17	1	164154	2091	52932	32.2453	1.80728	35.4	50.8
HiC_scaffold_18	1	104921	81	5709	5.44124	0.109149	35.7	41.5
HiC_scaffold_19	1	103720	579	35928	34.6394	0.803914	35.5	47.2
HiC_scaffold_20	1	90353	554	31661	35.0414	0.88007	35.4	50.5
HiC_scaffold_21	1	85252	465	25702	30.1483	0.768803	35.3	46.9
HiC_scaffold_22	1	80500	496	21410	26.5963	0.912745	35.4	47.6
HiC_scaffold_23	1	75743	366	22498	29.7031	0.708937	35.5	52.3
HiC_scaffold_24	1	75592	1624	20038	26.5081	3.02422	35.2	43
HiC_scaffold_25	1	72691	1880	35763	49.1987	3.7437	35.4	54.3
HiC_scaffold_26	1	71458	758	37117	51.9424	1.52898	35.5	47.8
HiC_scaffold_27	1	70045	3379	56508	80.6739	6.82791	35.4	52.7
HiC_scaffold_28	1	68558	251	6886	10.0441	0.4133	34.9	54
HiC_scaffold_29	1	68222	1133	19247	28.2123	2.45553	35.5	44.6
HiC_scaffold_30	1	67017	812	36339	54.2236	1.76142	35.3	45.8
HiC_scaffold_31	1	65972	100	8500	12.8843	0.222898	35.5	48
HiC_scaffold_32	1	64000	781	37814	59.0844	1.68967	35.4	50
HiC_scaffold_33	1	62684	857	22551	35.9757	1.76638	35.2	42.7
HiC_scaffold_34	1	60035	549	33806	56.3105	1.29198	35.6	56
HiC_scaffold_35	1	59483	110	10593	17.8084	0.273624	35.6	49.7
HiC_scaffold_36	1	58601	1080	6839	11.6704	2.70936	35.2	49.3
HiC_scaffold_37	1	57907	170	11069	19.1151	0.400383	35.8	47.1
HiC_scaffold_38	1	57623	312	3255	5.64879	0.728494	35.5	39.5
HiC_scaffold_39	1	56881	886	21541	37.8703	1.78248	35.5	49
HiC_scaffold_40	1	56115	637	11322	20.1764	1.45478	35.7	38.7
HiC_scaffold_41	1	55753	1233	24878	44.6218	3.22038	35.2	40.6
HiC_scaffold_42	1	55361	120	5214	9.41818	0.306642	35.1	47.2
HiC_scaffold_43	1	55333	836	11555	20.8827	2.14039	35.2	39.4
HiC_scaffold_44	1	54697	2313	48604	88.8604	6.2451	35.6	55.8
HiC_scaffold_45	1	54079	114	4625	8.5523	0.252372	35.1	46.2
HiC_scaffold_46	1	53000	265	8718	16.4491	0.723396	35.5	40
HiC_scaffold_47	1	52728	1542	16735	31.7384	4.15155	35	48
HiC_scaffold_48	1	52696	377	24125	45.7815	1.04642	35.6	52.7
HiC_scaffold_49	1	52574	106	3974	7.55887	0.295831	35.4	40.2
HiC_scaffold_50	1	52452	35	1351	2.57569	0.0456036	35.7	48.9
HiC_scaffold_51	1	52291	309	5879	11.2429	0.779943	34.8	42.9
HiC_scaffold_52	1	50660	470	31485	62.1496	1.37386	35.5	56.8
HiC_scaffold_53	1	50444	1656	32056	63.5477	4.8405	35.6	55.7
HiC_scaffold_54	1	50000	660	41126	82.252	1.92088	35.4	59.7
HiC_scaffold_55	1	49402	133	7156	14.4852	0.399154	35.3	44.3
HiC_scaffold_56	1	48994	319	9029	18.4288	0.912479	35.6	42.2
HiC_scaffold_57	1	48961	107	7173	14.6504	0.316047	35.2	46.8
HiC_scaffold_58	1	48913	690	34289	70.102	2.07188	35.7	52.1
HiC_scaffold_59	1	48516	289	14899	30.7095	0.883193	35.5	47.5
HiC_scaffold_60	1	48449	349	26668	55.0434	1.06978	35.7	52.2
HiC_scaffold_61	1	48102	258	11177	23.236	0.77317	34.6	47.4
HiC_scaffold_62	1	47095	567	35092	74.5132	1.77286	35.7	56.8
HiC_scaffold_63	1	45946	698	27358	59.5438	2.22113	35.5	51.7
HiC_scaffold_64	1	45702	249	6045	13.227	0.746094	35.3	45.7
HiC_scaffold_65	1	45164	670	12707	28.1352	2.03653	35	43.6
HiC_scaffold_66	1	45000	2122	9185	20.4111	6.56289	35.3	48.5
HiC_scaffold_67	1	44932	806	10711	23.8382	2.23293	35.4	41.5
HiC_scaffold_68	1	44535	75	6053	13.5916	0.246099	35.6	44.6
HiC_scaffold_69	1	43359	343	13743	31.6958	1.16315	35.4	44.5
HiC_scaffold_70	1	43000	340	9986	23.2233	1.00984	35.5	39.9
HiC_scaffold_71	1	42000	341	14392	34.2667	1.0875	35.5	49.6
HiC_scaffold_72	1	41780	42	2422	5.79703	0.14763	35.1	42.7
HiC_scaffold_73	1	41131	81	4935	11.9982	0.290243	35.2	45.5
HiC_scaffold_74	1	41000	193	13144	32.0585	0.695927	35.6	55.8
HiC_scaffold_75	1	40673	207	5648	13.8864	0.759447	35.3	41.7
HiC_scaffold_76	1	40021	236	5708	14.2625	0.820119	35.1	40
HiC_scaffold_77	1	40000	85	6054	15.135	0.31315	34.6	49.8
HiC_scaffold_78	1	39995	174	16747	41.8727	0.63928	35.5	52.5
HiC_scaffold_79	1	39987	38	3947	9.87071	0.142046	36	41.9
HiC_scaffold_80	1	39907	71	4190	10.4994	0.256797	35.5	52.7
HiC_scaffold_81	1	39785	525	7341	18.4517	1.58658	35.5	44.1
HiC_scaffold_82	1	39714	1975	11738	29.5563	6.89903	35.3	44.5
HiC_scaffold_83	1	39603	140	11157	28.1721	0.521804	35.5	53.5
HiC_scaffold_84	1	39032	1305	25998	66.6069	4.71844	35.3	48.7
HiC_scaffold_85	1	38821	322	10275	26.4676	1.18642	35.4	43.6
HiC_scaffold_86	1	38551	308	5877	15.2447	1.00231	35.3	47.4
HiC_scaffold_87	1	38336	334	8281	21.6011	1.29275	35.4	39.6
HiC_scaffold_88	1	38081	263	7788	20.4511	0.983771	35.2	56.2
HiC_scaffold_89	1	37423	131	1743	4.65756	0.476204	35.2	44.4
HiC_scaffold_90	1	37049	601	11697	31.5717	2.39189	35.6	43.2
HiC_scaffold_91	1	37000	488	30577	82.6405	1.90757	35.6	59.8
HiC_scaffold_92	1	36719	38	3040	8.27909	0.154961	35.4	53.9
HiC_scaffold_93	1	36624	421	7475	20.4101	1.51229	35.5	39.7
HiC_scaffold_94	1	36550	113	3182	8.70588	0.449384	35.9	45.2
HiC_scaffold_95	1	35915	1066	17442	48.5647	4.14303	34.9	44.1
HiC_scaffold_96	1	35569	473	12042	33.8553	1.97686	35.5	45.4
HiC_scaffold_97	1	35569	212	10964	30.8246	0.850066	35.4	46.1
