#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
HiC_scaffold_1	1	75050035	985775	59872913	79.7773	1.91534	35.6	59.2
HiC_scaffold_2	1	56816963	748548	45398287	79.9027	1.92042	35.6	59.2
HiC_scaffold_3	1	109611085	1382138	85161505	77.6942	1.84016	35.6	58.8
HiC_scaffold_4	1	81599725	1056463	64441729	78.973	1.88836	35.6	59.1
HiC_scaffold_5	1	72353455	958962	58118488	80.3258	1.93337	35.6	59.3
HiC_scaffold_6	1	67692486	892722	54072254	79.8793	1.92323	35.6	59.2
HiC_scaffold_7	1	59159807	774719	46814377	79.1321	1.90776	35.6	59.1
HiC_scaffold_8	1	13479537	92136	7888294	58.5205	1.00107	35.6	59.5
HiC_scaffold_9	1	58964884	775931	46927819	79.586	1.91768	35.6	59.2
HiC_scaffold_10	1	36732878	479267	28919307	78.7287	1.89909	35.6	59
HiC_scaffold_11	1	27384	300	6783	24.7699	1.61145	35.4	44.1
HiC_scaffold_12	1	33592	1671	8522	25.3691	6.61199	35.2	45.4
HiC_scaffold_13	1	184337	8232	145313	78.8301	6.22349	35.6	51.9
HiC_scaffold_14	1	85992	2477	51343	59.7067	4.01875	35.1	45.8
HiC_scaffold_15	1	87022	1713	31568	36.2759	2.74375	35.2	46.6
HiC_scaffold_16	1	89609	3529	12214	13.6303	4.27011	35.7	51
HiC_scaffold_17	1	164154	2119	54386	33.1311	1.85486	35.5	53.6
HiC_scaffold_18	1	104921	130	7465	7.11488	0.175351	35.3	43.1
HiC_scaffold_19	1	103720	610	36042	34.7493	0.841313	35.5	47.7
HiC_scaffold_20	1	90353	903	39199	43.3843	1.43051	35.3	49.2
HiC_scaffold_21	1	85252	435	26240	30.7793	0.730481	35.5	47.4
HiC_scaffold_22	1	80500	482	23074	28.6634	0.882373	35.4	50.1
HiC_scaffold_23	1	75743	401	21659	28.5954	0.782831	35.6	54.9
HiC_scaffold_24	1	75592	1116	17175	22.7207	2.08683	35.4	42.8
HiC_scaffold_25	1	72691	1818	35153	48.3595	3.57612	35.5	54.2
HiC_scaffold_26	1	71458	863	42506	59.4839	1.74852	35.6	48.9
HiC_scaffold_27	1	70045	4122	57444	82.0101	8.26967	35.3	51.1
HiC_scaffold_28	1	68558	62	3739	5.45378	0.130503	35.6	53.5
HiC_scaffold_29	1	68222	1078	20708	30.3538	2.34155	35.6	45.4
HiC_scaffold_30	1	67017	1000	38183	56.9751	2.15224	35.4	46.1
HiC_scaffold_31	1	65972	82	8169	12.3825	0.186003	36	46.5
HiC_scaffold_32	1	64000	832	38556	60.2437	1.82348	35.6	49.6
